date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag,segment_reference_high,drawdown_from_reference_high,threshold_hit
1991-03-25,122.12,Shanghai Composite,1991,3,25,199103,19911,199113,0.9959223617680639,False,0.047619047619047616,0.38095238095238093,0.0,3.319041956854085,3.699994337806466,3.4285714285714284,-0.0287514863258026,134.87,False,134.87,-0.09453547860903089,False
1991-03-26,121.62,Shanghai Composite,1991,3,26,199103,19911,199113,0.9959056665574845,False,0.047619047619047616,0.42857142857142855,0.0,3.305452692373025,3.7340241209444534,3.4285714285714284,-0.031919672347734185,134.87,False,134.87,-0.09824275227997326,False
1991-03-27,121.12,Shanghai Composite,1991,3,27,199103,19911,199113,0.9958888340733432,False,0.047619047619047616,0.47619047619047616,0.0,3.291863427891965,3.7680539040824415,3.4285714285714284,-0.03501058553986258,134.87,False,134.87,-0.10195002595091573,False
1991-03-28,120.61,Shanghai Composite,1991,3,28,199103,19911,199113,0.9957892998678995,False,0.047619047619047616,0.5238095238095237,0.0,3.2780023781212835,3.801811901930807,3.4285714285714284,-0.03809578384883183,134.87,False,134.87,-0.10573144509527699,False
1991-03-29,120.19,Shanghai Composite,1991,3,29,199103,19911,199113,0.9965177016831108,False,0.047619047619047616,0.5714285714285714,0.0,3.2665873959571936,3.838015967385765,3.4285714285714284,-0.040496008153558805,134.87,False,134.87,-0.10884555497886861,False
1991-04-01,120.73,Shanghai Composite,1991,4,1,199104,19912,199114,1.0044928862634164,False,0.045454545454545456,0.6168831168831168,0.0,3.2812638015967384,3.8981469184798554,3.4285714285714284,-0.03641312127464236,134.87,False,134.87,-0.10484169941425081,False
1991-04-02,121.21,Shanghai Composite,1991,4,2,199104,19912,199114,1.003975813799387,False,0.045454545454545456,0.6623376623376623,0.0,3.294309495498556,3.9566471578362186,3.4285714285714284,-0.032819583640035455,134.87,False,134.87,-0.1012827166901461,False
1991-04-03,121.71,Shanghai Composite,1991,4,3,199104,19912,199114,1.0041250721887633,False,0.045454545454545456,0.7077922077922078,0.0,3.3078987599796164,4.015690967771824,3.4285714285714284,-0.029173612187031517,134.87,False,134.87,-0.09757544301920373,False
1991-04-04,121.72,Shanghai Composite,1991,4,4,199104,19912,199114,1.0000821625174596,False,0.045454545454545456,0.7532467532467533,0.0,3.308170545269238,4.061417298515991,3.4285714285714284,-0.028791515572263005,134.87,False,134.87,-0.09750129754578485,False
1991-04-05,121.54,Shanghai Composite,1991,4,5,199104,19912,199114,0.9985211961879724,False,0.045454545454545456,0.7987012987012987,0.0,3.303278410056056,4.101979708757355,3.4285714285714284,-0.02963920868105563,134.87,False,134.87,-0.09883591606732411,False
1991-04-08,121.09,Shanghai Composite,1991,4,8,199104,19912,199115,0.9962975152213263,False,0.045454545454545456,0.8441558441558441,0.0,3.291048072023102,4.135203916178947,3.4285714285714284,-0.032186317490033756,134.87,False,134.87,-0.10217246237117228,False
1991-04-09,120.62,Shanghai Composite,1991,4,9,199104,19912,199115,0.9961185894789,False,0.045454545454545456,0.8896103896103896,0.0,3.278274163410906,4.167884553021295,3.4285714285714284,-0.03480568245822635,134.87,False,134.87,-0.1056572996218581,False
1991-04-10,120.16,Shanghai Composite,1991,4,10,199104,19912,199115,0.9961863704194992,False,0.045454545454545456,0.935064935064935,0.0,3.26577204008833,4.2008369751532655,3.4285714285714284,-0.037308193194043215,134.87,False,134.87,-0.10906799139912515,False
1991-04-11,119.64,Shanghai Composite,1991,4,11,199104,19912,199115,0.9956724367509987,False,0.045454545454545456,0.9805194805194805,0.0,3.251639205028028,4.232158685547509,3.4285714285714284,-0.04012895791705995,134.87,False,134.87,-0.11292355601690518,False
1991-04-12,119.21,Shanghai Composite,1991,4,12,199104,19912,199115,0.9964058843196255,False,0.045454545454545456,1.025974025974026,0.0,3.2399524375743165,4.265926463548342,3.4285714285714284,-0.042343038795270016,134.87,False,134.87,-0.11611181137391569,False
1991-04-15,118.77,Shanghai Composite,1991,4,15,199104,19912,199116,0.9963090344769734,False,0.045454545454545456,1.0714285714285714,0.0,3.2279938848309837,4.299422456259555,3.4285714285714284,-0.04457278749787663,134.87,False,134.87,-0.11937421220434496,False
1991-04-16,118.34,Shanghai Composite,1991,4,16,199104,19912,199116,0.9963795571272207,False,0.045454545454545456,1.1168831168831168,0.0,3.216307117377272,4.333190234260389,3.4285714285714284,-0.04669814846271436,134.87,False,134.87,-0.12256246756135536,False
1991-04-17,117.9,Shanghai Composite,1991,4,17,199104,19912,199116,0.9962818996112895,False,0.045454545454545456,1.1623376623376622,0.0,3.2043485646339396,4.366686226971602,3.4285714285714284,-0.04884062382796783,134.87,False,134.87,-0.12582486839178464,False
1991-04-18,117.45,Shanghai Composite,1991,4,18,199104,19912,199116,0.9961832061068702,False,0.045454545454545456,1.2077922077922079,0.0,3.1921182266009858,4.399910434393194,3.4285714285714284,-0.05099971022891914,134.87,False,134.87,-0.1291614146956328,False
1991-04-19,117.08,Shanghai Composite,1991,4,19,199104,19912,199116,0.9968497232865049,False,0.045454545454545456,1.2532467532467533,0.0,3.1820621708850014,4.435308924131755,3.4285714285714284,-0.052652462806809575,134.87,False,134.87,-0.13190479721213022,False
1991-04-22,116.63,Shanghai Composite,1991,4,22,199104,19912,199117,0.9961564742056713,False,0.045454545454545456,1.2987012987012987,0.0,3.169831832852047,4.468533131553346,3.4285714285714284,-0.05473337601756134,134.87,False,134.87,-0.13524134351597838,False
1991-04-23,116.19,Shanghai Composite,1991,4,23,199104,19912,199117,0.9962273857498071,False,0.045454545454545456,1.344155844155844,0.0,3.157873280108715,4.502029124264559,3.4285714285714284,-0.05671770729694947,134.87,False,134.87,-0.13850374434640766,False
1991-04-24,115.79,Shanghai Composite,1991,4,24,199104,19912,199117,0.9965573629400121,False,0.045454545454545456,1.3896103896103895,0.0,3.147001868523867,4.536612258134257,3.4285714285714284,-0.058438965292890055,134.87,False,134.87,-0.14146956328316151,False
1991-04-25,115.36,Shanghai Composite,1991,4,25,199104,19912,199117,0.9962863805164521,False,0.045454545454545456,1.4350649350649352,0.0,3.135315101070155,4.570380036135091,3.4285714285714284,-0.06029569350493458,134.87,False,134.87,-0.14465781864017202,False
1991-04-26,115.56,Shanghai Composite,1991,4,26,199104,19912,199117,1.001733703190014,False,0.045454545454545456,1.4805194805194806,0.0,3.1407508068625796,4.62127028738206,3.4285714285714284,-0.05863012664439515,134.87,False,134.87,-0.1431749091717951,False
1991-04-29,114.75,Shanghai Composite,1991,4,29,199104,19912,199118,0.9929906542056075,False,0.045454545454545456,1.525974025974026,0.0,3.118736198403263,4.644710224377289,3.4285714285714284,-0.06253555104311592,134.87,False,134.87,-0.1491806925187218,False
1991-04-30,113.94,Shanghai Composite,1991,4,30,199104,19912,199118,0.9929411764705882,False,0.045454545454545456,1.5714285714285714,0.0,3.0967215899439458,4.668150161372517,3.4285714285714284,-0.06636996772549664,134.87,False,134.87,-0.1551864758656485,False
1991-05-02,113.16,Shanghai Composite,1991,5,2,199105,19912,199118,0.9931542917324908,False,0.045454545454545456,1.6168831168831168,0.0,3.0755223373534917,4.692405454236608,3.4285714285714284,-0.06997369375490636,134.87,False,134.87,-0.16096982279231853,False
1991-05-03,112.41,Shanghai Composite,1991,5,3,199105,19912,199118,0.9933722163308589,False,0.045454545454545456,1.6623376623376624,0.0,3.055138440631902,4.717476102969565,3.4285714285714284,-0.07335290834526398,134.87,False,134.87,-0.16653073329873214,False
1991-05-06,111.61,Shanghai Composite,1991,5,6,199105,19912,199119,0.9928831954452451,False,0.045454545454545456,1.7077922077922079,0.0,3.033395617462206,4.741187825254414,3.4285714285714284,-0.0769368835787867,134.87,False,134.87,-0.17246237117223995,False
1991-05-07,110.82,Shanghai Composite,1991,5,7,199105,19912,199119,0.9929217812024012,False,0.045454545454545456,1.7532467532467533,0.0,3.011924579582131,4.765171332828884,3.4285714285714284,-0.08040553226109248,134.87,False,134.87,-0.17831986357232898,False
1991-05-08,110.03,Shanghai Composite,1991,5,8,199105,19912,199119,0.9928713228659087,False,0.045454545454545456,1.7987012987012987,0.0,2.990453541702056,4.789154840403355,3.4285714285714284,-0.0838138566184885,134.87,False,134.87,-0.1841773559724179,False
1991-05-09,109.29,Shanghai Composite,1991,5,9,199105,19912,199119,0.9932745614832319,False,0.045454545454545456,1.844155844155844,0.0,2.970341430270088,4.814497274425932,3.4285714285714284,-0.0869056893330129,134.87,False,134.87,-0.18966412100541263,False
1991-05-10,108.53,Shanghai Composite,1991,5,10,199105,19912,199119,0.9930460243389148,False,0.045454545454545456,1.8896103896103895,0.0,2.9496857482588763,4.839296137869265,3.4285714285714284,-0.0900468800587706,134.87,False,134.87,-0.19529917698524502,False
1991-05-13,107.84,Shanghai Composite,1991,5,13,199105,19912,199120,0.9936423108817839,False,0.045454545454545456,1.9350649350649352,0.0,2.930932563275014,4.865997498339949,3.4285714285714284,-0.09278012742814501,134.87,False,134.87,-0.20041521465114553,False
1991-05-14,107.19,Shanghai Composite,1991,5,14,199105,19912,199120,0.9939725519287833,False,0.045454545454545456,1.9805194805194806,0.0,2.913266519449636,4.893785999969117,3.4285714285714284,-0.0952664537872221,134.87,False,134.87,-0.20523467042337074,False
1991-05-15,106.57,Shanghai Composite,1991,5,15,199105,19912,199120,0.9942158783468606,False,0.045454545454545456,2.025974025974026,0.0,2.896415831493121,4.922389857467147,3.4285714285714284,-0.09756185946435647,134.87,False,134.87,-0.20983168977533928,False
1991-05-16,105.77,Shanghai Composite,1991,5,16,199105,19912,199120,0.9924931969597448,False,0.045454545454545456,2.0714285714285716,0.0,2.874673008323425,4.946101579751996,3.4285714285714284,-0.10070880368145518,134.87,False,134.87,-0.2157633276488471,False
1991-05-17,106.75,Shanghai Composite,1991,5,17,199105,19912,199120,1.0092653871608206,False,0.045454545454545456,2.116883116883117,0.0,2.9013079667063026,5.01819108358942,3.4285714285714284,-0.09508029640190785,134.87,False,134.87,-0.20849707125380001,False
1991-05-20,107.82,Shanghai Composite,1991,5,20,199105,19912,199121,1.010023419203747,False,0.045454545454545456,2.1623376623376624,0.0,2.930388992695771,5.092726655033434,3.4285714285714284,-0.08910580153873549,134.87,False,134.87,-0.2005635055979833,False
1991-05-21,108.81,Shanghai Composite,1991,5,21,199105,19912,199121,1.0091819699499167,False,0.045454545454545456,2.207792207792208,0.0,2.95729573636827,5.165087944160478,3.4285714285714284,-0.08361342926185078,134.87,False,134.87,-0.19322310372951734,False
1991-05-22,108.25,Shanghai Composite,1991,5,22,199105,19912,199121,0.9948534142082529,False,0.045454545454545456,2.2532467532467533,0.0,2.9420757601494825,5.195322513396236,3.4285714285714284,-0.08562323764226243,134.87,False,134.87,-0.1973752502409728,False
1991-05-23,109.08,Shanghai Composite,1991,5,23,199105,19912,199121,1.0076674364896074,False,0.045454545454545456,2.2987012987012987,0.0,2.9646339391880425,5.263335237889342,3.4285714285714284,-0.08100495846376565,134.87,False,134.87,-0.19122117594720844,False
1991-05-24,110.08,Shanghai Composite,1991,5,24,199105,19912,199121,1.0091675834250091,False,0.045454545454545456,2.344155844155844,0.0,2.991812468150162,5.335968312306006,3.4285714285714284,-0.07565903251392014,134.87,False,134.87,-0.1838066286053237,False
1991-05-27,110.66,Shanghai Composite,1991,5,27,199105,19912,199122,1.0052688953488371,False,0.045454545454545456,2.3896103896103895,0.0,3.0075760149481914,5.397186404558581,3.4285714285714284,-0.07235858671649398,134.87,False,134.87,-0.17950619114703048,False
1991-05-28,111.68,Shanghai Composite,1991,5,28,199105,19912,199122,1.0092174227363095,False,0.045454545454545456,2.435064935064935,0.0,3.0352981144895543,5.470363049554489,3.4285714285714284,-0.06706986751783894,134.87,False,134.87,-0.17194335285830797,False
1991-05-29,112.75,Shanghai Composite,1991,5,29,199105,19912,199122,1.0095809455587392,False,0.045454545454545456,2.4805194805194803,0.0,3.0643791404790224,5.544898620998502,3.4285714285714284,-0.061632541061791835,134.87,False,134.87,-0.16400978720249126,False
1991-05-30,113.82,Shanghai Composite,1991,5,30,199105,19912,199122,1.009490022172949,False,0.045454545454545456,2.525974025974026,0.0,3.093460166468491,5.619434192442517,3.4285714285714284,-0.05627822722339415,134.87,False,134.87,-0.15607622154667466,False
1991-05-31,114.83,Shanghai Composite,1991,5,31,199105,19912,199122,1.008873660165173,False,0.045454545454545456,2.5714285714285716,0.0,3.120910480720232,5.692339052148803,3.4285714285714284,-0.051276824641866114,134.87,False,134.87,-0.14858752873137104,False
1991-06-03,115.97,Shanghai Composite,1991,6,3,199106,19912,199123,1.0099277192371332,False,0.05,2.6214285714285714,0.0,3.1518940037370493,5.77332257516562,3.4285714285714284,-0.04573180575774871,134.87,False,134.87,-0.14013494476162236,False
1991-06-04,117.12,Shanghai Composite,1991,6,4,199106,19912,199123,1.00991635767871,False,0.05,2.6714285714285713,0.0,3.1831493120434873,5.854577883472059,3.4285714285714284,-0.040233133857039416,134.87,False,134.87,-0.1316082153184548,False
1991-06-05,118.17,Shanghai Composite,1991,6,5,199106,19912,199123,1.0089651639344261,False,0.05,2.7214285714285715,0.0,3.211686767453713,5.933115338882285,3.4285714285714284,-0.03526579855572609,134.87,False,134.87,-0.12382294060947585,False
1991-06-06,119.35,Shanghai Composite,1991,6,6,199106,19912,199123,1.00998561394601,False,0.05,2.7714285714285714,0.0,3.2437574316290148,6.015186003057586,3.4285714285714284,-0.02980870918426015,134.87,False,134.87,-0.11507377474605185,False
