horizon_years,contribution_interval_days,window_count,annual_alpha_theoretical_mean,annual_alpha_theoretical_median,final_relative_advantage_theoretical_mean,final_relative_advantage_theoretical_median,theoretical_win_rate,annual_alpha_implementable_mean,annual_alpha_implementable_median,final_relative_advantage_implementable_mean,final_relative_advantage_implementable_median,implementable_win_rate,implementable_minus_theoretical_annual_alpha_mean,implementable_minus_theoretical_annual_alpha_median
3,30,5,0.0226280560466805,0.01600275041418897,0.09042508722625966,0.07886794356166837,1.0,-0.001380390879774218,-0.0006200006896091015,0.025517314337943197,0.02598117882596762,0.4,-0.024008446926454718,-0.014962512276120998
3,45,5,0.030220697601813274,0.02242983719620506,0.12631582634051272,0.11488214899049165,1.0,-0.0015017439308873115,-0.003936694007043551,0.03798546160647054,0.03061729737030494,0.4,-0.03172244153270058,-0.020028288509223335
3,60,5,0.03842078873370112,0.026958052610129957,0.1656737674802399,0.14483655308274646,1.0,-0.001756668351713997,0.0003074392451606345,0.05203525785602965,0.056528600833885,0.6,-0.04017745708541511,-0.02212959708987916
3,90,5,0.05211992331297381,0.03714666024642843,0.23921546184878398,0.21199036916593772,1.0,-0.001386828641164839,-0.005006367145926505,0.08276993391345164,0.06721106505758456,0.4,-0.053506751954138655,-0.03202314346476942
3,120,5,0.06041718449339175,0.040531135620930026,0.2979216329945421,0.2540196825793295,1.0,0.0027806503876826707,0.004909914679485983,0.11932163568700034,0.12297197101313717,0.6,-0.057636534105709084,-0.036794729631849266
4,15,5,0.009392597260255186,0.007353458442418193,0.04697261935231354,0.0408044070476139,1.0,0.0002994262056520869,7.048614880478254e-05,0.011700308902716828,0.010592514544879528,0.6,-0.0090931710546031,-0.006493473868649291
4,30,5,0.016413734503802725,0.012200967241162264,0.08624398832539026,0.07234376445755442,1.0,0.0003465659485078376,0.0006086218784071562,0.02291638989802971,0.023309478720843657,0.8,-0.016067168555294886,-0.010316801551873311
4,45,5,0.022029391094491292,0.017126206385930764,0.12081075540115091,0.10499214840256355,1.0,0.0010235144858825374,0.000506196323366348,0.03546295165169187,0.03305251115362906,1.0,-0.021005876608608753,-0.013664004797570684
4,60,5,0.02784868740025359,0.019542657541801955,0.15750177141434837,0.12696463769954236,1.0,0.000788672536376156,-9.567540128996299e-05,0.045616844647702104,0.04125903430550526,0.4,-0.027060014863877435,-0.018440370801491524
4,90,5,0.03850448925004819,0.02726400583204125,0.23017005875792992,0.18569971466507984,1.0,0.0023371229593412758,0.002989552182264932,0.0737911501082126,0.0746736045996792,0.6,-0.036167366290706916,-0.023396200614509644
4,120,5,0.042381005702453,0.025909490181998174,0.2719665981934788,0.20166556798256696,1.0,0.001964648893088583,0.0010972449749246938,0.09157970401538665,0.08749487064030093,0.6,-0.040416356809364416,-0.02653527214218654
5,15,5,0.00702668030135607,0.005708406074265482,0.043030023725690245,0.037509790734525206,1.0,0.00015941719089298533,-4.728935081932395e-05,0.009101231660859854,0.008023973785231231,0.4,-0.006867263110463084,-0.0049758267950360535
5,30,5,0.012174006409924476,0.009476690549547584,0.07812934593009006,0.06600109546971722,1.0,0.00015807673153283018,0.00038133514517424416,0.01769762242980568,0.018536682560658768,0.6,-0.012015929678391647,-0.008043104096768339
5,45,5,0.01586336198386844,0.01252794709305749,0.10651751671081496,0.09117263645683948,1.0,0.00013171586039208982,4.310253668704522e-05,0.025598557477537566,0.02522312295734408,0.6,-0.01573164612347635,-0.012036482654013247
5,60,5,0.0208413875290705,0.01568890606795814,0.14299578374087832,0.11738237766469162,1.0,9.556586256525002e-05,0.00023018380169281816,0.03393842366841926,0.034536849775243184,0.6,-0.020745821666505248,-0.01431314405293127
5,90,5,0.027415446610408088,0.02017329195498896,0.19985877077114908,0.1610403778839422,1.0,0.0005707961742116519,0.00022412529466087072,0.05332007918129049,0.051162343859686876,0.6,-0.026844650436196438,-0.01702427998843936
5,120,5,0.033070070181393074,0.02410559374499166,0.25280843348327314,0.20265455466019833,1.0,0.003524581873438626,0.0034629216663815132,0.08535709899462418,0.0855597438642608,1.0,-0.02954548830795445,-0.0192227934145639
6,15,5,0.005586924142179183,0.004530261333878016,0.03790834866125423,0.03404181569127629,1.0,-0.00019385688218724882,-0.00022320121231966805,0.0043984214572330375,0.004177969260704906,0.2,-0.005780781024366433,-0.004249710258201866
6,30,5,0.009546206384155154,0.007316419045722,0.06727360792095194,0.058338613727273225,1.0,-0.0004186606313306473,-0.000365487800262132,0.00878677112417956,0.006078240755541309,0.4,-0.0099648670154858,-0.007099539339656458
6,45,5,0.012860672090394033,0.00988748877070944,0.09803907380307395,0.08170557735788497,1.0,-0.00016456928990118413,0.000318370217901931,0.01969147606337098,0.022747889768981455,0.6,-0.013025241380295215,-0.00956911855280751
6,60,5,0.01604131162416069,0.011247925689786387,0.12582114759589397,0.09775655951484419,1.0,-0.00042574428081154636,-0.0007342315806708744,0.02551811376738402,0.023209384056735782,0.4,-0.016467055904972237,-0.010896614374039548
6,90,5,0.021866380002835716,0.014885986129324014,0.18026256988014833,0.13640563375000436,1.0,-2.066340184165849e-05,-0.0013588613477656386,0.041716503188576934,0.03311823989620866,0.4,-0.021887043404677377,-0.015175107963676715
6,120,5,0.025565008458679973,0.019841319383143707,0.221457533288635,0.185341428084153,1.0,0.0006661700239367407,0.0017368530758550271,0.05964450783785602,0.06539515922587769,0.6,-0.02489883843474323,-0.016230748535539297
7,15,5,0.004738664094640965,0.003725498204787403,0.03813577745829226,0.03314992340807188,1.0,-1.84757215180964e-05,-5.003877219778019e-05,0.005844444110729574,0.005539936986458827,0.2,-0.004757139816159062,-0.0036908184392920873
7,30,5,0.008070380471732452,0.006251461566900263,0.06754274186568425,0.05815099776627086,1.0,-0.0002542114812907448,-0.00017845038428565552,0.010383257159917215,0.01051952036263537,0.4,-0.008324591953023198,-0.006021117468646198
7,45,5,0.010718278035032646,0.008200402151809838,0.09304062615985842,0.07944901648024127,1.0,0.00018511364393816176,0.0005358809435712653,0.019041724021433514,0.021787926101150656,0.6,-0.010533164391094484,-0.00766636569123591
7,60,5,0.013626942707701262,0.010550464587084973,0.12109275510148776,0.10412233261394976,1.0,-0.00011110578687345551,0.0003485473463897826,0.0234368441448523,0.026276530618422722,0.6,-0.013738048494574717,-0.008675272826216718
7,90,5,0.01822647977598908,0.013164240474061395,0.17008037406926818,0.13797075414577797,1.0,1.3525405797887302e-05,-0.001285836207087776,0.036235252890831404,0.027472489894441177,0.4,-0.018212954370191194,-0.012977459403502145
7,120,5,0.02143766692759146,0.016525598971219968,0.20944381452385358,0.17872061506499648,1.0,0.0013767286169362736,0.0015026742065433751,0.05773102366805287,0.05838644288319772,0.6,-0.020060938310655186,-0.013520044531418751
8,15,5,0.003926459966666384,0.0033024970143150645,0.03604211056829074,0.03287294477882363,1.0,4.527651327301818e-06,-8.195094433882666e-05,0.005264552088261221,0.004502722614444066,0.2,-0.0039219323153390825,-0.0028800643207758103
8,30,5,0.006612629574042894,0.0053593929858896106,0.06306596506862983,0.05576352674729068,1.0,-0.00018359002486638686,-6.896248222676427e-05,0.009118485461001625,0.009752722151385784,0.2,-0.006796219598909281,-0.005011233920917402
8,45,5,0.008820088288847639,0.006856303946833786,0.08698119937031294,0.07438624995058252,1.0,7.213643644197188e-05,-7.302603838910127e-05,0.016035712382835278,0.015014589001791867,0.4,-0.008747951852405667,-0.006929329985222887
8,60,5,0.010870639207559952,0.008038907582545662,0.11013181321471452,0.09041190985210146,1.0,-0.00033683277363856235,-0.0010223233838069223,0.01836631927287278,0.01330345488186091,0.4,-0.011207471981198513,-0.00719540668312546
8,90,5,0.014685031559281359,0.011192747428403371,0.15576166172088035,0.1302824725863636,1.0,-0.00028666142559037323,-0.0002436606459490509,0.029149663460984597,0.029423052449442766,0.4,-0.014971692984871731,-0.010976238767777202
8,120,5,0.01707618151321557,0.011297532309555214,0.18924185831092108,0.14252793935745678,1.0,0.00046070214914579745,0.0014860289479127209,0.04531335212701677,0.05447171375290227,0.6,-0.016615479364069773,-0.010985405867368625
9,15,5,0.0034175035931565565,0.002842651832473786,0.03439300468048612,0.030036776313331126,1.0,-8.470108774387697e-05,-8.68178792996499e-05,0.0038486185662037985,0.0037884883437073746,0.0,-0.0035022046809004338,-0.0028530019553951735
9,30,5,0.005774123527348696,0.004634652264140504,0.06026500447748027,0.05111430767980463,1.0,-0.0002944643491341381,-0.00025820823576649943,0.006703742143628899,0.00687184150888398,0.2,-0.006068587876482834,-0.004319960953986124
9,45,5,0.007692186011633994,0.006029407431616507,0.08271685487941834,0.0688004370809614,1.0,-0.0001312169643364669,-0.0005908109933929762,0.012360873740701495,0.008437609565134396,0.4,-0.00782340297597046,-0.006620218425009483
9,60,5,0.009752957365309279,0.008032870540811032,0.10738660355905316,0.09289164681943562,1.0,-0.00048465307462213224,-0.0005260567187053145,0.014254349461202654,0.014183223528366984,0.4,-0.01023761043993141,-0.007100037376786883
9,90,5,0.012868002871587736,0.009715805062447735,0.14851492656735404,0.11916665037096319,1.0,-0.0004361363484566283,0.00016425995198154908,0.02383072428937787,0.02915315545109154,0.6,-0.013304139220044364,-0.009390924944312484
9,120,5,0.015296897440825985,0.011797620954843158,0.18353716761305156,0.14996887598397235,1.0,0.0005282073188148662,0.0009591632703151998,0.041624521963349356,0.04583546730277499,0.6,-0.01476869012201112,-0.010838457684527958
10,15,5,0.0031665676140931074,0.002864812334919531,0.03437568096367438,0.03213177077443663,1.0,-4.807373784048164e-05,-7.337283423769492e-05,0.003721527483950915,0.0033841386210926583,0.4,-0.0032146413519335893,-0.002632503961511712
10,30,5,0.0052640330874180515,0.0046577885234740934,0.05921442490878759,0.052552503320262955,1.0,-0.00010693191258135393,6.878090583017915e-05,0.007363890242426452,0.008942802598386423,0.6,-0.005370964999999406,-0.004513887342660339
10,45,5,0.00710979457909402,0.005844591082795558,0.08219122685257854,0.06791959097871736,1.0,-4.041825571239332e-05,-6.0411056228337756e-05,0.011926413632452126,0.011738742836093108,0.4,-0.007150212834806413,-0.006598240028505065
10,60,5,0.008573133038599124,0.006781068801976486,0.10189864546044895,0.08167120505384728,1.0,-0.00022562660631086917,-0.00018928297143805395,0.014442807669115387,0.014758821558303437,0.2,-0.008798759644909993,-0.00684275786774835
10,90,5,0.01164191788875113,0.00908147039910645,0.1441680437257055,0.11361849916529021,1.0,-1.4991265670394327e-05,0.00027317397231874097,0.024939246555640126,0.027783573696568586,0.6,-0.011656909154421524,-0.009618686866752602
10,120,5,0.013769150633643345,0.011062723386888962,0.17686457651295368,0.1507619804560123,1.0,-0.00030490395933038263,-0.0010706598783853938,0.02997972675890943,0.023222769403258514,0.4,-0.014074054592973728,-0.012859955951710189
12,15,5,0.002666498728456235,0.0022417657950040137,0.035064914323970964,0.03048192238529479,1.0,-7.505713195716801e-05,-5.529445784446807e-05,0.0025462066685404848,0.002772040340538018,0.0,-0.0027415558604134025,-0.002332525815267328
12,30,5,0.0044954392343057314,0.003561930933133839,0.06095249784050059,0.050298458099538035,1.0,-0.00011818551731272997,-0.00014231378157192331,0.005485612548565211,0.0051395283729422925,0.4,-0.004613624751618461,-0.0037981403950857473
12,45,5,0.005996595897082147,0.004826596947051787,0.0834403943873511,0.06980527032414563,1.0,-0.00015513815338707992,-0.0004099534432100427,0.008367730367028203,0.005398352373345183,0.4,-0.006151734050469227,-0.005236550390261829
12,60,5,0.0074229867168496885,0.0056217358712917775,0.10551526564972993,0.08353152470934044,1.0,-0.00013639661846673868,-3.36602551791465e-05,0.01205713469414702,0.013313580402312564,0.4,-0.007559383335316428,-0.006279908430097736
12,90,5,0.009715948887182524,0.006842475394690739,0.14422371316566407,0.10696656211957234,1.0,-5.027601145424221e-05,7.611227000681176e-05,0.020150950620285314,0.021746926122300003,0.6,-0.009766224898636766,-0.007737916574414916
12,120,5,0.01119475478123717,0.008454075817776463,0.172263811544145,0.1358227175261444,1.0,-0.0003082656366438119,-0.0006400576064640173,0.023939543293642028,0.01994851764571881,0.4,-0.011503020417880983,-0.010065048902384355
15,15,5,0.002184200750227383,0.002015438772037248,0.035244042888359584,0.03289214874331914,1.0,-4.599747152145284e-05,-4.9625175975398506e-05,0.0020685918974662878,0.0020086159170853435,0.2,-0.002230198221748836,-0.0021017905928450986
15,30,5,0.0036580475912075805,0.0032674745251204396,0.06073498120432612,0.05494477175152368,1.0,-0.00015679426768016035,-0.0002319595528539331,0.003186684834460518,0.0021004408360170146,0.0,-0.0038148418588877407,-0.003501794281672188
15,45,5,0.0048244009479066815,0.0041117917720234765,0.08207221994083284,0.07102527079572352,1.0,6.781856385131845e-05,9.518695051657922e-05,0.009261399558400862,0.009675297991851739,0.6,-0.0047565823840553636,-0.00454192605420678
15,60,5,0.00583504394297063,0.004791992357569219,0.10144310667160603,0.08468207809558237,1.0,-0.0001955245057767119,1.9334429089745697e-05,0.008097149787967184,0.011271052776726354,0.6,-0.006030568448747342,-0.005497264414557446
15,90,5,0.007932096814908673,0.006572940371869063,0.14291711735095053,0.11962925265910118,1.0,-5.98019637032543e-06,-0.00027754037101490603,0.01656053057406539,0.012530617317885184,0.4,-0.007938077011278999,-0.006814626906589405
15,120,5,0.009193963033984075,0.007722693651106782,0.1707944402694211,0.1448188088343234,1.0,0.0001483565733318315,-0.00040385543968568527,0.024488365810687716,0.01616122156069366,0.4,-0.009045606460652245,-0.008126549090792468
20,15,5,0.0016634561562219653,0.0014789213340340446,0.034092526602135374,0.029545951071571652,1.0,9.030962210632154e-06,-8.879570939646086e-06,0.0014140559731142144,0.0016572779287948869,0.4,-0.001654425194011333,-0.0014595814990783218
20,30,5,0.0027404961793937145,0.0022881436032133884,0.058969870700863056,0.050363699722326905,1.0,-0.00012877260451498173,-0.00017443822196216985,0.0016260226745197226,0.000675405156239206,0.2,-0.002869268783908696,-0.002293066019697143
20,45,5,0.0036499517539889227,0.0029606533226322895,0.08010046167739793,0.06652034409237473,1.0,0.00012212460313909546,0.00011326147888435223,0.008526442761621799,0.008420534492262544,0.6,-0.0035278271508498273,-0.0029312790631343955
20,60,5,0.004402993298607783,0.0034445437226457987,0.09841260529582989,0.07894157459097095,1.0,-0.00023403800648811313,-0.00022104370653464045,0.003658042814491913,0.003916421682269133,0.2,-0.004637031305095895,-0.0037615886572228696
20,90,5,0.005848587953436679,0.0045775768992282195,0.13476099530124258,0.10767428795466949,1.0,-9.557013516889868e-05,-7.68636357530994e-05,0.010424782459622861,0.01082504933232431,0.4,-0.0059441580886055775,-0.004609921338243783
20,120,5,0.007004144850754157,0.005821708346665622,0.16561193852752337,0.139897408389541,1.0,-8.396200430946799e-05,-0.00012930879437944576,0.014901583729723767,0.014078849680034367,0.2,-0.007088106855063625,-0.005951017141045067
