date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,dip_window
1991-01-25,132.05,Shanghai Composite,1991,1,25,199101,19911,199104,0.9957770907171405,False,0.0,0.0,0.0,1.320764152830567,1.320764152830567,1.0,0.3207641528305669,1
1991-01-28,131.46,Shanghai Composite,1991,1,28,199101,19911,199105,0.9955319954562666,False,0.0,0.0,0.0,1.3148629725945198,1.3148629725945198,1.0,0.3148629725945198,1
1991-01-29,130.95,Shanghai Composite,1991,1,29,199101,19911,199105,0.9961204929256046,False,0.0,0.0,0.0,1.3097619523904787,1.3097619523904787,1.0,0.30976195239047866,1
1991-01-30,130.44,Shanghai Composite,1991,1,30,199101,19911,199105,0.9961053837342497,False,0.0,0.0,0.0,1.304660932186438,1.304660932186438,1.0,0.30466093218643797,1
1991-01-31,129.97,Shanghai Composite,1991,1,31,199101,19911,199105,0.9963968107942349,False,0.0,0.0,0.0,1.2999599919984004,1.2999599919984004,1.0,0.2999599919984004,1
1991-02-01,129.51,Shanghai Composite,1991,2,1,199102,19911,199105,0.9964607217050088,False,0.0,0.0,0.0,1.2953590718143635,1.2953590718143635,1.0,0.2953590718143635,1
1991-02-04,129.05,Shanghai Composite,1991,2,4,199102,19911,199106,0.9964481507219521,False,0.0,0.0,0.0,1.2907581516303268,1.2907581516303268,1.0,0.2907581516303268,1
1991-02-05,128.58,Shanghai Composite,1991,2,5,199102,19911,199106,0.9963580007748934,True,1.0,1.0,1.0,2.286057211442289,2.286057211442289,2.0,0.1430286057211445,1
1991-02-06,129.14,Shanghai Composite,1991,2,6,199102,19911,199106,1.0043552652045418,False,0.0,0.0,0.0,2.2960135968708757,2.2960135968708757,2.0,0.14800679843543785,1
1991-02-07,129.79,Shanghai Composite,1991,2,7,199102,19911,199106,1.0050332971968408,False,0.0,0.0,0.0,2.3075701156719144,2.3075701156719144,2.0,0.1537850578359572,1
1991-02-08,130.38,Shanghai Composite,1991,2,8,199102,19911,199106,1.0045458047615379,False,0.0,0.0,0.0,2.318059878891318,2.318059878891318,2.0,0.1590299394456589,1
1991-02-11,130.97,Shanghai Composite,1991,2,11,199102,19911,199107,1.0045252339315847,False,0.0,0.0,0.0,2.328549642110722,2.328549642110722,2.0,0.16427482105536106,1
1991-02-12,131.35,Shanghai Composite,1991,2,12,199102,19911,199107,1.002901427807895,False,0.0,0.0,0.0,2.335305760794406,2.335305760794406,2.0,0.16765288039720305,1
1991-02-13,131.92,Shanghai Composite,1991,2,13,199102,19911,199107,1.004339550818424,False,0.0,0.0,0.0,2.345439938819932,2.345439938819932,2.0,0.17271996940996592,1
1991-02-14,132.53,Shanghai Composite,1991,2,14,199102,19911,199107,1.0046240145542755,False,0.0,0.0,0.0,2.3562852872332143,2.3562852872332143,2.0,0.17814264361660714,1
1991-02-19,133.13,Shanghai Composite,1991,2,19,199102,19911,199108,1.004527276842979,False,0.0,0.0,0.0,2.366952843049557,2.366952843049557,2.0,0.1834764215247786,1
1991-02-20,133.67,Shanghai Composite,1991,2,20,199102,19911,199108,1.0040561856831667,False,0.0,0.0,0.0,2.3765536432842653,2.3765536432842653,2.0,0.18827682164213266,2
1991-02-21,134.28,Shanghai Composite,1991,2,21,199102,19911,199108,1.0045634772200196,False,0.0,0.0,0.0,2.3873989916975478,2.3873989916975478,2.0,0.19369949584877388,2
1991-02-22,134.87,Shanghai Composite,1991,2,22,199102,19911,199108,1.0043938039916593,False,0.0,0.0,0.0,2.3978887549169516,2.3978887549169516,2.0,0.19894437745847582,2
1991-02-25,134.4,Shanghai Composite,1991,2,25,199102,19911,199109,0.9965151627493142,False,0.0,0.0,0.0,2.3895325028608165,2.3895325028608165,2.0,0.19476625143040827,2
1991-02-26,133.93,Shanghai Composite,1991,2,26,199102,19911,199109,0.9965029761904762,False,0.0,0.0,0.0,2.3811762508046814,2.3811762508046814,2.0,0.1905881254023407,2
1991-02-27,133.47,Shanghai Composite,1991,2,27,199102,19911,199109,0.9965653699693869,False,0.0,0.0,0.0,2.372997791345485,2.372997791345485,2.0,0.18649889567274247,2
1991-02-28,133.01,Shanghai Composite,1991,2,28,199102,19911,199109,0.9965535326290551,False,0.0,0.0,0.0,2.3648193318862885,2.3648193318862885,2.0,0.18240966594314423,2
1991-03-01,132.53,Shanghai Composite,1991,3,1,199103,19911,199109,0.9963912487782874,False,0.0,0.0,0.0,2.3562852872332143,2.3562852872332143,2.0,0.17814264361660714,2
1991-03-04,131.99,Shanghai Composite,1991,3,4,199103,19911,199110,0.995925450841319,False,0.0,0.0,0.0,2.3466844869985057,2.3466844869985057,2.0,0.17334224349925287,2
1991-03-05,131.46,Shanghai Composite,1991,3,5,199103,19911,199110,0.9959845442836578,False,0.0,0.0,0.0,2.3372614793607362,2.3372614793607362,2.0,0.16863073968036812,2
1991-03-06,130.94,Shanghai Composite,1991,3,6,199103,19911,199110,0.9960444241594401,False,0.0,0.0,0.0,2.3280162643199054,2.3280162643199054,2.0,0.1640081321599527,2
1991-03-07,130.41,Shanghai Composite,1991,3,7,199103,19911,199110,0.9959523445853062,False,0.0,0.0,0.0,2.3185932566821355,2.3185932566821355,2.0,0.15929662834106773,2
1991-03-08,129.89,Shanghai Composite,1991,3,8,199103,19911,199110,0.9960125757227206,False,0.0,0.0,0.0,2.309348041641305,2.309348041641305,2.0,0.1546740208206525,2
1991-03-11,129.31,Shanghai Composite,1991,3,11,199103,19911,199111,0.9955346831934715,False,0.0,0.0,0.0,2.2990360710188407,2.2990360710188407,2.0,0.14951803550942033,2
1991-03-12,128.77,Shanghai Composite,1991,3,12,199103,19911,199111,0.9958239888639704,False,0.0,0.0,0.0,2.289435270784132,2.289435270784132,2.0,0.14471763539206606,2
1991-03-13,126.15,Shanghai Composite,1991,3,13,199103,19911,199111,0.9796536460355673,False,0.0,0.0,0.0,2.2428536103861014,2.2428536103861014,2.0,0.12142680519305071,2
1991-03-14,125.63,Shanghai Composite,1991,3,14,199103,19911,199111,0.9958779231074117,False,0.0,0.0,0.0,2.2336083953452706,2.2336083953452706,2.0,0.11680419767263528,2
1991-03-15,125.17,Shanghai Composite,1991,3,15,199103,19911,199111,0.9963384541908781,False,0.0,0.0,0.0,2.2254299358860745,2.2254299358860745,2.0,0.11271496794303726,2
1991-03-18,124.71,Shanghai Composite,1991,3,18,199103,19911,199112,0.9963249980027162,True,1.0,1.0,1.0,3.217251476426878,3.217251476426878,3.0,0.07241715880895927,2
1991-03-19,124.22,Shanghai Composite,1991,3,19,199103,19911,199112,0.9960708844519285,False,0.0,0.0,0.0,3.2046105236287934,3.2046105236287934,3.0,0.06820350787626439,3
1991-03-20,123.66,Shanghai Composite,1991,3,20,199103,19911,199112,0.9954918692642086,False,0.0,0.0,0.0,3.190163720430982,3.190163720430982,3.0,0.06338790681032735,3
1991-03-21,123.12,Shanghai Composite,1991,3,21,199103,19911,199112,0.9956331877729259,False,0.0,0.0,0.0,3.1762328744902355,3.1762328744902355,3.0,0.058744291496745094,3
1991-03-22,122.62,Shanghai Composite,1991,3,22,199103,19911,199112,0.9959389213775178,False,0.0,0.0,0.0,3.163333943063618,3.163333943063618,3.0,0.054444647687872605,3
1991-03-25,122.12,Shanghai Composite,1991,3,25,199103,19911,199113,0.9959223617680639,False,0.0,0.0,0.0,3.150435011637001,3.150435011637001,3.0,0.05014500387900034,3
1991-03-26,121.62,Shanghai Composite,1991,3,26,199103,19911,199113,0.9959056665574845,False,0.0,0.0,0.0,3.1375360802103835,3.1375360802103835,3.0,0.04584536007012785,3
1991-03-27,121.12,Shanghai Composite,1991,3,27,199103,19911,199113,0.9958888340733432,False,0.0,0.0,0.0,3.1246371487837665,3.1246371487837665,3.0,0.04154571626125558,3
1991-03-28,120.61,Shanghai Composite,1991,3,28,199103,19911,199113,0.9957892998678995,False,0.0,0.0,0.0,3.1114802387286167,3.1114802387286167,3.0,0.037160079576205485,3
1991-03-29,120.19,Shanghai Composite,1991,3,29,199103,19911,199113,0.9965177016831108,False,0.0,0.0,0.0,3.1006451363302583,3.1006451363302583,3.0,0.03354837877675276,3
1991-04-01,120.73,Shanghai Composite,1991,4,1,199104,19912,199114,1.0044928862634164,False,0.0,0.0,0.0,3.1145759822710053,3.1145759822710053,3.0,0.038191994090335024,3
1991-04-02,121.21,Shanghai Composite,1991,4,2,199104,19912,199114,1.003975813799387,False,0.0,0.0,0.0,3.126958956440558,3.126958956440558,3.0,0.04231965214685274,3
1991-04-03,121.71,Shanghai Composite,1991,4,3,199104,19912,199114,1.0041250721887633,False,0.0,0.0,0.0,3.139857887867175,3.139857887867175,3.0,0.046619295955725004,3
1991-04-04,121.72,Shanghai Composite,1991,4,4,199104,19912,199114,1.0000821625174596,False,0.0,0.0,0.0,3.140115866495708,3.140115866495708,3.0,0.046705288831902614,3
1991-04-05,121.54,Shanghai Composite,1991,4,5,199104,19912,199114,0.9985211961879724,False,0.0,0.0,0.0,3.1354722511821254,3.1354722511821254,3.0,0.04515741706070853,3
1991-04-08,121.09,Shanghai Composite,1991,4,8,199104,19912,199115,0.9962975152213263,False,0.0,0.0,0.0,3.12386321289817,3.12386321289817,3.0,0.0412877376327232,3
1991-04-09,120.62,Shanghai Composite,1991,4,9,199104,19912,199115,0.9961185894789,False,0.0,0.0,0.0,3.1117382173571495,3.1117382173571495,3.0,0.037246072452383094,3
1991-04-10,120.16,Shanghai Composite,1991,4,10,199104,19912,199115,0.9961863704194992,False,0.0,0.0,0.0,3.0998712004446616,3.0998712004446616,3.0,0.0332904001482206,3
1991-04-11,119.64,Shanghai Composite,1991,4,11,199104,19912,199115,0.9956724367509987,False,0.0,0.0,0.0,3.08645631176098,3.08645631176098,3.0,0.028818770586993336,3
1991-04-12,119.21,Shanghai Composite,1991,4,12,199104,19912,199115,0.9964058843196255,False,0.0,0.0,0.0,3.0753632307340886,3.0753632307340886,3.0,0.025121076911362783,3
1991-04-15,118.77,Shanghai Composite,1991,4,15,199104,19912,199116,0.9963090344769734,False,0.0,0.0,0.0,3.064012171078666,3.064012171078666,3.0,0.021337390359555286,3
1991-04-16,118.34,Shanghai Composite,1991,4,16,199104,19912,199116,0.9963795571272207,False,0.0,0.0,0.0,3.0529190900517746,3.0529190900517746,3.0,0.017639696683924955,3
1991-04-17,117.9,Shanghai Composite,1991,4,17,199104,19912,199116,0.9962818996112895,True,1.0,1.0,1.0,4.041568030396352,4.041568030396352,4.0,0.010392007599087982,3
1991-04-18,117.45,Shanghai Composite,1991,4,18,199104,19912,199116,0.9961832061068702,False,0.0,0.0,0.0,4.026142198219267,4.026142198219267,4.0,0.006535549554816722,4
1991-04-19,117.08,Shanghai Composite,1991,4,19,199104,19912,199116,0.9968497232865049,False,0.0,0.0,0.0,4.013458736206997,4.013458736206997,4.0,0.003364684051749167,4
1991-04-22,116.63,Shanghai Composite,1991,4,22,199104,19912,199117,0.9961564742056713,False,0.0,0.0,0.0,3.998032904029911,3.998032904029911,4.0,-0.0004917739925222042,4
1991-04-23,116.19,Shanghai Composite,1991,4,23,199104,19912,199117,0.9962273857498071,False,0.0,0.0,0.0,3.9829498681234283,3.9829498681234283,4.0,-0.004262532969142918,4
1991-04-24,115.79,Shanghai Composite,1991,4,24,199104,19912,199117,0.9965573629400121,False,0.0,0.0,0.0,3.9692380172993524,3.9692380172993524,4.0,-0.00769049567516189,4
1991-04-25,115.36,Shanghai Composite,1991,4,25,199104,19912,199117,0.9962863805164521,False,0.0,0.0,0.0,3.9544977776634704,3.9544977776634704,4.0,-0.01137555558413239,4
1991-04-26,115.56,Shanghai Composite,1991,4,26,199104,19912,199117,1.001733703190014,False,0.0,0.0,0.0,3.9613537030755093,3.9613537030755093,4.0,-0.009661574231122683,4
1991-04-29,114.75,Shanghai Composite,1991,4,29,199104,19912,199118,0.9929906542056075,False,0.0,0.0,0.0,3.933587205156756,3.933587205156756,4.0,-0.01660319871081095,4
1991-04-30,113.94,Shanghai Composite,1991,4,30,199104,19912,199118,0.9929411764705882,False,0.0,0.0,0.0,3.9058207072380022,3.9058207072380022,4.0,-0.023544823190499442,4
1991-05-02,113.16,Shanghai Composite,1991,5,2,199105,19912,199118,0.9931542917324908,False,0.0,0.0,0.0,3.8790825981310544,3.8790825981310544,4.0,-0.030229350467236404,4
1991-05-03,112.41,Shanghai Composite,1991,5,3,199105,19912,199118,0.9933722163308589,False,0.0,0.0,0.0,3.853372877835912,3.853372877835912,4.0,-0.03665678054102195,4
1991-05-06,111.61,Shanghai Composite,1991,5,6,199105,19912,199119,0.9928831954452451,False,0.0,0.0,0.0,3.8259491761877604,3.8259491761877604,4.0,-0.043512705953059894,4
1991-05-07,110.82,Shanghai Composite,1991,5,7,199105,19912,199119,0.9929217812024012,False,0.0,0.0,0.0,3.79886827081021,3.79886827081021,4.0,-0.050282932297447513,4
1991-05-08,110.03,Shanghai Composite,1991,5,8,199105,19912,199119,0.9928713228659087,False,0.0,0.0,0.0,3.7717873654326604,3.7717873654326604,4.0,-0.05705315864183491,4
1991-05-09,109.29,Shanghai Composite,1991,5,9,199105,19912,199119,0.9932745614832319,False,0.0,0.0,0.0,3.7464204414081204,3.7464204414081204,4.0,-0.06339488964796991,4
1991-05-10,108.53,Shanghai Composite,1991,5,10,199105,19912,199119,0.9930460243389148,False,0.0,0.0,0.0,3.720367924842376,3.720367924842376,4.0,-0.069908018789406,4
1991-05-13,107.84,Shanghai Composite,1991,5,13,199105,19912,199120,0.9936423108817839,False,0.0,0.0,0.0,3.6967149821708456,3.6967149821708456,4.0,-0.0758212544572886,4
1991-05-14,107.19,Shanghai Composite,1991,5,14,199105,19912,199120,0.9939725519287833,False,0.0,0.0,0.0,3.674433224581722,3.674433224581722,4.0,-0.08139169385456946,4
1991-05-15,106.57,Shanghai Composite,1991,5,15,199105,19912,199120,0.9942158783468606,False,0.0,0.0,0.0,3.6531798558044044,3.6531798558044044,4.0,-0.0867050360488989,4
1991-05-16,105.77,Shanghai Composite,1991,5,16,199105,19912,199120,0.9924931969597448,True,1.0,1.0,1.0,4.625756154156252,4.625756154156252,5.0,-0.07484876916874961,4
1991-05-17,106.75,Shanghai Composite,1991,5,17,199105,19912,199120,1.0092653871608206,False,0.0,0.0,0.0,4.668615575836059,4.668615575836059,5.0,-0.06627688483278826,4
1991-05-20,107.82,Shanghai Composite,1991,5,20,199105,19912,199121,1.010023419203747,True,1.0,1.0,1.0,5.7154110668538065,5.7154110668538065,6.0,-0.04743148885769888,5
1991-05-21,108.81,Shanghai Composite,1991,5,21,199105,19912,199121,1.0091819699499167,False,0.0,0.0,0.0,5.767889799521079,5.767889799521079,6.0,-0.03868503341315355,5
1991-05-22,108.25,Shanghai Composite,1991,5,22,199105,19912,199121,0.9948534142082529,False,0.0,0.0,0.0,5.738204859830501,5.738204859830501,6.0,-0.043632523361583186,5
1991-05-23,109.08,Shanghai Composite,1991,5,23,199105,19912,199121,1.0076674364896074,False,0.0,0.0,0.0,5.782202181157608,5.782202181157608,6.0,-0.03629963647373202,5
1991-05-24,110.08,Shanghai Composite,1991,5,24,199105,19912,199121,1.0091675834250091,False,0.0,0.0,0.0,5.83521100203364,5.83521100203364,6.0,-0.027464832994393285,5
1991-05-27,110.66,Shanghai Composite,1991,5,27,199105,19912,199122,1.0052688953488371,False,0.0,0.0,0.0,5.865956118141738,5.865956118141738,6.0,-0.022340646976377054,5
1991-05-28,111.68,Shanghai Composite,1991,5,28,199105,19912,199122,1.0092174227363095,False,0.0,0.0,0.0,5.920025115435292,5.920025115435292,6.0,-0.013329147427451282,5
1991-05-29,112.75,Shanghai Composite,1991,5,29,199105,19912,199122,1.0095809455587392,False,0.0,0.0,0.0,5.9767445537726465,5.9767445537726465,6.0,-0.003875907704558923,5
1991-05-30,113.82,Shanghai Composite,1991,5,30,199105,19912,199122,1.009490022172949,False,0.0,0.0,0.0,6.033463992110001,6.033463992110001,6.0,0.005577332018333436,5
1991-05-31,114.83,Shanghai Composite,1991,5,31,199105,19912,199122,1.008873660165173,False,0.0,0.0,0.0,6.0870029011947935,6.0870029011947935,6.0,0.01450048353246558,5
1991-06-03,115.97,Shanghai Composite,1991,6,3,199106,19912,199123,1.0099277192371332,False,0.0,0.0,0.0,6.147432956993471,6.147432956993471,6.0,0.024572159498911894,5
1991-06-04,117.12,Shanghai Composite,1991,6,4,199106,19912,199123,1.00991635767871,False,0.0,0.0,0.0,6.208393101000909,6.208393101000909,6.0,0.0347321835001515,5
1991-06-05,118.17,Shanghai Composite,1991,6,5,199106,19912,199123,1.0089651639344261,False,0.0,0.0,0.0,6.264052362920743,6.264052362920743,6.0,0.04400872715345705,5
1991-06-06,119.35,Shanghai Composite,1991,6,6,199106,19912,199123,1.00998561394601,False,0.0,0.0,0.0,6.3266027715544615,6.3266027715544615,6.0,0.05443379525907699,5
1991-06-07,120.47,Shanghai Composite,1991,6,7,199106,19912,199123,1.009384164222874,False,0.0,0.0,0.0,6.385972650935618,6.385972650935618,6.0,0.06432877515593627,5
1991-06-10,121.67,Shanghai Composite,1991,6,10,199106,19912,199124,1.0099609861376277,False,0.0,0.0,0.0,6.449583235986858,6.449583235986858,6.0,0.07493053933114302,5
1991-06-11,122.89,Shanghai Composite,1991,6,11,199106,19912,199124,1.0100271225445878,False,0.0,0.0,0.0,6.514253997455618,6.514253997455618,6.0,0.08570899957593636,5
1991-06-12,124.11,Shanghai Composite,1991,6,12,199106,19912,199124,1.0099275775083407,False,0.0,0.0,0.0,6.5789247589243764,6.5789247589243764,6.0,0.09648745982072948,5
1991-06-13,125.34,Shanghai Composite,1991,6,13,199106,19912,199124,1.0099105632100556,False,0.0,0.0,0.0,6.644125608601897,6.644125608601897,6.0,0.10735426810031612,5
1991-06-14,124.53,Shanghai Composite,1991,6,14,199106,19912,199124,0.9935375777884154,False,0.0,0.0,0.0,6.60118846369231,6.60118846369231,6.0,0.10019807728205166,5
1991-06-17,125.77,Shanghai Composite,1991,6,17,199106,19912,199125,1.0099574399743034,False,0.0,0.0,0.0,6.666919401578591,6.666919401578591,6.0,0.11115323359643181,5
1991-06-18,127.03,Shanghai Composite,1991,6,18,199106,19912,199125,1.0100182873499246,True,1.0,1.0,1.0,7.733710515882392,7.733710515882392,7.0,0.1048157879831988,6
1991-06-19,128.29,Shanghai Composite,1991,6,19,199106,19912,199125,1.009918916791309,False,0.0,0.0,0.0,7.810420546977501,7.810420546977501,7.0,0.11577436385392881,6
1991-06-20,129.57,Shanghai Composite,1991,6,20,199106,19912,199125,1.0099773949645334,False,0.0,0.0,0.0,7.888348197613802,7.888348197613802,7.0,0.12690688537340034,6
1991-06-21,130.86,Shanghai Composite,1991,6,21,199106,19912,199125,1.009956008335263,False,0.0,0.0,0.0,7.966884658020703,7.966884658020703,7.0,0.1381263797172434,6
1991-06-24,132.17,Shanghai Composite,1991,6,24,199106,19912,199126,1.0100106984563655,False,0.0,0.0,0.0,8.046638737968793,8.046638737968793,7.0,0.14951981970982753,6
1991-06-25,133.49,Shanghai Composite,1991,6,25,199106,19912,199126,1.0099871377771055,False,0.0,0.0,0.0,8.127001627687482,8.127001627687482,7.0,0.1610002325267832,6
1991-06-26,134.83,Shanghai Composite,1991,6,26,199106,19912,199126,1.010038205108997,False,0.0,0.0,0.0,8.20858213694736,8.20858213694736,7.0,0.17265459099247993,6
1991-06-27,136.19,Shanghai Composite,1991,6,27,199106,19912,199126,1.0100867759400727,False,0.0,0.0,0.0,8.291380265748431,8.291380265748431,7.0,0.18448289510691884,6
1991-06-28,137.56,Shanghai Composite,1991,6,28,199106,19912,199126,1.0100594757324326,False,0.0,0.0,0.0,8.374787204320098,8.374787204320098,7.0,0.1963981720457284,6
1991-07-01,136.85,Shanghai Composite,1991,7,1,199107,19913,199127,0.9948386158767083,False,0.0,0.0,0.0,8.331561710607774,8.331561710607774,7.0,0.19022310151539634,6
1991-07-02,135.96,Shanghai Composite,1991,7,2,199107,19913,199127,0.9934965290464013,False,0.0,0.0,0.0,8.27737764102472,8.27737764102472,7.0,0.18248252014638866,6
1991-07-03,135.27,Shanghai Composite,1991,7,3,199107,19913,199127,0.9949249779346867,False,0.0,0.0,0.0,8.235369766853589,8.235369766853589,7.0,0.17648139526479834,6
1991-07-04,136.63,Shanghai Composite,1991,7,4,199107,19913,199127,1.0100539661417904,False,0.0,0.0,0.0,8.31816789565466,8.31816789565466,7.0,0.18830969937923725,6
1991-07-05,135.96,Shanghai Composite,1991,7,5,199107,19913,199127,0.9950962453341141,False,0.0,0.0,0.0,8.27737764102472,8.27737764102472,7.0,0.18248252014638866,6
1991-07-08,135.28,Shanghai Composite,1991,7,8,199107,19913,199128,0.9949985289791115,False,0.0,0.0,0.0,8.235978576624184,8.235978576624184,7.0,0.1765683680891692,6
1991-07-09,134.64,Shanghai Composite,1991,7,9,199107,19913,199128,0.9952690715552927,False,0.0,0.0,0.0,8.197014751306034,8.197014751306034,7.0,0.17100210732943344,6
1991-07-10,133.99,Shanghai Composite,1991,7,10,199107,19913,199128,0.9951723113487821,False,0.0,0.0,0.0,8.157442116217288,8.157442116217288,7.0,0.1653488737453268,6
1991-07-11,133.38,Shanghai Composite,1991,7,11,199107,19913,199128,0.9954474214493618,False,0.0,0.0,0.0,8.120304720210925,8.120304720210925,7.0,0.16004353145870343,6
1991-07-12,132.8,Shanghai Composite,1991,7,12,199107,19913,199128,0.9956515219673115,False,0.0,0.0,0.0,8.08499375351635,8.08499375351635,7.0,0.15499910764519287,6
1991-07-15,133.14,Shanghai Composite,1991,7,15,199107,19913,199129,1.0025602409638552,False,0.0,0.0,0.0,8.105693285716617,8.105693285716617,7.0,0.15795618367380238,6
1991-07-16,134.47,Shanghai Composite,1991,7,16,199107,19913,199129,1.0099894847528919,False,0.0,0.0,0.0,8.186664985205901,8.186664985205901,7.0,0.16952356931512869,6
1991-07-17,135.81,Shanghai Composite,1991,7,17,199107,19913,199129,1.009965047966089,True,1.0,1.0,1.0,9.268245494465779,9.268245494465779,8.0,0.15853068680822235,7
1991-07-18,137.17,Shanghai Composite,1991,7,18,199107,19913,199129,1.0100139901332743,False,0.0,0.0,0.0,9.361057613400124,9.361057613400124,8.0,0.17013220167501553,7
1991-07-19,136.7,Shanghai Composite,1991,7,19,199107,19913,199129,0.9965735948093607,False,0.0,0.0,0.0,9.328982837003696,9.328982837003696,8.0,0.16612285462546206,7
1991-07-22,138.07,Shanghai Composite,1991,7,22,199107,19913,199130,1.0100219458668618,False,0.0,0.0,0.0,9.422477397989029,9.422477397989029,8.0,0.17780967474862863,7
1991-07-23,139.39,Shanghai Composite,1991,7,23,199107,19913,199130,1.0095603679293113,False,0.0,0.0,0.0,9.512559748719422,9.512559748719422,8.0,0.18906996858992775,7
1991-07-24,140.68,Shanghai Composite,1991,7,24,199107,19913,199130,1.0092546093693953,False,0.0,0.0,0.0,9.600594773296853,9.600594773296853,8.0,0.20007434666210666,7
1991-07-25,140.19,Shanghai Composite,1991,7,25,199107,19913,199130,0.996516917827694,False,0.0,0.0,0.0,9.56715511279845,9.56715511279845,8.0,0.19589438909980617,7
