horizon_years,contribution_interval_days,window_stride_days,window_number,start_date,end_date,final_relative_advantage,mean_relative_advantage,median_relative_advantage,std_relative_advantage,percent_time_btd_better,annual_return_btd,annual_return_dca,annual_alpha
1,60,6255,2,2008-02-03,2009-02-02,0.10000432393358816,0.3920157117684656,0.09875833083415197,0.39008017662535227,0.8410041841004184,-0.10741390596538536,-0.18882683852728788,0.08141293256190252
1,60,9382,3,2016-08-26,2017-08-26,0.19180204787550026,0.37478822136942674,0.22771569308489337,0.3663481833078195,0.8600823045267489,0.07182900717289376,0.04914708491653186,0.022681922256361897
1,60,12510,4,2025-03-20,2026-03-20,0.22371287774447612,0.4400916492165722,0.3887945320213917,0.34197871734399427,0.8436213991769548,0.09121074044046251,0.040307407094644976,0.050903333345817536
1,90,0,0,1990-12-19,1991-12-19,0.46686479447558393,0.6173228292129184,0.5467282313738613,0.3389754627413061,0.7686274509803922,1.0437192178920212,0.7413800604991299,0.3023391573928913
1,90,3127,1,1999-07-12,2000-07-11,0.3547143714118419,0.3449968068572532,0.4531471422638511,0.29460640168369734,0.7489539748953975,0.2712101667567075,0.17288573045934497,0.09832443629736254
1,90,6255,2,2008-02-03,2009-02-02,0.10714180596728973,0.47883393367455335,0.21531929194160226,0.48195173966829397,0.7615062761506276,-0.060922349474496484,-0.15209644194019933,0.09117409246570285
1,90,9382,3,2016-08-26,2017-08-26,0.2995773966528952,0.38684461542349163,0.39490832910156914,0.3766810979493336,0.7695473251028807,0.07858345748201168,0.03729816660018459,0.041285290881827086
1,90,12510,4,2025-03-20,2026-03-20,0.3204553726844104,0.6707319779521014,0.5919673074511662,0.3267646912897897,0.7613168724279835,0.10528348212418748,0.04626971376931577,0.05901376835487171
1,120,0,0,1990-12-19,1991-12-19,0.5950785619876455,0.8755986735493313,0.741737412295828,0.36785075783212223,0.6823529411764706,1.049305237998177,0.7128131605762045,0.3364920774219726
1,120,3127,1,1999-07-12,2000-07-11,0.4356899356574715,0.5753135528339691,0.6138147991002758,0.38605820365662047,0.6652719665271967,0.2630864701559168,0.17297609794854707,0.09011037220736973
1,120,6255,2,2008-02-03,2009-02-02,0.1527027163897401,0.4805224073135568,0.13545474176499073,0.4887311474845523,0.6778242677824268,-0.03684149781545476,-0.16484227082996605,0.1280007730145113
1,120,9382,3,2016-08-26,2017-08-26,0.36649214023155197,0.7097197943956355,0.5381883393220883,0.34062431062611587,0.6790123456790124,0.0761408744201093,0.04993905296778167,0.026201821452327634
1,120,12510,4,2025-03-20,2026-03-20,0.43638688326974906,0.7856365959897155,0.6213220906051626,0.37400112178979544,0.6707818930041153,0.10808054042870152,0.028528874482238953,0.07955166594646257
2,15,0,0,1990-12-19,1992-12-18,0.06851376564951162,0.10400218113062283,0.06600500779617446,0.1768829372570835,0.9823182711198428,0.7894647376927626,0.749056005101661,0.04040873259110156
2,15,3036,1,1999-04-12,2001-04-11,0.05280932367932123,0.08133734039135304,0.058945509512970506,0.08902373893343858,0.9625779625779626,0.1380785068738417,0.12065051336127719,0.01742799351256452
2,15,6072,2,2007-08-04,2009-08-03,0.06199172397793551,0.09727419514030806,0.047437029074577364,0.16000428893345717,0.9795081967213115,0.11454676025731558,0.0926615828522972,0.021885177405018386
2,15,9108,3,2015-11-26,2017-11-25,0.03642657204496014,0.07560339540779105,0.031503431435724094,0.14961246480555573,0.9795501022494888,0.04502055328077037,0.03711331657646122,0.00790723670430915
2,15,12145,4,2024-03-20,2026-03-20,0.03942267663191634,0.05500726027348631,0.02675877215084732,0.09344513394196531,0.9793388429752066,0.08762806982008087,0.0778517993383705,0.00977627048171037
2,30,0,0,1990-12-19,1992-12-18,0.13575445213858894,0.1756824408697896,0.13503753794886508,0.1665057646802734,0.9607072691552063,0.8154942805548402,0.7386180459288494,0.0768762346259908
2,30,3036,1,1999-04-12,2001-04-11,0.09738820223442368,0.18599551513449397,0.11003782181186073,0.21174271973159184,0.9604989604989606,0.14675750391930031,0.11724412645688376,0.029513377462416557
2,30,6072,2,2007-08-04,2009-08-03,0.11052489322680858,0.15923511866538942,0.1126702271266411,0.20154588479851107,0.9569672131147541,0.1287882685605939,0.09311282302027535,0.03567544554031854
2,30,9108,3,2015-11-26,2017-11-25,0.06756473422360676,0.13137347266597316,0.07897336368994301,0.1523237456947438,0.9570552147239264,0.04886957835018557,0.03604302331789766,0.012826555032287912
2,30,12145,4,2024-03-20,2026-03-20,0.07170116269800952,0.11194511520413421,0.07533658928215847,0.18651166612481504,0.9607438016528925,0.09335050469818573,0.07791053013595373,0.015439974562232006
2,45,0,0,1990-12-19,1992-12-18,0.20692300119331142,0.22778019972375615,0.2057473463765369,0.08115035235311005,0.9410609037328095,0.8303721640500961,0.7172959043209401,0.11307625972915591
2,45,3036,1,1999-04-12,2001-04-11,0.14385699930586782,0.25075278396208417,0.17078273860272697,0.259058893677627,0.9376299376299376,0.15109176698908255,0.10937296098919425,0.04171880599988831
2,45,6072,2,2007-08-04,2009-08-03,0.13805489655197523,0.19764078305893618,0.14275942698454114,0.2566450001798544,0.9344262295081968,0.1435460057822895,0.10480410285919084,0.03874190292309865
2,45,9108,3,2015-11-26,2017-11-25,0.09654654013712283,0.16771205977479492,0.10097235371396596,0.21795473383530187,0.9100204498977505,0.05320937841145801,0.036696327000846685,0.016513051410611324
2,45,12145,4,2024-03-20,2026-03-20,0.10158365525627566,0.10874130197220536,0.10954664863508845,0.07893384316425257,0.9421487603305785,0.09700010788567259,0.07735051880003496,0.01964958908563763
2,60,0,0,1990-12-19,1992-12-18,0.27868599869414257,0.32280340088756954,0.2791568614100082,0.12427393481956861,0.9214145383104125,0.8415230246664513,0.6949293233330334,0.14659370133341798
2,60,3036,1,1999-04-12,2001-04-11,0.17860478118291967,0.3061983277093173,0.2169500900152166,0.32455413160289875,0.9147609147609148,0.1505657848108739,0.10305171066302687,0.04751407414784703
2,60,6072,2,2007-08-04,2009-08-03,0.18988358825079565,0.19901627975189112,0.20035980541559284,0.151946050165074,0.9180327868852459,0.14483327220749898,0.09219731037786061,0.05263596182963837
2,60,9108,3,2015-11-26,2017-11-25,0.11922209015651486,0.24234599013418848,0.1533746319726852,0.279313097452504,0.9161554192229039,0.055866383403472275,0.038765022752173195,0.01710136065129908
2,60,12145,4,2024-03-20,2026-03-20,0.13281695684958517,0.15799905846387505,0.1401168313450174,0.15973223336431416,0.9214876033057852,0.0996097552594506,0.0753086108175769,0.0243011444418737
2,90,0,0,1990-12-19,1992-12-18,0.4377180855314382,0.5004161627615248,0.42197091349944693,0.24770395677507825,0.8840864440078585,0.8652727460116645,0.6498530276835921,0.21541971832807238
2,90,3036,1,1999-04-12,2001-04-11,0.2620751205567553,0.47228166913919145,0.3029675785535082,0.42736653433176075,0.8690228690228691,0.1640636950192782,0.09898889202970995,0.06507480298956825
2,90,6072,2,2007-08-04,2009-08-03,0.2597277769202686,0.27741269285890824,0.21744344331367116,0.17835241820498232,0.8770491803278688,0.1646266422124265,0.10037390186196893,0.06425274035045758
2,90,9108,3,2015-11-26,2017-11-25,0.17699149285220983,0.37987662634258607,0.2285672602032589,0.3541130731177139,0.8834355828220859,0.061109941326485284,0.03736071379864936,0.023749227527835925
2,90,12145,4,2024-03-20,2026-03-20,0.1872733815793315,0.2432017549170366,0.23031168747923947,0.16761590214661898,0.8822314049586777,0.10610280141547723,0.07668428645590009,0.029418514959577147
2,120,0,0,1990-12-19,1992-12-18,0.5475412074658832,0.6659555090350667,0.5950785619876455,0.29526723784856246,0.8408644400785854,0.8926276392971428,0.6431433097259911,0.24948432957115174
2,120,3036,1,1999-04-12,2001-04-11,0.35813602336184824,0.48226879455729416,0.508429035401934,0.20078938706606755,0.8274428274428275,0.17196754813611115,0.0861623513402121,0.08580519679589904
2,120,6072,2,2007-08-04,2009-08-03,0.31974050923969033,0.22974519208937833,0.07232441550915913,0.23681476479667254,0.8360655737704918,0.16924647994474795,0.09911531470586787,0.07013116523888008
2,120,9108,3,2015-11-26,2017-11-25,0.23206871612984115,0.40321544443814167,0.3369365836339582,0.3172678239817564,0.8384458077709611,0.05760470775981341,0.029093735391185982,0.02851097236862743
2,120,12145,4,2024-03-20,2026-03-20,0.2630769699486004,0.3694638156026776,0.3527235670844229,0.2927081253722492,0.8367768595041323,0.10274152631972999,0.05979143793456321,0.042950088385166785
3,15,0,0,1990-12-19,1993-12-19,0.06188349207724664,0.09081544935904347,0.06530533271989847,0.1449854124411413,0.9882352941176471,0.45802684312711195,0.4290891613004788,0.028937681826633144
3,15,2944,1,1999-01-10,2002-01-10,0.0441752548083838,0.056606502059385354,0.04421691364641123,0.06060902803068394,0.9860335195530726,-0.009043460275515058,-0.018786551808130714,0.009743091532615655
3,15,5889,2,2007-02-02,2010-02-02,0.06405594943473991,0.09823815522131508,0.0696800283440917,0.11502100960493784,0.9863574351978172,0.0035588077601405033,-0.012525492124323745,0.016084299884464248
3,15,8834,3,2015-02-25,2018-02-25,0.029444422180809227,0.08929124848895761,0.054765671621124,0.13069844736898098,0.9863760217983651,0.009686327706871278,-4.884314368380771e-05,0.009735170850555086
3,15,11779,4,2023-03-20,2026-03-20,0.028997021545009938,0.053481775799611296,0.019733199160763437,0.1227872354490131,0.9862448418156808,0.06842651852259451,0.06310640331421435,0.005320115208380161
3,30,0,0,1990-12-19,1993-12-19,0.1317358698757376,0.15962091653613691,0.1322086058873373,0.13669909609470035,0.9738562091503268,0.4745370876570181,0.42785717608141494,0.04667991157560314
3,30,2944,1,1999-01-10,2002-01-10,0.07886794356166837,0.11323516796742963,0.07451854331080288,0.1304564227366835,0.9706703910614525,-0.003065245990390375,-0.019067996404579346,0.01600275041418897
3,30,5889,2,2007-02-02,2010-02-02,0.11203178230101751,0.17222470583857113,0.1185410570995753,0.17507803298849087,0.9781718963165075,0.01396741692311343,-0.012310108328453362,0.02627752525156679
3,30,8834,3,2015-02-25,2018-02-25,0.07709391289752654,0.16388848590541377,0.10419016706735706,0.19702375186855708,0.9713896457765667,0.014850644740731722,-0.0009056659568488223,0.015756310697580544
3,30,11779,4,2023-03-20,2026-03-20,0.05239592749534827,0.08475688107596363,0.03097284971075509,0.16098246165217273,0.9724896836313618,0.07209480323433937,0.06367102093987631,0.008423782294463056
3,45,0,0,1990-12-19,1993-12-19,0.19944630316049317,0.2168131861945615,0.20110870067978226,0.06735371717860456,0.9607843137254902,0.4853012565964061,0.4169826754122006,0.06831858118420553
3,45,2944,1,1999-01-10,2002-01-10,0.11488214899049165,0.17631130403769157,0.11986655304552607,0.19902216956725677,0.9692737430167597,0.001198568753008944,-0.021231268443196116,0.02242983719620506
3,45,5889,2,2007-02-02,2010-02-02,0.14829573287567155,0.23653018190589337,0.1634463217456339,0.22335819210058866,0.9645293315143247,0.01921394845317237,-0.0133565236158949,0.03257047206906727
3,45,8834,3,2015-02-25,2018-02-25,0.0925354024735483,0.1832642865503939,0.10732409393748954,0.23083346126582605,0.9577656675749319,0.01894459979796137,0.0028530052957815855,0.016091594502179785
3,45,11779,4,2023-03-20,2026-03-20,0.07641954420235897,0.10655960502054816,0.04260348176365858,0.15820829565307498,0.9601100412654745,0.07498658498762123,0.0632935819302125,0.011693003057408724
3,60,0,0,1990-12-19,1993-12-19,0.2674818767138143,0.30212919664438653,0.273674815029181,0.10395519147334108,0.9477124183006536,0.49373224074123234,0.4052173331836646,0.08851490755756775
3,60,2944,1,1999-01-10,2002-01-10,0.14483655308274646,0.19171212407251864,0.15661016600959243,0.12383060283249747,0.9581005586592178,0.008910812023907866,-0.01804724058622209,0.026958052610129957
3,60,5889,2,2007-02-02,2010-02-02,0.1922738050896995,0.291361695539885,0.21224288553050807,0.2595995634424232,0.9508867667121419,0.02722352795602556,-0.013635701853880522,0.040859229809906084
3,60,8834,3,2015-02-25,2018-02-25,0.1254603978568134,0.28083831748044424,0.17505683872337574,0.3053853555933657,0.9427792915531336,0.020858697776185098,-0.0007647569688878919,0.02162345474507299
3,60,11779,4,2023-03-20,2026-03-20,0.09831620465812585,0.12241289398702553,0.053887706268635815,0.17330471127287106,0.9463548830811555,0.0761767497765844,0.06202845083075559,0.014148298945828808
3,90,0,0,1990-12-19,1993-12-19,0.41399529061063656,0.47003646664369697,0.4241220858980679,0.20215600318391033,0.9228758169934641,0.5101833087979444,0.3816754107935434,0.128507898004401
3,90,2944,1,1999-01-10,2002-01-10,0.21199036916593772,0.3282418963411431,0.2294240202906348,0.2794220515370594,0.9273743016759777,0.011047783287690516,-0.026098876958737915,0.03714666024642843
3,90,5889,2,2007-02-02,2010-02-02,0.26233128687522256,0.40096985970769494,0.3093404773511481,0.2712214692915673,0.922237380627558,0.03487360019370733,-0.01654322243103956,0.051416822624746894
3,90,8834,3,2015-02-25,2018-02-25,0.17314332093747686,0.3143884386104326,0.21995852331593513,0.21794519098152346,0.9168937329700273,0.029600179661378068,0.002583403342535151,0.027016776318842917
3,90,11779,4,2023-03-20,2026-03-20,0.13461704165464616,0.17959649050757245,0.15168523339730156,0.19389286228053765,0.9160935350756534,0.07947748030761148,0.06296602093716164,0.016511459370449844
3,120,0,0,1990-12-19,1993-12-19,0.501687281559666,0.605141199177301,0.5195616136997105,0.24717986104890596,0.8941176470588236,0.5288228871223093,0.38254756783879595,0.14627531928351334
3,120,2944,1,1999-01-10,2002-01-10,0.2540196825793295,0.36960744196370693,0.3095202694342878,0.26660199311762645,0.9022346368715084,0.02467118297036408,-0.015859952650565945,0.040531135620930026
3,120,5889,2,2007-02-02,2010-02-02,0.33302359228451284,0.5524196380510998,0.40199194850523656,0.3788092222612211,0.897680763983629,0.04731948711799627,-0.014344653250739747,0.06166414036873602
3,120,8834,3,2015-02-25,2018-02-25,0.21126466450686898,0.4233784005200161,0.30155280483657787,0.4240321914390017,0.888283378746594,0.032731694224035435,0.0033990084313295643,0.02933268579270587
3,120,11779,4,2023-03-20,2026-03-20,0.1896129440423333,0.1785340391714975,0.09591570971922658,0.19767705596510582,0.8913342503438789,0.07952634836895545,0.055243706967881945,0.0242826414010735
4,15,0,0,1990-12-19,1994-12-19,0.07008712631747582,0.08419754816533145,0.06490084122378703,0.1260137745886759,0.9911591355599214,0.18131382088601233,0.16445868825914745,0.016855132626864888
4,15,2853,1,1998-10-11,2002-10-11,0.0408044070476139,0.051403743314444285,0.03324575715875944,0.09234146059337292,0.9895287958115183,-0.00787592395168879,-0.015229382394106983,0.007353458442418193
4,15,5707,2,2006-08-04,2010-08-04,0.05933543215837922,0.08335084177700462,0.05997333801145688,0.10954636753430776,0.9897540983606558,-0.006282480610665497,-0.01798491925920309,0.011702438648537594
4,15,8560,3,2014-05-27,2018-05-27,0.03694180227518484,0.061544575466990464,0.04222493779892578,0.08789019947091073,0.9907881269191402,0.010994876801813547,0.004430916784359473,0.0065639600174540735
4,15,11414,4,2022-03-20,2026-03-20,0.027694328962913906,0.04861570292198005,0.02765998241784251,0.10136024372094314,0.9896800825593395,0.05373186385677431,0.049243867290773125,0.0044879965660011845
4,30,0,0,1990-12-19,1994-12-19,0.13521597908434302,0.15081538408434236,0.13069270794844878,0.11912237725374135,0.9803536345776032,0.19467205410079447,0.16336981553459018,0.03130223856620429
4,30,2853,1,1998-10-11,2002-10-11,0.07234376445755442,0.07920848877457932,0.05876109123932882,0.05585130378627677,0.9780104712041885,-0.003169128511970598,-0.015370095753132862,0.012200967241162264
4,30,5707,2,2006-08-04,2010-08-04,0.10737837683532936,0.15383304687627325,0.1149009413246882,0.14141155541058475,0.9784836065573771,0.00037087769285393257,-0.019775075692328947,0.02014595338518288
4,30,8560,3,2014-05-27,2018-05-27,0.06597187283058181,0.11790387003392284,0.0741666800499099,0.14998140552091233,0.9795291709314228,0.014121456901976304,0.003196033471695836,0.010925423430280468
4,30,11414,4,2022-03-20,2026-03-20,0.050309948419142714,0.08606456819992926,0.04725293367641481,0.1500353637002988,0.9803921568627451,0.05608825672106321,0.04859416682487949,0.00749408989618372
4,45,0,0,1990-12-19,1994-12-19,0.19777489946156068,0.20945724582322048,0.19945268701875518,0.05969815099377437,0.9705304518664047,0.2033785207410279,0.1591761684870594,0.04420235225396851
4,45,2853,1,1998-10-11,2002-10-11,0.10499214840256355,0.12356607521709624,0.09230890150528515,0.1022996615889566,0.9664921465968587,-0.00022452104644843374,-0.017350727432379198,0.017126206385930764
4,45,5707,2,2006-08-04,2010-08-04,0.14334255526397488,0.2170351845239927,0.16346561310406438,0.17041932259234285,0.9682377049180327,0.005317633471368266,-0.020284004793579835,0.0256016382649481
4,45,8560,3,2014-05-27,2018-05-27,0.09105555113765207,0.16882546832724776,0.10940176653993317,0.17769300531380156,0.9682702149437052,0.017294992267972598,0.0030389339450385133,0.014256058322934084
4,45,11414,4,2022-03-20,2026-03-20,0.0668886227400034,0.10834292755225317,0.06726156504454672,0.18476849881950844,0.9711042311661506,0.05874268999142429,0.0497819897467493,0.00896070024467499
4,60,0,0,1990-12-19,1994-12-19,0.2702760749784887,0.28931957996603336,0.2676885847914672,0.09246425651981036,0.9607072691552063,0.21031051416911928,0.15174004786700301,0.058570466302116264
4,60,2853,1,1998-10-11,2002-10-11,0.12696463769954236,0.13481510201446412,0.09701053094519474,0.10014334143832554,0.9109947643979057,0.0023231719674239315,-0.017219485574378024,0.019542657541801955
4,60,5707,2,2006-08-04,2010-08-04,0.18981842853912134,0.2775874910857493,0.21685631483833578,0.19518994750931484,0.9579918032786885,0.010868435191891068,-0.022185091280755742,0.03305352647264681
4,60,8560,3,2014-05-27,2018-05-27,0.11564171777690224,0.20413334969490812,0.1371741864275775,0.19781970129802628,0.9570112589559877,0.020274543493292496,0.002900493645330293,0.017374049847962203
4,60,11414,4,2022-03-20,2026-03-20,0.08480799807768724,0.1312570020404505,0.07028019842243505,0.20750821808852568,0.9607843137254902,0.05958844702876398,0.04888571019202326,0.010702736836740723
4,90,0,0,1990-12-19,1994-12-19,0.40928457583013356,0.44829110228359137,0.42080625573719654,0.17770231233217576,0.9420432220039293,0.22124520059936414,0.13798209776220882,0.08326310283715532
4,90,2853,1,1998-10-11,2002-10-11,0.18569971466507984,0.25167045532291,0.1979561077330687,0.21549802329571657,0.9329842931937172,0.007067007945635861,-0.020196997886405388,0.02726400583204125
4,90,5707,2,2006-08-04,2010-08-04,0.26675236004053193,0.4209627323593835,0.32893742077515675,0.248492632599403,0.9405737704918032,0.018026655567528138,-0.02575439858843198,0.04378105415596012
4,90,8560,3,2014-05-27,2018-05-27,0.16524372236104878,0.3073039900517224,0.2016982216914931,0.24390419827265547,0.9355168884339816,0.024196542825436262,0.0008007200024147121,0.02339582282302155
4,90,11414,4,2022-03-20,2026-03-20,0.12386992089285553,0.1567856674938954,0.13369615829614134,0.12913956505628993,0.9391124871001032,0.06227415193910013,0.04745569133703742,0.01481846060206271
4,120,0,0,1990-12-19,1994-12-19,0.48636844719404526,0.5676415730605159,0.5053408510559532,0.22051865164963502,0.9204322200392927,0.23833362208632614,0.14418584799308598,0.09414777409324016
4,120,2853,1,1998-10-11,2002-10-11,0.20166556798256696,0.2390920023147097,0.2152355294310837,0.17372412852314167,0.8534031413612565,0.012057333350356636,-0.013852156831641538,0.025909490181998174
4,120,5707,2,2006-08-04,2010-08-04,0.3143009847774416,0.4880692618195792,0.3720678034002731,0.3128513802148105,0.9180327868852459,0.02487131702548706,-0.02346872466369654,0.0483400416891836
4,120,8560,3,2014-05-27,2018-05-27,0.19662965610848349,0.35141055879170274,0.2505429834115618,0.2667734324050639,0.9150460593654043,0.027679296486304628,0.0024053817116764797,0.025273914774628148
4,120,11414,4,2022-03-20,2026-03-20,0.16086833490485675,0.1781636335136782,0.10883350554604432,0.18389808620438317,0.9184726522187823,0.06353299625206454,0.04529918847884962,0.018233807773214927
5,15,0,0,1990-12-19,1995-12-19,0.06659573598472135,0.08039183981788148,0.0646090365440315,0.11297547302100584,0.9929133858267717,0.09907250111552579,0.08677739509766225,0.012295106017863544
5,15,2762,1,1998-07-12,2003-07-12,0.037509790734525206,0.04856134907458312,0.035666367054582926,0.05830014786036577,0.991652754590985,-0.00015239060892779932,-0.005860796683193281,0.005708406074265482
5,15,5524,2,2006-02-02,2011-02-02,0.05360932630014936,0.0657796891636212,0.05229077121020409,0.05285706560946646,0.9918032786885246,0.02397260236273646,0.014977211295901016,0.008995391066835445
5,15,8286,3,2013-08-26,2018-08-26,0.03196438615515551,0.04152811438064787,0.031534729366650804,0.06427952458107408,0.9918099918099919,-0.005382092669701799,-0.009998768439912986,0.004616675770211187
5,15,11049,4,2021-03-20,2026-03-20,0.02547087945389981,0.04114913410583811,0.01945028939675364,0.08505990077211857,0.9917423616845582,0.0399387711408441,0.03642094856323941,0.00351782257760469
5,30,0,0,1990-12-19,1995-12-19,0.12754241474364592,0.1456257364546994,0.12885815133709277,0.10696708169688514,0.984251968503937,0.10844397241244308,0.08572954114853792,0.022714431263905155
5,30,2762,1,1998-07-12,2003-07-12,0.06600109546971722,0.09564322786385683,0.060103014048720205,0.14428084278961037,0.9791318864774624,0.0034801091699201425,-0.005996581379627441,0.009476690549547584
5,30,5524,2,2006-02-02,2011-02-02,0.09529494881559941,0.13119538810942213,0.10067847612466885,0.13092157285690736,0.9811475409836066,0.02894728868401275,0.013687222896099804,0.015260065787912946
5,30,8286,3,2013-08-26,2018-08-26,0.057132431634339786,0.08213010755005064,0.05720038632244662,0.12387040567310312,0.9844389844389845,-0.0026155443462110295,-0.010380484572407034,0.007764940226196004
5,30,11049,4,2021-03-20,2026-03-20,0.044675838987148,0.07247947105911348,0.03251019520506504,0.1177702828661837,0.9834847233691164,0.04173541986129248,0.03608151563923179,0.0056539042220606905
5,45,0,0,1990-12-19,1995-12-19,0.18530052216736936,0.2035454719724218,0.19095484218510084,0.05471789898729199,0.9763779527559056,0.11474366954321846,0.08281026627517152,0.031933403268046945
5,45,2762,1,1998-07-12,2003-07-12,0.09117263645683948,0.14115232189621563,0.0922269504529063,0.17653632621369406,0.9732888146911519,0.006312899357155732,-0.0062150477359017575,0.01252794709305749
5,45,5524,2,2006-02-02,2011-02-02,0.11802377607813996,0.1640712408654253,0.12706903175187523,0.15283233100178967,0.9737704918032787,0.03170399212674879,0.013883189774692495,0.017820802352056297
5,45,8286,3,2013-08-26,2018-08-26,0.07930328470023795,0.10600166086177565,0.08305236899151969,0.10250881376578326,0.9795249795249795,-0.0008186819769738785,-0.011094374391566686,0.010275692414592807
5,45,11049,4,2021-03-20,2026-03-20,0.058787364151488,0.09754129073694348,0.05950468184260094,0.1638566675920828,0.9760528488852188,0.0441317071530849,0.037372742361496236,0.006758964791588662
5,60,0,0,1990-12-19,1995-12-19,0.2512715508251977,0.2806339784010906,0.26191546787628994,0.08440600842547913,0.968503937007874,0.11993394277716485,0.07787377449641109,0.04206016828075376
5,60,2762,1,1998-07-12,2003-07-12,0.11738237766469162,0.15915839770486642,0.11971107989559648,0.172954812362173,0.9641068447412354,0.009769296836881436,-0.005919609231076706,0.01568890606795814
5,60,5524,2,2006-02-02,2011-02-02,0.16712218900806253,0.2380516129216411,0.18079455449787152,0.17416624057153232,0.9647540983606557,0.036632744725630495,0.011624309869281424,0.02500843485634907
5,60,8286,3,2013-08-26,2018-08-26,0.10329691350409309,0.13427910826363182,0.11506425978934076,0.08997760055094203,0.9705159705159705,0.00045454810257172795,-0.012584476437495606,0.013039024540067334
5,60,11049,4,2021-03-20,2026-03-20,0.07590588770234663,0.13310566897582626,0.076881562337908,0.20077753781312993,0.967795210569777,0.04451089651911988,0.036100492618895696,0.008410403900224184
5,90,0,0,1990-12-19,1995-12-19,0.37576938722169406,0.43280819966689815,0.3993902933224498,0.1613239179656444,0.9535433070866142,0.12807765175401786,0.06872141919703556,0.0593562325569823
5,90,2762,1,1998-07-12,2003-07-12,0.1610403778839422,0.20760116688293834,0.16511430199643162,0.1286875913455624,0.9474123539232053,0.012267909333223859,-0.0079053826217651,0.02017329195498896
5,90,5524,2,2006-02-02,2011-02-02,0.21534866414924259,0.3242900674983086,0.24714372229061266,0.22830218289788934,0.9508196721311475,0.03991127747785783,0.00985111434488295,0.030060163132974882
5,90,8286,3,2013-08-26,2018-08-26,0.13785473415555893,0.1948654910802564,0.14780645526851477,0.1656770195586699,0.9524979524979525,0.00471738183593029,-0.011319879608066352,0.016037261443996642
