date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,dip_window,running_window_peak,drawdown_from_window_peak,threshold_hit,fallback_execution
1991-02-25,134.4,Shanghai Composite,1991,2,25,199102,19911,199109,0.9965151627493142,False,0.0,0.0,0.0,2.0106568662461655,2.0106568662461655,2.0,0.005328433123082732,2,134.87,-0.003484837250685824,False,False
1991-02-26,133.93,Shanghai Composite,1991,2,26,199102,19911,199109,0.9965029761904762,False,0.0,0.0,0.0,2.0036255513121204,2.0036255513121204,2.0,0.0018127756560601949,2,134.87,-0.006969674501371648,False,False
1991-02-27,133.47,Shanghai Composite,1991,2,27,199102,19911,199109,0.9965653699693869,False,0.0,0.0,0.0,1.99674383882348,1.99674383882348,2.0,-0.001628080588260028,2,134.87,-0.010380366278638697,False,False
1991-02-28,133.01,Shanghai Composite,1991,2,28,199102,19911,199109,0.9965535326290551,False,0.0,0.0,0.0,1.9898621263348397,1.9898621263348397,2.0,-0.00506893683258014,2,134.87,-0.013791058055905747,False,False
1991-03-01,132.53,Shanghai Composite,1991,3,1,199103,19911,199109,0.9963912487782874,False,0.0,0.0,0.0,1.9826812089553894,1.9826812089553894,2.0,-0.008659395522305324,2,134.87,-0.017350040780010456,False,False
1991-03-04,131.99,Shanghai Composite,1991,3,4,199103,19911,199110,0.995925450841319,False,0.0,0.0,0.0,1.9746026769035074,1.9746026769035074,2.0,-0.012698661548246282,2,134.87,-0.021353896344628143,False,False
1991-03-05,131.46,Shanghai Composite,1991,3,5,199103,19911,199110,0.9959845442836578,False,0.0,0.0,0.0,1.9666737472970308,1.9666737472970308,2.0,-0.016663126351484592,2,134.87,-0.025283606435827055,False,False
1991-03-06,130.94,Shanghai Composite,1991,3,6,199103,19911,199110,0.9960444241594401,False,0.0,0.0,0.0,1.958894420135959,1.958894420135959,2.0,-0.020552789932020477,2,134.87,-0.029139171053607194,False,False
1991-03-07,130.41,Shanghai Composite,1991,3,7,199103,19911,199110,0.9959523445853062,False,0.0,0.0,0.0,1.9509654905294822,1.9509654905294822,2.0,-0.024517254735258898,2,134.87,-0.03306888114480622,False,False
1991-03-08,129.89,Shanghai Composite,1991,3,8,199103,19911,199110,0.9960125757227206,False,0.0,0.0,0.0,1.9431861633684109,1.9431861633684109,2.0,-0.02840691831579456,2,134.87,-0.036924445762586355,False,False
1991-03-11,129.31,Shanghai Composite,1991,3,11,199103,19911,199111,0.9955346831934715,False,0.0,0.0,0.0,1.9345092215349082,1.9345092215349082,2.0,-0.032745389232545885,2,134.87,-0.04122488322087936,False,False
1991-03-12,128.77,Shanghai Composite,1991,3,12,199103,19911,199111,0.9958239888639704,False,0.0,0.0,0.0,1.9264306894830265,1.9264306894830265,2.0,-0.03678465525848673,2,134.87,-0.04522873878549705,False,False
1991-03-13,126.15,Shanghai Composite,1991,3,13,199103,19911,199111,0.9796536460355673,True,1.0,1.0,1.0,2.887234848786859,2.887234848786859,3.0,-0.03758838373771367,2,134.87,-0.06465485282123529,True,False
1991-03-14,125.63,Shanghai Composite,1991,3,14,199103,19911,199111,0.9958779231074117,False,0.0,0.0,0.0,2.8753334447331986,2.8753334447331986,3.0,-0.041555518422267124,2,134.87,-0.06851041743901543,False,False
1991-03-15,125.17,Shanghai Composite,1991,3,15,199103,19911,199111,0.9963384541908781,False,0.0,0.0,0.0,2.8648052796088077,2.8648052796088077,3.0,-0.0450649067970641,2,134.87,-0.07192110921628236,False,False
1991-03-18,124.71,Shanghai Composite,1991,3,18,199103,19911,199112,0.9963249980027162,False,0.0,0.0,0.0,2.8542771144844163,2.8542771144844163,3.0,-0.04857429517186118,2,134.87,-0.07533180099354941,False,False
1991-03-19,124.22,Shanghai Composite,1991,3,19,199103,19911,199112,0.9960708844519285,False,0.0,0.0,0.0,2.843062329895391,2.843062329895391,3.0,-0.05231255670153623,3,124.22,0.0,False,False
1991-03-20,123.66,Shanghai Composite,1991,3,20,199103,19911,199112,0.9954918692642086,False,0.0,0.0,0.0,2.8302454332222187,2.8302454332222187,3.0,-0.05658485559259374,3,124.22,-0.004508130735791371,False,False
1991-03-21,123.12,Shanghai Composite,1991,3,21,199103,19911,199112,0.9956331877729259,False,0.0,0.0,0.0,2.817886282858803,2.817886282858803,3.0,-0.06070457238039895,3,124.22,-0.008855256802447253,False,False
1991-03-22,122.62,Shanghai Composite,1991,3,22,199103,19911,199112,0.9959389213775178,False,0.0,0.0,0.0,2.8064426251148995,2.8064426251148995,3.0,-0.0645191249617002,3,124.22,-0.012880373530832379,False,False
1991-03-25,122.12,Shanghai Composite,1991,3,25,199103,19911,199113,0.9959223617680639,False,0.0,0.0,0.0,2.7949989673709963,2.7949989673709963,3.0,-0.06833367754300124,3,124.22,-0.016905490259217504,False,False
1991-03-26,121.62,Shanghai Composite,1991,3,26,199103,19911,199113,0.9959056665574845,False,0.0,0.0,0.0,2.7835553096270926,2.7835553096270926,3.0,-0.07214823012430249,3,124.22,-0.02093060698760263,False,False
1991-03-27,121.12,Shanghai Composite,1991,3,27,199103,19911,199113,0.9958888340733432,False,0.0,0.0,0.0,2.772111651883189,2.772111651883189,3.0,-0.07596278270560364,3,124.22,-0.024955723715987754,False,False
1991-03-28,120.61,Shanghai Composite,1991,3,28,199103,19911,199113,0.9957892998678995,False,0.0,0.0,0.0,2.7604391209844072,2.7604391209844072,3.0,-0.07985362633853088,3,124.22,-0.02906134277894057,False,False
1991-03-29,120.19,Shanghai Composite,1991,3,29,199103,19911,199113,0.9965177016831108,False,0.0,0.0,0.0,2.7508264484795286,2.7508264484795286,3.0,-0.0830578505068238,3,124.22,-0.03244244083078407,False,False
1991-04-01,120.73,Shanghai Composite,1991,4,1,199104,19912,199114,1.0044928862634164,False,0.0,0.0,0.0,2.7631855988429446,2.7631855988429446,3.0,-0.07893813371901848,3,124.22,-0.028095314764128076,False,False
1991-04-02,121.21,Shanghai Composite,1991,4,2,199104,19912,199114,1.003975813799387,False,0.0,0.0,0.0,2.774171510277092,2.774171510277092,3.0,-0.07527616324096931,3,124.22,-0.02423120270487844,False,False
1991-04-03,121.71,Shanghai Composite,1991,4,3,199104,19912,199114,1.0041250721887633,False,0.0,0.0,0.0,2.7856151680209957,2.7856151680209957,3.0,-0.07146161065966805,3,124.22,-0.020206085976493315,False,False
1991-04-04,121.72,Shanghai Composite,1991,4,4,199104,19912,199114,1.0000821625174596,False,0.0,0.0,0.0,2.785844041175874,2.785844041175874,3.0,-0.07138531960804206,3,124.22,-0.020125583641925626,False,False
1991-04-05,121.54,Shanghai Composite,1991,4,5,199104,19912,199114,0.9985211961879724,False,0.0,0.0,0.0,2.7817243243880685,2.7817243243880685,3.0,-0.0727585585373105,3,124.22,-0.021574625664144254,False,False
1991-04-08,121.09,Shanghai Composite,1991,4,8,199104,19912,199115,0.9962975152213263,False,0.0,0.0,0.0,2.771425032418555,2.771425032418555,3.0,-0.0761916558604816,3,124.22,-0.025197230719690822,False,False
1991-04-09,120.62,Shanghai Composite,1991,4,9,199104,19912,199115,0.9961185894789,False,0.0,0.0,0.0,2.760667994139286,2.760667994139286,3.0,-0.07977733528690456,3,124.22,-0.02898084044437288,False,False
1991-04-10,120.16,Shanghai Composite,1991,4,10,199104,19912,199115,0.9961863704194992,False,0.0,0.0,0.0,2.750139829014895,2.750139829014895,3.0,-0.08328672366170176,3,124.22,-0.03268394783448725,False,False
1991-04-11,119.64,Shanghai Composite,1991,4,11,199104,19912,199115,0.9956724367509987,False,0.0,0.0,0.0,2.738238424961235,2.738238424961235,3.0,-0.08725385834625499,3,124.22,-0.03687006923200775,False,False
1991-04-12,119.21,Shanghai Composite,1991,4,12,199104,19912,199115,0.9964058843196255,False,0.0,0.0,0.0,2.728396879301478,2.728396879301478,3.0,-0.090534373566174,3,124.22,-0.04033166961841894,False,False
1991-04-15,118.77,Shanghai Composite,1991,4,15,199104,19912,199116,0.9963090344769734,False,0.0,0.0,0.0,2.718326460486843,2.718326460486843,3.0,-0.093891179837719,3,124.22,-0.04387377233939782,False,False
1991-04-16,118.34,Shanghai Composite,1991,4,16,199104,19912,199116,0.9963795571272207,False,0.0,0.0,0.0,2.708484914827086,2.708484914827086,3.0,-0.09717169505763801,3,124.22,-0.04733537272580901,False,False
1991-04-17,117.9,Shanghai Composite,1991,4,17,199104,19912,199116,0.9962818996112895,True,1.0,1.0,1.0,3.698414496012451,3.698414496012451,4.0,-0.0753963759968872,3,124.22,-0.05087747544678789,True,False
1991-04-18,117.45,Shanghai Composite,1991,4,18,199104,19912,199116,0.9961832061068702,False,0.0,0.0,0.0,3.684298410149808,3.684298410149808,4.0,-0.07892539746254801,4,117.45,0.0,False,False
1991-04-19,117.08,Shanghai Composite,1991,4,19,199104,19912,199116,0.9968497232865049,False,0.0,0.0,0.0,3.6726918506627464,3.6726918506627464,4.0,-0.0818270373343134,4,117.45,-0.0031502767134951037,False,False
1991-04-22,116.63,Shanghai Composite,1991,4,22,199104,19912,199117,0.9961564742056713,False,0.0,0.0,0.0,3.658575764800103,3.658575764800103,4.0,-0.08535605879997421,4,117.45,-0.006981694338016209,False,False
1991-04-23,116.19,Shanghai Composite,1991,4,23,199104,19912,199117,0.9962273857498071,False,0.0,0.0,0.0,3.6447733697344082,3.6447733697344082,4.0,-0.08880665756639794,4,117.45,-0.01072796934865905,False,False
1991-04-24,115.79,Shanghai Composite,1991,4,24,199104,19912,199117,0.9965573629400121,False,0.0,0.0,0.0,3.6322257378565035,3.6322257378565035,4.0,-0.09194356553587413,4,117.45,-0.014133673903788835,False,False
1991-04-25,115.36,Shanghai Composite,1991,4,25,199104,19912,199117,0.9962863805164521,False,0.0,0.0,0.0,3.6187370335877556,3.6187370335877556,4.0,-0.09531574160306111,4,117.45,-0.017794806300553412,False,False
1991-04-26,115.56,Shanghai Composite,1991,4,26,199104,19912,199117,1.001733703190014,False,0.0,0.0,0.0,3.6250108495267086,3.6250108495267086,4.0,-0.09374728761832285,4,117.45,-0.016091954022988464,False,False
1991-04-29,114.75,Shanghai Composite,1991,4,29,199104,19912,199118,0.9929906542056075,False,0.0,0.0,0.0,3.5996018949739517,3.5996018949739517,4.0,-0.10009952625651208,4,117.45,-0.02298850574712641,False,False
1991-04-30,113.94,Shanghai Composite,1991,4,30,199104,19912,199118,0.9929411764705882,False,0.0,0.0,0.0,3.5741929404211943,3.5741929404211943,4.0,-0.10645176489470143,4,117.45,-0.029885057471264465,False,False
1991-05-02,113.16,Shanghai Composite,1991,5,2,199105,19912,199118,0.9931542917324908,False,0.0,0.0,0.0,3.5497250582592796,3.5497250582592796,4.0,-0.11256873543518009,4,117.45,-0.03652618135376762,False,False
1991-05-03,112.41,Shanghai Composite,1991,5,3,199105,19912,199118,0.9933722163308589,False,0.0,0.0,0.0,3.526198248488208,3.526198248488208,4.0,-0.11845043787794796,4,117.45,-0.04291187739463609,False,False
1991-05-06,111.61,Shanghai Composite,1991,5,6,199105,19912,199119,0.9928831954452451,False,0.0,0.0,0.0,3.5011029847323982,3.5011029847323982,4.0,-0.12472425381690044,4,117.45,-0.04972328650489577,False,False
1991-05-07,110.82,Shanghai Composite,1991,5,7,199105,19912,199119,0.9929217812024012,True,1.0,1.0,1.0,4.476321411773536,4.476321411773536,5.0,-0.10473571764529288,4,117.45,-0.056449553001277186,True,False
1991-05-08,110.03,Shanghai Composite,1991,5,8,199105,19912,199119,0.9928713228659087,False,0.0,0.0,0.0,4.444411161680583,4.444411161680583,5.0,-0.11111776766388337,4,117.45,-0.0631758194976586,False,False
1991-05-09,109.29,Shanghai Composite,1991,5,9,199105,19912,199119,0.9932745614832319,False,0.0,0.0,0.0,4.414520547669462,4.414520547669462,5.0,-0.11709589046610758,4,117.45,-0.06947637292464881,False,False
1991-05-10,108.53,Shanghai Composite,1991,5,10,199105,19912,199119,0.9930460243389148,False,0.0,0.0,0.0,4.383822079225608,4.383822079225608,5.0,-0.12323558415487845,4,117.45,-0.07594721157939555,False,False
1991-05-13,107.84,Shanghai Composite,1991,5,13,199105,19912,199120,0.9936423108817839,False,0.0,0.0,0.0,4.35595110129632,4.35595110129632,5.0,-0.12880977974073604,4,117.45,-0.08182205193699443,False,False
1991-05-14,107.19,Shanghai Composite,1991,5,14,199105,19912,199120,0.9939725519287833,False,0.0,0.0,0.0,4.329695832232497,4.329695832232497,5.0,-0.1340608335535005,4,117.45,-0.08735632183908049,False,False
1991-05-15,106.57,Shanghai Composite,1991,5,15,199105,19912,199120,0.9942158783468606,False,0.0,0.0,0.0,4.304652344817774,4.304652344817774,5.0,-0.13906953103644515,4,117.45,-0.09263516389953175,False,False
1991-05-16,105.77,Shanghai Composite,1991,5,16,199105,19912,199120,0.9924931969597448,False,0.0,0.0,0.0,4.272338167508454,4.272338167508454,5.0,-0.14553236649830925,4,117.45,-0.09944657300979143,False,False
1991-05-17,106.75,Shanghai Composite,1991,5,17,199105,19912,199120,1.0092653871608206,False,0.0,0.0,0.0,4.311923034712371,4.311923034712371,5.0,-0.1376153930575258,4,117.45,-0.09110259684972333,False,False
1991-05-20,107.82,Shanghai Composite,1991,5,20,199105,19912,199121,1.010023419203747,False,0.0,0.0,0.0,4.3551432468635864,4.3551432468635864,5.0,-0.1289713506272827,5,107.82,0.0,False,False
1991-05-21,108.81,Shanghai Composite,1991,5,21,199105,19912,199121,1.0091819699499167,False,0.0,0.0,0.0,4.39513204128387,4.39513204128387,5.0,-0.12097359174322597,5,108.81,0.0,False,False
1991-05-22,108.25,Shanghai Composite,1991,5,22,199105,19912,199121,0.9948534142082529,False,0.0,0.0,0.0,4.372512117167346,4.372512117167346,5.0,-0.12549757656653093,5,108.81,-0.005146585791747094,False,False
1991-05-23,109.08,Shanghai Composite,1991,5,23,199105,19912,199121,1.0076674364896074,False,0.0,0.0,0.0,4.406038076125766,4.406038076125766,5.0,-0.11879238477484688,5,109.08,0.0,False,False
1991-05-24,110.08,Shanghai Composite,1991,5,24,199105,19912,199121,1.0091675834250091,False,0.0,0.0,0.0,4.446430797762416,4.446430797762416,5.0,-0.11071384044751686,5,110.08,0.0,False,False
1991-05-27,110.66,Shanghai Composite,1991,5,27,199105,19912,199122,1.0052688953488371,False,0.0,0.0,0.0,4.469858576311672,4.469858576311672,5.0,-0.10602828473766568,5,110.66,0.0,False,False
1991-05-28,111.68,Shanghai Composite,1991,5,28,199105,19912,199122,1.0092174227363095,False,0.0,0.0,0.0,4.511059152381055,4.511059152381055,5.0,-0.09778816952378899,5,111.68,0.0,False,False
1991-05-29,112.75,Shanghai Composite,1991,5,29,199105,19912,199122,1.0095809455587392,False,0.0,0.0,0.0,4.55427936453227,4.55427936453227,5.0,-0.08914412709354591,5,112.75,0.0,False,False
1991-05-30,113.82,Shanghai Composite,1991,5,30,199105,19912,199122,1.009490022172949,False,0.0,0.0,0.0,4.597499576683486,4.597499576683486,5.0,-0.08050008466330283,5,113.82,0.0,False,False
1991-05-31,114.83,Shanghai Composite,1991,5,31,199105,19912,199122,1.008873660165173,False,0.0,0.0,0.0,4.638296225536502,4.638296225536502,5.0,-0.07234075489269964,5,114.83,0.0,False,False
1991-06-03,115.97,Shanghai Composite,1991,6,3,199106,19912,199123,1.0099277192371332,False,0.0,0.0,0.0,4.684343928202284,4.684343928202284,5.0,-0.06313121435954316,5,115.97,0.0,False,False
1991-06-04,117.12,Shanghai Composite,1991,6,4,199106,19912,199123,1.00991635767871,False,0.0,0.0,0.0,4.730795558084431,4.730795558084431,5.0,-0.05384088838311385,5,117.12,0.0,False,False
1991-06-05,118.17,Shanghai Composite,1991,6,5,199106,19912,199123,1.0089651639344261,False,0.0,0.0,0.0,4.773207915802914,4.773207915802914,5.0,-0.045358416839417215,5,118.17,0.0,False,False
1991-06-06,119.35,Shanghai Composite,1991,6,6,199106,19912,199123,1.00998561394601,False,0.0,0.0,0.0,4.82087132733416,4.82087132733416,5.0,-0.03582573453316795,5,119.35,0.0,False,False
1991-06-07,120.47,Shanghai Composite,1991,6,7,199106,19912,199123,1.009384164222874,False,0.0,0.0,0.0,4.866111175567209,4.866111175567209,5.0,-0.026777764886558253,5,120.47,0.0,False,False
1991-06-10,121.67,Shanghai Composite,1991,6,10,199106,19912,199124,1.0099609861376277,False,0.0,0.0,0.0,4.91458244153119,4.91458244153119,5.0,-0.0170835116937621,5,121.67,0.0,False,False
1991-06-11,122.89,Shanghai Composite,1991,6,11,199106,19912,199124,1.0100271225445878,False,0.0,0.0,0.0,4.963861561927902,4.963861561927902,5.0,-0.007227687614419609,5,122.89,0.0,False,False
1991-06-12,124.11,Shanghai Composite,1991,6,12,199106,19912,199124,1.0099275775083407,False,0.0,0.0,0.0,5.013140682324615,5.013140682324615,5.0,0.002628136464922992,5,124.11,0.0,False,False
1991-06-13,125.34,Shanghai Composite,1991,6,13,199106,19912,199124,1.0099105632100556,False,0.0,0.0,0.0,5.062823729937695,5.062823729937695,5.0,0.012564745987539094,5,125.34,0.0,False,False
1991-06-14,124.53,Shanghai Composite,1991,6,14,199106,19912,199124,0.9935375777884154,False,0.0,0.0,0.0,5.030105625412008,5.030105625412008,5.0,0.006021125082401602,5,125.34,-0.006462422211584551,False,False
1991-06-17,125.77,Shanghai Composite,1991,6,17,199106,19912,199125,1.0099574399743034,True,1.0,1.0,1.0,6.080192600241454,6.080192600241454,6.0,0.013365433373575764,5,125.77,0.0,False,True
1991-06-18,127.03,Shanghai Composite,1991,6,18,199106,19912,199125,1.0100182873499246,False,0.0,0.0,0.0,6.141105716853558,6.141105716853558,6.0,0.023517619475593055,6,127.03,0.0,False,False
1991-06-19,128.29,Shanghai Composite,1991,6,19,199106,19912,199125,1.009918916791309,False,0.0,0.0,0.0,6.202018833465661,6.202018833465661,6.0,0.033669805577610123,6,128.29,0.0,False,False
1991-06-20,129.57,Shanghai Composite,1991,6,20,199106,19912,199125,1.0099773949645334,False,0.0,0.0,0.0,6.263898824944622,6.263898824944622,6.0,0.04398313749077043,6,129.57,0.0,False,False
1991-06-21,130.86,Shanghai Composite,1991,6,21,199106,19912,199125,1.009956008335263,False,0.0,0.0,0.0,6.326262253857015,6.326262253857015,6.0,0.054377042309502466,6,130.86,0.0,False,False
1991-06-24,132.17,Shanghai Composite,1991,6,24,199106,19912,199126,1.0100106984563655,False,0.0,0.0,0.0,6.389592557636265,6.389592557636265,6.0,0.06493209293937752,6,132.17,0.0,False,False
1991-06-25,133.49,Shanghai Composite,1991,6,25,199106,19912,199126,1.0099871377771055,False,0.0,0.0,0.0,6.453406298848947,6.453406298848947,6.0,0.07556771647482452,6,133.49,0.0,False,False
1991-06-26,134.83,Shanghai Composite,1991,6,26,199106,19912,199126,1.010038205108997,False,0.0,0.0,0.0,6.518186914928485,6.518186914928485,6.0,0.0863644858214141,6,134.83,0.0,False,False
