date,year,investment_signal_a,investment_signal_b,wealth_a,wealth_b,wealth_return_a,wealth_return_b,relative_advantage
1950-02-21,1950,False,False,0.9649881613966828,0.9975338405237922,-0.03501183860331725,-0.002466159476207763,-0.0326261403924103
1950-02-22,1950,False,False,0.9716902847950913,1.0044620031279867,-0.02830971520490866,0.0044620031279867245,-0.0326261403924103
1950-02-23,1950,False,False,0.9749376328673028,1.007818872904816,-0.02506236713269716,0.007818872904816088,-0.0326261403924103
1950-02-24,1950,False,False,0.9893055837713436,1.0226714045928949,-0.010694416228656412,0.02267140459289485,-0.0326261403924103
1950-02-27,1950,False,False,0.9709545934007707,1.0037014994333562,-0.029045406599229273,0.0037014994333561813,-0.0326261403924103
1950-02-28,1950,False,False,0.95181899050544,0.9839205195099447,-0.048181009494559945,-0.016079480490055253,-0.0326261403924103
1950-03-01,1950,True,True,1.950349398336589,1.982401363131823,-0.024825300831705532,-0.008799318434088543,-0.01616825199544747
1950-03-02,1950,False,False,1.9628463920209123,1.995103731915581,-0.018576803989543866,-0.002448134042209449,-0.01616825199544747
1950-03-03,1950,False,False,1.9558706555580447,1.988013356475862,-0.022064672220977632,-0.005993321762069015,-0.01616825199544758
1950-03-06,1950,False,False,1.9644658157470773,1.9967497691871468,-0.017767092126461326,-0.0016251154064266249,-0.01616825199544747
1950-03-07,1950,False,False,1.943346881531844,1.9752837672431482,-0.028326559234078008,-0.012358116378425876,-0.01616825199544758
1950-03-08,1950,False,False,1.920887929797317,1.9524557259849968,-0.039556035101341536,-0.02377213700750158,-0.01616825199544758
1950-03-09,1950,False,False,1.9085047301162261,1.939869021290615,-0.04574763494188694,-0.030065489354692554,-0.01616825199544747
1950-03-10,1950,False,False,1.9244739111316402,1.9561006391945945,-0.03776304443417988,-0.02194968040270273,-0.01616825199544758
1950-03-13,1950,False,False,1.9379060645346986,1.969753536074881,-0.0310469677326507,-0.015123231962559491,-0.01616825199544747
1950-03-14,1950,False,False,1.925473942275489,1.9571171048106686,-0.03726302886225552,-0.021441447594665708,-0.01616825199544758
1950-03-15,1950,False,False,1.9294457301701455,1.9611541649103372,-0.03527713491492723,-0.019422917544831386,-0.01616825199544747
1950-03-16,1950,False,False,1.9182644640772621,1.9497891463331654,-0.04086776796136893,-0.02510542683341732,-0.01616825199544758
1950-03-17,1950,False,False,1.9192825042465513,1.9508239169342911,-0.04035874787672433,-0.024588041532854432,-0.01616825199544758
1950-03-20,1950,False,False,1.8997182864266742,1.9309381815333364,-0.05014085678666291,-0.0345309092333318,-0.01616825199544758
1950-03-21,1950,False,False,1.899524019197426,1.9307407217241341,-0.05023799040128696,-0.03462963913793293,-0.01616825199544758
1950-03-22,1950,False,False,1.8869347294353438,1.9179445400725292,-0.0565326352823281,-0.04102772996373538,-0.01616825199544758
1950-03-23,1950,False,False,1.88678111028533,1.9177883963514861,-0.05660944485733499,-0.04110580182425694,-0.01616825199544758
1950-03-24,1950,False,False,1.8757674007912892,1.906593687991668,-0.062116299604355385,-0.04670315600416597,-0.01616825199544747
1950-03-27,1950,True,False,2.8618140572929476,1.8924110357987067,-0.04606198090235081,-0.053794482100646634,0.5122581739146839
1950-03-28,1950,False,False,2.8658738338711687,1.8950956148264475,-0.04470872204294374,-0.05245219258677625,0.5122581739146839
1950-03-29,1950,False,False,2.857663265481707,1.8896662717876147,-0.0474455781727644,-0.05516686410619265,0.5122581739146839
1950-03-30,1950,False,False,2.859223621601899,1.8906980771678779,-0.04692545946603366,-0.05465096141606107,0.5122581739146839
1950-03-31,1950,False,True,2.8488312366793274,2.8838259801266237,-0.05038958777355751,-0.03872467329112539,-0.01213483188252562
1950-04-03,1950,False,False,2.8664644611675456,2.901675809290882,-0.044511846277484834,-0.03277473023637267,-0.01213483188252562
1950-04-04,1950,False,True,2.8453052921884887,3.8802567233043,-0.05156490260383706,-0.02993581917392496,-0.26672241166416444
1950-04-05,1950,False,False,2.867135664413652,3.9100276757681645,-0.04428811186211601,-0.022493081057958886,-0.26672241166416444
1950-04-06,1950,False,False,2.904633617521077,3.9611651354476916,-0.031788794159640976,-0.009708716138077111,-0.2667224116641643
1950-04-07,1950,False,False,2.8982086168635997,3.952403104861078,-0.03393046104546682,-0.011899223784730517,-0.26672241166416444
1950-04-10,1950,False,False,2.9476629529226113,4.0198459625805505,-0.017445682359129577,0.004961490645137623,-0.26672241166416455
1950-04-11,1950,False,False,3.0060735834860006,4.099502877632259,0.0020245278286668,0.024875719408064656,-0.26672241166416444
1950-04-12,1950,False,False,3.0197800041661313,4.118194872175876,0.006593334722043709,0.02954871804396908,-0.26672241166416444
1950-04-13,1950,False,False,2.982096967782177,4.066805007023342,-0.005967677405941063,0.01670125175583559,-0.26672241166416455
1950-04-14,1950,False,False,2.9376726170763434,4.006221741678148,-0.020775794307885564,0.0015554354195370657,-0.26672241166416444
1950-04-17,1950,False,False,2.933768410280309,4.0008974185866775,-0.022077196573230373,0.00022435464666936689,-0.26672241166416444
1950-04-18,1950,False,False,2.9846995152078746,4.07035420512662,-0.005100161597375141,0.01758855128165493,-0.26672241166416444
1950-04-19,1950,False,False,3.0020557393086946,4.094023582695092,0.0006852464362314681,0.023505895673773036,-0.26672241166416444
1950-04-20,1950,False,False,3.024780703563107,4.1250145261193785,0.008260234521035636,0.03125363152984462,-0.26672241166416455
1950-04-21,1950,False,False,3.0186053428629025,4.116592939535477,0.006201780954300906,0.029148234883869195,-0.26672241166416444
1950-04-24,1950,False,False,2.998360149635241,4.088983759124539,-0.0005466167882529627,0.02224593978113476,-0.26672241166416444
1950-04-25,1950,False,False,3.009996069427675,4.104852128726344,0.0033320231425582048,0.026213032181586104,-0.26672241166416444
1950-04-26,1950,False,False,2.9794698294720243,4.063222273346571,-0.0068433901759918925,0.015805568336642706,-0.26672241166416455
1950-04-27,1950,False,False,2.9749118354753703,4.057006354478794,-0.008362721508209936,0.014251588619698552,-0.26672241166416444
1950-04-28,1950,False,False,2.990409546903716,4.078141203920351,-0.003196817698761234,0.019535300980087822,-0.26672241166416444
1950-05-01,1950,False,False,2.992447829924064,4.080920892066792,-0.0025173900253120385,0.020230223016697968,-0.26672241166416444
1950-05-02,1950,True,False,4.008420183106399,4.102703029467968,0.0021050457765996455,0.025675757366991903,-0.02298066559640688
1950-05-03,1950,False,False,3.99283065508693,4.086746817067131,-0.001792336228267466,0.021686704266782764,-0.0229806655964071
1950-05-04,1950,False,False,4.016950871579898,4.111434369957465,0.004237717894974402,0.027858592489366174,-0.0229806655964071
1950-05-05,1950,False,False,4.03379372369897,4.128673386142701,0.008448430924742567,0.03216834653567524,-0.02298066559640699
1950-05-08,1950,False,False,3.972418464815526,4.065854507618757,-0.006895383796118537,0.016463626904689166,-0.02298066559640699
1950-05-09,1950,False,False,3.9346171997166586,4.027164111464066,-0.016345700070835356,0.006791027866016597,-0.0229806655964071
1950-05-10,1950,False,False,3.9089960300618927,4.00094030119484,-0.022750992484526833,0.00023507529870991917,-0.0229806655964071
1950-05-11,1950,False,False,3.9347550906070663,4.027305245713463,-0.016311227348233426,0.006826311428365761,-0.02298066559640699
1950-05-12,1950,False,False,3.947405006888835,4.040252703185726,-0.013148748277791222,0.010063175796431567,-0.0229806655964071
1950-05-15,1950,False,False,3.959377403273938,4.052506704681419,-0.010155649181515458,0.01312667617035479,-0.02298066559640699
1950-05-16,1950,False,False,3.967236075684758,4.060550222485104,-0.008190981078810555,0.015137555621276055,-0.0229806655964071
1950-05-17,1950,False,False,3.9926540130409585,4.086566020188552,-0.0018364967397603849,0.02164150504713791,-0.0229806655964071
1950-05-18,1950,False,False,4.030042736327456,4.124834171053059,0.00751068408186395,0.03120854276326468,-0.02298066559640699
1950-05-19,1950,False,False,4.01022430714115,4.1045495886620635,0.0025560767852874644,0.026137397165515885,-0.022980665596407213
1950-05-22,1950,False,False,3.951414085324848,4.044356079950997,-0.012146478668788041,0.01108901998774936,-0.0229806655964071
1950-05-23,1950,False,False,3.9778962273767373,4.07146111371991,-0.005525943155815671,0.017865278429977538,-0.022980665596407213
1950-05-24,1950,False,False,3.971339788760864,4.064750459810614,-0.007165052809783967,0.016187614952653417,-0.0229806655964071
1950-05-25,1950,False,False,3.9745326430655035,4.068018413874786,-0.006366839233624133,0.01700460346869659,-0.0229806655964071
1950-05-26,1950,False,False,3.9693248493699924,4.062688126630583,-0.0076687876575018965,0.015672031657645746,-0.02298066559640699
1950-05-29,1950,False,False,3.9289280123092998,4.021341107551015,-0.017767996922675056,0.005335276887753704,-0.0229806655964071
1950-05-30,1950,False,True,3.874262921005788,4.965390227789888,-0.03143426974855301,-0.006921954442022482,-0.21974653687385293
1950-05-31,1950,False,False,3.9112463881647224,5.012789526744303,-0.02218840295881941,0.0025579053488606895,-0.21974653687385293
1950-06-01,1950,True,False,4.953417803862137,5.066837881145002,-0.009316439227572637,0.013367576229000422,-0.022384785134912266
1950-06-02,1950,False,False,4.999133415691738,5.113600258749682,-0.0001733168616523395,0.02272005174993641,-0.022384785134912266
1950-06-05,1950,False,False,5.0107359959475355,5.1254685071968975,0.0021471991895070097,0.0250937014393795,-0.022384785134912266
1950-06-06,1950,False,False,5.025242729389603,5.140307406204898,0.005048545877920585,0.028061481240979624,-0.022384785134912266
1950-06-07,1950,False,False,5.006984938425825,5.121631560446608,0.001396987685164941,0.024326312089321567,-0.022384785134912266
1950-06-08,1950,False,False,5.011924842818616,5.1266845754955535,0.0023849685637231666,0.025336915099110735,-0.022384785134912377
1950-06-09,1950,False,False,4.994478981819398,5.108839250735929,-0.0011042036361204044,0.02176785014718563,-0.022384785134912377
1950-06-12,1950,False,False,4.97043857236817,5.084248379925324,-0.005912285526365912,0.016849675985064705,-0.022384785134912155
1950-06-13,1950,False,False,4.9818310801570185,5.095901745805499,-0.0036337839685962603,0.019180349161099786,-0.022384785134912266
1950-06-14,1950,False,False,5.064571148062388,5.180536340937887,0.012914229612477568,0.03610726818757737,-0.022384785134912155
1950-06-15,1950,False,False,4.976445197980961,5.090392541269642,-0.004710960403807696,0.018078508253928316,-0.022384785134912155
1950-06-16,1950,False,False,5.006665767157879,5.121305081006545,0.0013331534315759175,0.02426101620130905,-0.022384785134912155
1950-06-19,1950,False,False,5.0406188637523766,5.156035613099566,0.008123772750475267,0.031207122619913097,-0.022384785134912266
1950-06-20,1950,False,False,4.984494562540393,5.098626214842882,-0.003101087491921506,0.019725242968576362,-0.022384785134912266
1950-06-21,1950,False,False,5.0010594553636,5.115570399601189,0.00021189107272001628,0.02311407992023784,-0.022384785134912155
1950-06-22,1950,False,False,5.007589908741134,5.122250382971165,0.0015179817482269264,0.02445007659423304,-0.022384785134912155
1950-06-23,1950,False,False,4.9872612298544485,5.101456231471088,-0.0025477540291103384,0.020291246294217746,-0.022384785134912266
1950-06-26,1950,False,False,4.9654892200846055,5.079185700654065,-0.0069021559830788615,0.015837140130813054,-0.022384785134912266
1950-06-27,1950,False,True,4.901264245427819,6.013490145101926,-0.01974715091443624,0.002248357516987598,-0.18495513800418073
1950-06-28,1950,False,False,4.983095927181477,6.113891589941753,-0.0033808145637046483,0.018981931656958828,-0.18495513800418062
1950-06-29,1950,False,False,5.09720964403352,6.253900713577734,0.019441928806704034,0.04231678559628893,-0.18495513800418062
1950-06-30,1950,False,False,5.176368933443599,6.351023329891442,0.03527378668871983,0.05850388831524023,-0.18495513800418073
1950-07-03,1950,True,False,6.16399134243402,6.335836937599772,0.02733189040567008,0.0559728229332952,-0.027122793224986674
1950-07-04,1950,False,False,6.182844815845929,6.355216026019785,0.03047413597432147,0.05920267100329757,-0.027122793224986674
1950-07-05,1950,False,False,6.207150717469906,6.380199550615401,0.03452511957831761,0.06336659176923343,-0.027122793224986674
1950-07-06,1950,False,False,6.161492923812205,6.333268865694688,0.026915487302034302,0.055544810949114565,-0.027122793224986563
1950-07-07,1950,False,False,6.1484697457449835,6.3198826151211005,0.024744957624163844,0.05331376918685016,-0.027122793224986563
1950-07-10,1950,False,False,6.181797336953127,6.35413934451722,0.0302995561588546,0.05902322408620342,-0.027122793224986674
1950-07-11,1950,False,False,6.1591799421814475,6.330891400568925,0.026529990363574507,0.055148566761487494,-0.027122793224986674
1950-07-12,1950,False,False,6.059128387637081,6.22805051392093,0.00985473127284675,0.038008418986821724,-0.027122793224986674
1950-07-13,1950,False,False,5.988612697123629,6.15556892012637,-0.0018978838127284847,0.025928153354395134,-0.027122793224986563
1950-07-14,1950,False,False,6.005178448417692,6.172596507142185,0.0008630747362821101,0.028766084523697444,-0.027122793224986674
1950-07-17,1950,False,False,5.988015699988571,6.154955279339126,-0.0019973833352381343,0.025825879889854297,-0.027122793224986674
1950-07-18,1950,False,True,5.973101454657089,7.139625240535029,-0.004483090890485264,0.019946462933575493,-0.1633872572547692
1950-07-19,1950,False,False,6.052600950845804,7.234650683164373,0.008766825140967383,0.03352152616633908,-0.1633872572547692
1950-07-20,1950,False,False,6.059538013669715,7.242942527729336,0.009923002278285908,0.03470607538990511,-0.1633872572547691
1950-07-21,1950,False,False,6.020425377836515,7.196191344254821,0.0034042296394192206,0.028027334893545808,-0.1633872572547692
1950-07-24,1950,False,False,6.018757039067525,7.194197185328296,0.0031261731779208546,0.027742455046899428,-0.1633872572547692
1950-07-25,1950,False,False,6.145504991511271,7.345698526352388,0.024250831918545268,0.049385503764626915,-0.1633872572547692
1950-07-26,1950,False,False,6.082157677729819,7.269979725353032,0.01369294628830331,0.03856853219329026,-0.1633872572547692
1950-07-27,1950,False,False,6.188393511973923,7.3969630102304595,0.031398918662320474,0.05670900146149416,-0.1633872572547692
1950-07-28,1950,False,False,6.275860931571947,7.501512481125454,0.04597682192865782,0.0716446401607791,-0.1633872572547692
1950-07-31,1950,True,False,7.268454107713501,7.492659132999125,0.038350586816214394,0.07037987614273211,-0.029923291758753745
1950-08-01,1950,False,True,7.24776162369956,8.471328362104257,0.0353945176713657,0.05891604526303218,-0.1444362307897561
1950-08-02,1950,False,False,7.348611314490924,8.589203492422664,0.049801616355846345,0.07365043655283299,-0.1444362307897562
1950-08-03,1950,False,False,7.368167817392103,8.612061523121218,0.05259540248458605,0.07650769039015226,-0.1444362307897561
1950-08-04,1950,False,False,7.333597316707097,8.571654832317893,0.04765675952958537,0.07145685403973667,-0.1444362307897562
1950-08-07,1950,False,False,7.464230899681397,8.724341969940475,0.06631869995448514,0.09054274624255942,-0.1444362307897562
1950-08-08,1950,False,False,7.479156930098233,8.741787812031959,0.06845099001403332,0.09272347650399482,-0.1444362307897562
1950-08-09,1950,False,False,7.5053452121099,8.772397198443729,0.07219217315855708,0.0965496498054661,-0.1444362307897562
1950-08-10,1950,False,False,7.5106452919123035,8.778592037441289,0.07294932741604332,0.09732400468016111,-0.1444362307897561
1950-08-11,1950,False,False,7.491723924678123,8.75647636597983,0.07024627495401758,0.09455954574747882,-0.1444362307897561
1950-08-14,1950,False,False,7.503119267775663,8.769795470303357,0.07187418111080901,0.09622443378791967,-0.1444362307897562
1950-08-15,1950,False,False,7.479327824828517,8.741987557201675,0.06847540354693105,0.09274844465020937,-0.1444362307897562
1950-08-16,1950,False,False,7.518032518339246,8.78722637504743,0.07400464547703511,0.09840329688092875,-0.14443623078975631
1950-08-17,1950,False,False,7.596375927998238,8.878795715029309,0.08519656114260554,0.10984946437866361,-0.1444362307897561
1950-08-18,1950,False,False,7.6777049269797315,8.973854671367032,0.09681498956853307,0.12173183392087905,-0.1444362307897562
1950-08-21,1950,False,False,7.767737199873288,9.079086187863648,0.10967674283904105,0.13488577348295605,-0.1444362307897561
1950-08-22,1950,False,False,7.881559980262595,9.212124524087699,0.12593714003751355,0.15151556551096235,-0.1444362307897562
1950-08-23,1950,False,False,7.941448457272813,9.282123370655851,0.13449263675325906,0.1602654213319814,-0.1444362307897562
1950-08-24,1950,False,False,7.898659721125498,9.232111042309114,0.12837996016078557,0.15401388028863927,-0.1444362307897562
1950-08-25,1950,False,False,7.973898876229463,9.320052067644276,0.13912841088992334,0.16500650845553455,-0.1444362307897562
1950-08-28,1950,False,False,7.852611114690741,9.178288512543432,0.12180158781296302,0.147286064067929,-0.1444362307897562
1950-08-29,1950,False,False,7.802225977824446,9.119397359505472,0.114603711117778,0.13992466993818398,-0.1444362307897562
1950-08-30,1950,True,False,8.826408944935151,9.147662893859536,0.10330111811689391,0.14345786173244202,-0.03511869126047806
1950-08-31,1950,False,False,8.689414006998756,9.005681764475488,0.08617675087484455,0.12571022055943604,-0.03511869126047806
1950-09-01,1950,False,False,8.814766895259524,9.135597109632837,0.1018458619074405,0.1419496387041046,-0.035118691260478174
1950-09-04,1950,False,False,8.732952929888363,9.050805369311906,0.09161911623604535,0.13135067116398824,-0.035118691260478174
1950-09-05,1950,False,False,8.612498328421168,8.92596659341671,0.076562291052646,0.11574582417708879,-0.03511869126047806
1950-09-06,1950,False,False,8.553331491789269,8.864646267179703,0.06916643647365861,0.10808078339746285,-0.035118691260478174
1950-09-07,1950,False,False,8.494362977148388,8.803531481239952,0.061795372143548466,0.10044143515499404,-0.03511869126047806
1950-09-08,1950,False,False,8.495130075809284,8.804326499916291,0.061891259476160476,0.10054081248953639,-0.035118691260478285
1950-09-11,1950,False,False,8.485278223723197,8.794116070926888,0.060659777965399675,0.09926450886586102,-0.035118691260478174
1950-09-12,1950,False,False,8.571716117355875,8.883700036177077,0.07146451466948434,0.11046250452213457,-0.035118691260478174
1950-09-13,1950,False,False,8.561083734470442,8.872680667484648,0.07013546680880522,0.10908508343558099,-0.03511869126047806
1950-09-14,1950,False,False,8.578289399823847,8.890512565768471,0.07228617497798084,0.11131407072105892,-0.035118691260478174
1950-09-15,1950,False,False,8.500880287193683,8.81028600118584,0.06261003589921033,0.10128575014823005,-0.03511869126047806
1950-09-18,1950,False,False,8.544036760107218,8.855013236051562,0.06800459501340228,0.10687665450644523,-0.035118691260478285
1950-09-19,1950,False,False,8.484248129838651,8.793048484815294,0.06053101622983137,0.09913106060191179,-0.035118691260478174
1950-09-20,1950,True,False,9.331491579124872,8.634732068764771,0.03683239768054136,0.07934150859559641,0.0806926613137835
1950-09-21,1950,False,False,9.451007074198156,8.745323635962045,0.05011189713312847,0.0931654544952556,0.0806926613137835
1950-09-22,1950,False,False,9.359811977187825,8.660937852404057,0.03997910857642495,0.08261723155050715,0.0806926613137835
1950-09-25,1950,False,False,9.266567527570652,8.574655736354694,0.029618614174516944,0.07183196704433681,0.08069266131378328
1950-09-26,1950,False,False,9.19283714884905,8.506430623553454,0.021426349872116557,0.06330382794418177,0.0806926613137835
1950-09-27,1950,False,False,9.253022254623984,8.56212185560251,0.02811358384710938,0.07026523195031364,0.08069266131378328
1950-09-28,1950,False,False,9.123173193636816,8.44196830442607,0.013685910404090729,0.05524603805325867,0.08069266131378328
1950-09-29,1950,False,True,9.09182221641578,9.412958227515837,0.010202468490642325,0.04588424750175957,-0.034116374824793794
1950-10-02,1950,False,True,9.144894552922876,10.467905153961006,0.01609939476920852,0.046790515396100574,-0.12638733171340477
1950-10-03,1950,False,False,9.314354233560929,10.66188091323017,0.03492824817343654,0.06618809132301706,-0.12638733171340488
1950-10-04,1950,False,False,9.291915006906965,10.636195357756288,0.03243500076744055,0.06361953577562884,-0.126387331713405
1950-10-05,1950,False,False,9.300005762521318,10.645456619535173,0.03333397361347967,0.06454566195351719,-0.126387331713405
1950-10-06,1950,False,False,9.226835502914618,10.561700668799924,0.025203944768290798,0.056170066879992486,-0.12638733171340488
1950-10-09,1950,False,False,9.405347412851835,10.766038261897483,0.04503860142798177,0.07660382618974837,-0.1263873317134051
1950-10-10,1950,False,False,9.395990170903286,10.755327288615808,0.04399890787814287,0.0755327288615808,-0.126387331713405
1950-10-11,1950,False,False,9.393600614224644,10.752592029884578,0.043733401580515974,0.07525920298845779,-0.12638733171340477
1950-10-12,1950,False,False,9.409901593768424,10.771251305482943,0.04554462152982497,0.07712513054829429,-0.126387331713405
1950-10-13,1950,False,False,9.331532734586578,10.681544663138173,0.03683697050961965,0.06815446631381716,-0.126387331713405
1950-10-16,1950,False,False,9.333801966846917,10.684142189871375,0.0370891074274351,0.06841421898713751,-0.126387331713405
1950-10-17,1950,False,False,9.22576828243002,10.560479051344798,0.025085364714446667,0.05604790513447977,-0.12638733171340488
1950-10-18,1950,False,False,9.36036671865469,10.714550118661917,0.04004074651718792,0.07145501186619163,-0.126387331713405
1950-10-19,1950,False,False,9.350263036832875,10.702984716523654,0.038918115203652626,0.07029847165236536,-0.126387331713405
1950-10-20,1950,False,False,9.338804643554818,10.689868614051685,0.037644960394979776,0.06898686140516852,-0.126387331713405
1950-10-23,1950,False,False,9.44623378942113,10.812839754198967,0.049581532157903396,0.08128397541989663,-0.12638733171340488
1950-10-24,1950,False,False,9.340926930020375,10.692297936041394,0.037880770002263864,0.06922979360413928,-0.126387331713405
1950-10-25,1950,False,False,9.469323094353303,10.839269436105317,0.052147010483700296,0.08392694361053166,-0.12638733171340488
1950-10-26,1950,False,False,9.61052741148405,11.000902070631657,0.06783637905378326,0.10009020706316574,-0.126387331713405
1950-10-27,1950,False,False,9.543794021457897,10.924514224565922,0.060421557939766224,0.09245142245659221,-0.126387331713405
1950-10-30,1950,True,False,10.60989411003031,11.000177148161175,0.060989411003031124,0.10001771481611743,-0.03547970481512697
1950-10-31,1950,False,True,10.603668226553905,11.99372224668581,0.06036682265539062,0.09033838606234634,-0.11589846684301985
1950-11-01,1950,False,False,10.696597456291451,12.098833736998142,0.06965974562914523,0.09989397609074024,-0.11589846684301996
1950-11-02,1950,False,False,10.70450104518932,12.107773421640069,0.07045010451893186,0.10070667469455175,-0.11589846684301985
1950-11-03,1950,False,False,10.616959865174033,12.008756310219969,0.06169598651740338,0.09170511911090617,-0.11589846684301996
1950-11-06,1950,False,False,10.684133231261235,12.084735554195868,0.06841332312612347,0.09861232310871526,-0.11589846684301985
1950-11-07,1950,False,False,10.665606836193664,12.063780500536572,0.0665606836193664,0.09670731823059753,-0.11589846684301985
1950-11-08,1950,False,False,10.687417045237108,12.088449849277055,0.06874170452371087,0.09894998629791396,-0.11589846684301996
1950-11-09,1950,False,False,10.79068499815011,12.205255384659681,0.07906849981501107,0.10956867133269821,-0.11589846684301996
1950-11-10,1950,False,False,10.919698619446153,12.351181634595427,0.09196986194461543,0.12283469405412983,-0.11589846684301985
1950-11-13,1950,False,False,10.988900684309117,12.429455523133834,0.09889006843091175,0.1299505021030758,-0.11589846684301985
1950-11-14,1950,False,False,10.845227663248204,12.266948146240278,0.08452276632482048,0.11517710420366156,-0.11589846684301996
1950-11-15,1950,False,False,10.920723714170808,12.352341110839061,0.0920723714170808,0.12294010098536923,-0.11589846684301996
1950-11-16,1950,False,False,10.893295162247446,12.3213169005027,0.0893295162247445,0.12011971822751821,-0.11589846684301996
1950-11-17,1950,False,False,11.008567610257462,12.451700621927088,0.10085676102574626,0.13197278381155342,-0.11589846684301985
1950-11-20,1950,False,False,10.99184184732327,12.432782248519834,0.09918418473232693,0.13025293168362118,-0.11589846684301996
1950-11-21,1950,False,False,11.1455502102342,12.606640518352327,0.11455502102342008,0.14605822894112053,-0.11589846684301974
1950-11-22,1950,False,False,11.20392327196112,12.672665810174276,0.12039232719611204,0.15206052819766147,-0.11589846684301996
1950-11-23,1950,False,False,11.207740486857295,12.676983430665832,0.12077404868572961,0.15245303915143915,-0.11589846684301985
1950-11-24,1950,False,False,11.242831715346199,12.716674831679015,0.12428317153461999,0.15606134833445595,-0.11589846684301985
1950-11-27,1950,False,False,11.059756522066486,12.509599980642413,0.10597565220664862,0.13723636187658306,-0.11589846684301985
1950-11-28,1950,True,False,12.123991255072106,12.582255360818317,0.1021810231883733,0.14384139643802896,-0.036421459635389786
1950-11-29,1950,False,False,12.141364502818627,12.600285284710091,0.10376040934714781,0.14548048042819017,-0.036421459635389786
1950-11-30,1950,False,True,12.01959936981546,13.473917658302502,0.09269085180140535,0.12282647152520854,-0.1079358153558928
1950-12-01,1950,False,False,12.070266491158506,13.530715276921459,0.09729695374168235,0.12755960641012165,-0.1079358153558928
1950-12-04,1950,False,False,12.111047615835426,13.576430737063141,0.10100432871231146,0.1313692280885952,-0.1079358153558928
