date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag
2009-07-01,224.91000366210938,STOXX Europe 600,2009,7,1,200907,20093,200927,1.0926978655265016,False,1.0,5.0,0.0,57.42350904877443,62.42350904877443,58.0,-0.009150650019453588,396.739990234375,False
2009-08-01,235.6199951171875,STOXX Europe 600,2009,8,1,200908,20093,200931,1.0476190088510609,False,1.0,6.0,0.0,60.15795963442699,66.15795963442699,58.0,0.03371811928792168,396.739990234375,False
2009-09-01,242.47000122070312,STOXX Europe 600,2009,9,1,200909,20093,200936,1.0290722614611238,False,1.0,7.0,0.0,61.906887565886784,68.90688756588679,58.0,0.06010596255210454,396.739990234375,False
2009-10-01,236.92999267578125,STOXX Europe 600,2009,10,1,200910,20094,200940,0.9771517774692499,False,1.0,8.0,0.0,60.49242522259527,68.49242522259527,58.0,0.03776401852417077,396.739990234375,False
2009-11-01,239.1699981689453,STOXX Europe 600,2009,11,1,200911,20094,200944,1.0094542926704486,False,1.0,9.0,0.0,61.06433831499491,70.06433831499491,58.0,0.04573639276111807,396.739990234375,False
2009-12-01,253.16000366210938,STOXX Europe 600,2009,12,1,200912,20094,200949,1.0584939816877943,False,1.0,10.0,0.0,64.6362346021695,74.6362346021695,58.0,0.09759168532602192,396.739990234375,False
2010-01-01,246.9600067138672,STOXX Europe 600,2010,1,1,201001,20101,200953,0.975509571580994,False,1.0,11.0,0.0,63.05326552537098,74.05326552537099,58.0,0.0732357322517534,396.739990234375,False
2010-02-01,245.8000030517578,STOXX Europe 600,2010,2,1,201002,20101,201005,0.9953028683569264,False,1.0,12.0,0.0,62.75709603667264,74.75709603667264,58.0,0.06795851480960913,396.739990234375,False
2010-03-01,263.57000732421875,STOXX Europe 600,2010,3,1,201003,20101,201009,1.0722945648976219,False,1.0,13.0,0.0,67.29409298888216,80.29409298888216,58.0,0.13090271815326981,396.739990234375,False
2010-04-01,259.9100036621094,STOXX Europe 600,2010,4,1,201004,20102,201013,0.9861137323655829,False,1.0,14.0,0.0,66.3596292034232,80.3596292034232,58.0,0.11610596115865546,396.739990234375,False
2010-05-01,244.97000122070312,STOXX Europe 600,2010,5,1,201005,20102,201017,0.9425185555349817,False,1.0,15.0,0.0,62.54518186264741,77.54518186264741,58.0,0.062262765241745344,396.739990234375,False
2010-06-01,243.32000732421875,STOXX Europe 600,2010,6,1,201006,20102,201022,0.9932645063139881,False,1.0,16.0,0.0,62.12390918512108,78.12390918512108,58.0,0.0557285025016363,396.739990234375,False
2010-07-01,255.35000610351562,STOXX Europe 600,2010,7,1,201007,20103,201026,1.0494410587587528,False,1.0,17.0,0.0,65.19538102946606,82.19538102946606,58.0,0.09593841372621426,396.739990234375,False
2010-08-01,251.30999755859375,STOXX Europe 600,2010,8,1,201008,20103,201030,0.9841785453363799,False,1.0,18.0,0.0,64.16389526423094,82.16389526423094,58.0,0.08110388505567023,396.739990234375,False
2010-09-01,259.7200012207031,STOXX Europe 600,2010,9,1,201009,20103,201035,1.0334646601560233,False,1.0,19.0,0.0,66.31111821353511,85.31111821353511,58.0,0.10793660017578066,396.739990234375,False
2010-10-01,265.9599914550781,STOXX Europe 600,2010,10,1,201010,20104,201039,1.024025836304661,False,1.0,20.0,0.0,67.90429828491253,87.90429828491253,58.0,0.12697818313990417,396.739990234375,False
2010-11-01,261.8299865722656,STOXX Europe 600,2010,11,1,201011,20104,201044,0.9844713302169358,False,1.0,21.0,0.0,66.84983485999543,87.84983485999543,58.0,0.11202322607589155,396.739990234375,False
2010-12-01,275.80999755859375,STOXX Europe 600,2010,12,1,201012,20104,201048,1.053393467911551,False,1.0,22.0,0.0,70.41917937248508,92.41917937248508,58.0,0.1552397421560634,396.739990234375,False
2011-01-01,280.04998779296875,STOXX Europe 600,2011,1,1,201101,20111,201052,1.015372866364187,False,1.0,23.0,0.0,71.50172400645401,94.50172400645401,58.0,0.16668795069696318,396.739990234375,False
2011-02-01,286.4700012207031,STOXX Europe 600,2011,2,1,201102,20111,201105,1.0229245267187101,False,1.0,24.0,0.0,73.1408671888738,97.1408671888738,58.0,0.18464472181553404,396.739990234375,False
2011-03-01,275.8999938964844,STOXX Europe 600,2011,3,1,201103,20111,201109,0.9631025682299091,False,1.0,25.0,0.0,70.44215703216706,95.44215703216706,58.0,0.14990550641165123,396.739990234375,False
2011-04-01,283.7799987792969,STOXX Europe 600,2011,4,1,201104,20112,201113,1.0285610911820788,False,1.0,26.0,0.0,72.45406190222509,98.45406190222509,58.0,0.17207216550267956,396.739990234375,False
2011-05-01,279.04998779296875,STOXX Europe 600,2011,5,1,201105,20112,201117,0.983332119928555,False,1.0,27.0,0.0,71.24640628774974,98.24640628774974,58.0,0.1558400739735264,396.739990234375,False
2011-06-01,272.8599853515625,STOXX Europe 600,2011,6,1,201106,20112,201122,0.9778175856936475,False,1.0,28.0,0.0,69.66598898563616,97.66598898563616,58.0,0.13565103471669948,396.739990234375,False
2011-07-01,265.25,STOXX Europe 600,2011,7,1,201107,20113,201126,0.9721102918709112,False,1.0,29.0,0.0,67.72302488630245,96.72302488630245,58.0,0.11175890673910871,396.739990234375,False
2011-08-01,237.42999267578125,STOXX Europe 600,2011,8,1,201108,20113,201131,0.8951177857710886,False,1.0,30.0,0.0,60.62008408194738,90.62008408194738,58.0,0.029773682749402175,396.739990234375,False
2011-09-01,226.17999267578125,STOXX Europe 600,2011,9,1,201109,20113,201135,0.9526176121507856,False,1.0,31.0,0.0,57.747759746524565,88.74775974652457,58.0,-0.0028341601514093595,396.739990234375,False
2011-10-01,243.47999572753906,STOXX Europe 600,2011,10,1,201110,20114,201139,1.0764877690864398,False,1.0,32.0,0.0,62.164757059275935,94.16475705927593,58.0,0.04627507843639922,396.739990234375,False
2011-11-01,240.0800018310547,STOXX Europe 600,2011,11,1,201111,20114,201144,0.9860358388526954,False,1.0,33.0,0.0,61.29667837401717,94.29667837401718,58.0,0.03622723487930957,396.739990234375,False
2011-12-01,244.5399932861328,STOXX Europe 600,2011,12,1,201112,20114,201148,1.0185771052193537,False,1.0,34.0,0.0,62.435393217768166,96.43539321776817,58.0,0.04821079584530619,396.739990234375,False
2012-01-01,254.41000366210938,STOXX Europe 600,2012,1,1,201201,20121,201152,1.0403615385906542,False,1.0,35.0,0.0,64.95538175054978,99.95538175054978,58.0,0.07478905108118039,396.739990234375,False
2012-02-01,264.32000732421875,STOXX Europe 600,2012,2,1,201202,20121,201205,1.0389528851832068,False,1.0,36.0,0.0,67.48558127791031,103.48558127791031,58.0,0.1009104391267055,396.739990234375,False
2012-03-01,263.32000732421875,STOXX Europe 600,2012,3,1,201203,20121,201209,0.9962167071266256,False,1.0,37.0,0.0,67.23026355920608,104.23026355920608,58.0,0.09716066904427456,396.739990234375,False
2012-04-01,257.2799987792969,STOXX Europe 600,2012,4,1,201204,20122,201213,0.9770620979153894,False,1.0,38.0,0.0,65.68814235656245,103.68814235656245,58.0,0.08008481621419228,396.739990234375,False
2012-05-01,239.72999572753906,STOXX Europe 600,2012,5,1,201205,20122,201218,0.9317863684117443,False,1.0,39.0,0.0,61.20731561413501,100.20731561413501,58.0,0.03306510942407237,396.739990234375,False
2012-06-01,251.1699981689453,STOXX Europe 600,2012,6,1,201206,20122,201222,1.0477203630971912,False,1.0,40.0,0.0,64.12815093944592,104.12815093944592,58.0,0.06253215244332577,396.739990234375,False
2012-07-01,261.3800048828125,STOXX Europe 600,2012,7,1,201207,20123,201226,1.040649786153996,False,1.0,41.0,0.0,66.73494656158556,107.73494656158556,58.0,0.0882317834503592,396.739990234375,False
2012-08-01,266.2300109863281,STOXX Europe 600,2012,8,1,201208,20123,201231,1.018555383016731,False,1.0,42.0,0.0,67.97323905563685,109.97323905563685,58.0,0.09973239055636851,396.739990234375,False
2012-09-01,268.4800109863281,STOXX Europe 600,2012,9,1,201209,20123,201235,1.008451338718968,False,1.0,43.0,0.0,68.54770392272142,111.54770392272142,58.0,0.10443271210615279,396.739990234375,False
2012-10-01,270.29998779296875,STOXX Europe 600,2012,10,1,201210,20124,201240,1.006778816791442,False,1.0,44.0,0.0,69.01237624908757,113.01237624908757,58.0,0.10796447303027024,396.739990234375,False
2012-11-01,275.7799987792969,STOXX Europe 600,2012,11,1,201211,20124,201244,1.0202738114458423,False,1.0,45.0,0.0,70.4115201525911,115.4115201525911,58.0,0.12050019565622416,396.739990234375,False
2012-12-01,279.67999267578125,STOXX Europe 600,2012,12,1,201212,20124,201248,1.0141416850886473,False,1.0,46.0,0.0,71.40725769720198,117.40725769720198,58.0,0.12891593939617296,396.739990234375,False
2013-01-01,287.2200012207031,STOXX Europe 600,2013,1,1,201301,20131,201301,1.0269594134095341,False,1.0,47.0,0.0,73.33235547790198,120.33235547790198,58.0,0.1460224331228761,396.739990234375,False
2013-02-01,289.94000244140625,STOXX Europe 600,2013,2,1,201302,20131,201305,1.0094700968217496,False,1.0,48.0,0.0,74.02681998444469,122.02681998444469,58.0,0.15119641494759128,396.739990234375,False
2013-03-01,293.7799987792969,STOXX Europe 600,2013,3,1,201303,20131,201309,1.0132441067308973,False,1.0,49.0,0.0,75.00723908926759,124.00723908926759,58.0,0.15894615971278125,396.739990234375,False
2013-04-01,296.7200012207031,STOXX Europe 600,2013,4,1,201304,20132,201314,1.0100074969488135,False,1.0,50.0,0.0,75.75787380559235,125.75787380559235,58.0,0.1644247574591884,396.739990234375,False
2013-05-01,300.8800048828125,STOXX Europe 600,2013,5,1,201305,20132,201318,1.0140199637536909,False,1.0,51.0,0.0,76.81999645040345,127.81999645040345,58.0,0.1726605178936096,396.739990234375,False
2013-06-01,285.0199890136719,STOXX Europe 600,2013,6,1,201306,20132,201322,0.9472879034440397,False,1.0,52.0,0.0,72.77065338008126,124.77065338008126,58.0,0.13427866709164782,396.739990234375,False
2013-07-01,299.5799865722656,STOXX Europe 600,2013,7,1,201307,20133,201327,1.0510841278500482,False,1.0,53.0,0.0,76.48807874108087,129.48807874108087,58.0,0.1665592679376655,396.739990234375,False
2013-08-01,297.32000732421875,STOXX Europe 600,2013,8,1,201308,20133,201331,0.9924561741459932,False,1.0,54.0,0.0,75.9110659951506,129.91106599515058,58.0,0.15992023209955875,396.739990234375,False
2013-09-01,310.4599914550781,STOXX Europe 600,2013,9,1,201309,20133,201335,1.0441947524793735,False,1.0,55.0,0.0,79.26593676725167,134.26593676725167,58.0,0.1881941306836432,396.739990234375,False
2013-10-01,322.3699951171875,STOXX Europe 600,2013,10,1,201310,20134,201340,1.0383624427942841,False,1.0,56.0,0.0,82.3067717320207,138.3067717320207,58.0,0.21321729589491856,396.739990234375,False
2013-11-01,325.1600036621094,STOXX Europe 600,2013,11,1,201311,20134,201344,1.008654678125077,False,1.0,57.0,0.0,83.01911034887553,140.01911034887553,58.0,0.21755748129456975,396.739990234375,False
2013-12-01,328.260009765625,STOXX Europe 600,2013,12,1,201312,20134,201348,1.0095337866545757,False,1.0,58.0,0.0,83.81059683519439,141.8105968351944,58.0,0.22250514513098607,396.739990234375,False
2014-01-01,322.5199890136719,STOXX Europe 600,2014,1,1,201401,20141,201401,0.9825137982660408,False,1.0,59.0,0.0,82.34506783149065,141.34506783149067,58.0,0.20807750283325355,396.739990234375,False
2014-02-01,338.0199890136719,STOXX Europe 600,2014,2,1,201402,20141,201405,1.0480590367356826,False,1.0,60.0,0.0,86.30249247140654,146.30249247140654,58.0,0.23985163111361474,396.739990234375,False
2014-03-01,334.30999755859375,STOXX Europe 600,2014,3,1,201403,20141,201409,0.9890243430102944,False,1.0,61.0,0.0,85.35526591668372,146.35526591668372,58.0,0.22987618417381284,396.739990234375,False
2014-04-01,337.8900146484375,STOXX Europe 600,2014,4,1,201404,20142,201414,1.0107086749304177,False,1.0,62.0,0.0,86.26930771298485,148.26930771298487,58.0,0.23557756427487386,396.739990234375,False
2014-05-01,344.239990234375,STOXX Europe 600,2014,5,1,201405,20142,201418,1.0187930252764186,False,1.0,63.0,0.0,87.89056899341412,150.89056899341412,58.0,0.24702949581333988,396.739990234375,False
2014-06-01,341.8599853515625,STOXX Europe 600,2014,6,1,201406,20142,201422,0.9930862045365733,False,1.0,64.0,0.0,87.28291157622945,151.28291157622945,58.0,0.24002386537892995,396.739990234375,False
2014-07-01,335.989990234375,STOXX Europe 600,2014,7,1,201407,20143,201427,0.9828292418864089,False,1.0,65.0,0.0,85.78419781410406,150.78419781410406,58.0,0.225887787106537,396.739990234375,False
2014-08-01,342.0,STOXX Europe 600,2014,8,1,201408,20143,201431,1.0178874667112334,False,1.0,66.0,0.0,87.31865979685371,153.3186597968537,58.0,0.23644080481333618,396.739990234375,False
2014-09-01,343.0799865722656,STOXX Europe 600,2014,9,1,201409,20143,201436,1.003157855474461,False,1.0,67.0,0.0,87.5943995047158,154.5943995047158,58.0,0.23675519603772632,396.739990234375,False
2014-10-01,336.79998779296875,STOXX Europe 600,2014,10,1,201410,20144,201440,0.9816952342745471,False,1.0,68.0,0.0,85.99100454292025,153.99100454292025,58.0,0.2221508297057162,396.739990234375,False
2014-11-01,347.25,STOXX Europe 600,2014,11,1,201411,20144,201444,1.031027353283204,False,1.0,69.0,0.0,88.65907782005102,157.65907782005104,58.0,0.24141006157520506,396.739990234375,False
2014-12-01,342.5400085449219,STOXX Europe 600,2014,12,1,201412,20144,201449,0.9864363097045986,False,1.0,70.0,0.0,87.45653354662397,157.45653354662397,58.0,0.2301291683329998,396.739990234375,False
2015-01-01,367.04998779296875,STOXX Europe 600,2015,1,1,201501,20151,201501,1.071553624793095,False,1.0,71.0,0.0,93.71436553372382,164.71436553372382,58.0,0.2768555467730529,396.739990234375,False
2015-02-01,392.2099914550781,STOXX Europe 600,2015,2,1,201502,20151,201505,1.068546531804547,False,1.0,72.0,0.0,100.13816027132417,172.13816027132418,58.0,0.3241396943948014,396.739990234375,False
2015-03-01,397.29998779296875,STOXX Europe 600,2015,3,1,201503,20151,201509,1.0129777324616516,False,1.0,73.0,0.0,101.4377265245274,174.43772652452742,58.0,0.33158569866051457,397.29998779296875,True
2015-04-01,395.7900085449219,STOXX Europe 600,2015,4,1,201504,20152,201514,0.9961993976983615,True,1.0,74.0,74.0,175.0522020676253,175.0522020676253,132.0,0.32615304596685846,397.29998779296875,False
2015-05-01,399.8699951171875,STOXX Europe 600,2015,5,1,201505,20152,201518,1.010308462781224,False,1.0,1.0,0.0,176.85672117741072,177.85672117741072,132.0,0.3372685802812836,399.8699951171875,True
2015-06-01,381.30999755859375,STOXX Europe 600,2015,6,1,201506,20152,201523,0.9535849206361321,False,1.0,2.0,0.0,168.64790242792776,170.64790242792776,132.0,0.27349180916364,399.8699951171875,False
2015-07-01,396.3699951171875,STOXX Europe 600,2015,7,1,201507,20153,201527,1.0394954175212245,False,1.0,3.0,0.0,175.30872174839752,178.30872174839752,132.0,0.32080534628442603,399.8699951171875,False
