date,year,investment_signal_a,investment_signal_b,wealth_a,wealth_b,wealth_return_a,wealth_return_b,relative_advantage
2009-01-01,2009,False,True,45.28311579861957,37.02903194970767,-0.2055593719540426,-0.3503678605314443,0.2229084427624919
2009-02-01,2009,True,True,44.14953945083832,34.48355529989254,-0.2388010439510635,-0.4054559431053011,0.280307064247981
2009-03-01,2009,False,True,46.05336635672132,36.189500718083195,-0.21943446853014714,-0.38661863189689505,0.2725615287007632
2009-04-01,2009,False,True,53.12226572531713,42.0643958883751,-0.11462890457804786,-0.29892673519374824,0.26287955890977077
2009-05-01,2009,False,True,56.15970392558129,44.74083972039343,-0.07934911597407723,-0.26654361114109126,0.2552223936016784
2009-06-01,2009,False,True,56.55204650839662,45.22941657279225,-0.08787021760650615,-0.27049328108399595,0.25033774020457944
2009-07-01,2009,False,True,62.42350904877443,50.42208694809908,-0.009150650019453588,-0.19964941352223686,0.23801914651071
2009-08-01,2009,False,True,66.15795963442699,53.823136752769564,0.03371811928792168,-0.15901348823797556,0.22917324455310029
2009-09-01,2009,False,True,68.90688756588679,56.387897057103906,0.06010596255210454,-0.13249389142917067,0.22201555940461715
2009-10-01,2009,False,True,68.49242522259527,56.099533837102165,0.03776401852417077,-0.15000706307420963,0.22090899046467483
2009-11-01,2009,False,True,70.06433831499491,57.62991524867386,0.04573639276111807,-0.13985201121382296,0.21576334118602025
2009-12-01,2009,False,True,74.6362346021695,62.000918455898926,0.09759168532602192,-0.08822178741325104,0.20379240277316257
2010-01-01,2010,False,True,74.05326552537099,61.4824894005421,0.0732357322517534,-0.1089494289776507,0.20446107903884014
2010-02-01,2010,False,True,74.75709603667264,62.19369805408388,0.06795851480960913,-0.11151859922737317,0.20200435696336272
2010-03-01,2010,False,True,80.29409298888216,67.68996439427795,0.13090271815326981,-0.046620219798902074,0.18620380003730164
2010-04-01,2010,False,True,80.3596292034232,67.75000343253484,0.11610596115865546,-0.059027730103682785,0.18611992814797373
2010-05-01,2010,False,True,77.54518186264741,64.85563537272279,0.062262765241745344,-0.11156663872982486,0.19565834822214434
2010-06-01,2010,False,True,78.12390918512108,65.41880065016753,0.0557285025016363,-0.11596215337611449,0.1942118841782987
2010-07-01,2010,False,True,82.19538102946606,69.65317541703959,0.09593841372621426,-0.07129099443947207,0.18006653016652296
2010-08-01,2010,False,True,82.16389526423094,69.55116086000172,0.08110388505567023,-0.08485314657892484,0.18134470004917924
2010-09-01,2010,False,True,85.31111821353511,72.87866682163859,0.10793660017578066,-0.05352380751118713,0.17059109248421622
2010-10-01,2010,False,True,87.90429828491253,75.62963774079721,0.12697818313990417,-0.030389259733369145,0.16229960780962394
2010-11-01,2010,False,True,87.84983485999543,75.4552100705076,0.11202322607589155,-0.044870758601169514,0.16426466479791002
2010-12-01,2010,False,True,92.41917937248508,80.4840254081666,0.1552397421560634,0.006050317602082522,0.14829220958805855
2011-01-01,2011,False,True,94.50172400645401,82.72129557521818,0.16668795069696318,0.021250562657014527,0.1424110726182224
2011-02-01,2011,False,True,97.1408671888738,85.61764212583859,0.18464472181553404,0.04411758690047063,0.13458937640560897
2011-03-01,2011,False,True,95.44215703216706,83.45857101718441,0.14990550641165123,0.005524952014269946,0.14358724177670368
2011-04-01,2011,False,True,98.45406190222509,86.8422388739322,0.17207216550267956,0.033836177070621476,0.1337116958160145
2011-05-01,2011,False,True,98.24640628774974,86.39476285124572,0.1558400739735264,0.016408974720537817,0.13718011422648568
2011-06-01,2011,False,True,97.66598898563616,85.4783184277803,0.13565103471669948,-0.006066064793252335,0.14258201122841574
2011-07-01,2011,False,True,96.72302488630245,84.0943530754642,0.11175890673910871,-0.033398240511905763,0.1501726495179243
2011-08-01,2011,False,True,90.62008408194738,76.27435112076165,0.029773682749402175,-0.13324600999134484,0.18808069489142953
2011-09-01,2011,False,True,88.74775974652457,73.66029023301056,-0.0028341601514093595,-0.17235628951673532,0.2048250076912217
2011-10-01,2011,False,True,94.16475705927593,80.29440150319321,0.04627507843639922,-0.10783998329785316,0.17274374422644034
2011-11-01,2011,False,True,94.29667837401718,80.17315754137624,0.03622723487930957,-0.1189762907541072,0.17616271163265562
2011-12-01,2011,False,True,96.43539321776817,82.6625427247902,0.04821079584530619,-0.10149410081749788,0.166615374255207
2012-01-01,2012,False,True,99.95538175054978,86.99893013297843,0.07478905108118039,-0.06452763297872655,0.14892656263436033
2012-02-01,2012,False,True,103.48558127791031,91.38778946951018,0.1009104391267055,-0.027789473728615066,0.13237864575372327
2012-03-01,2012,False,True,104.23026355920608,92.04204269689674,0.09716066904427456,-0.03113639266424484,0.13242014741509278
2012-04-01,2012,False,True,103.68814235656245,90.9307913338478,0.08008481621419228,-0.052804256939085525,0.1402973716117426
2012-05-01,2012,False,True,100.20731561413501,85.72807183377215,0.03306510942407237,-0.11620544501265828,0.16889734564937275
2012-06-01,2012,False,True,104.12815093944592,90.81904654930185,0.06253215244332577,-0.07327503521120571,0.14654529964613894
2012-07-01,2012,False,True,107.73494656158556,95.51082137024076,0.0882317834503592,-0.035244228583426684,0.12798680836340903
2012-08-01,2012,False,True,109.97323905563685,98.28306124300818,0.09973239055636851,-0.01716938756991826,0.11894397330303264
2012-09-01,2012,False,True,111.54770392272142,100.11368468390991,0.10443271210615279,-0.008775399169208775,0.11421035270964475
2012-10-01,2012,False,True,113.01237624908757,101.79233701069833,0.10796447303027024,-0.002035911659820311,0.11022479263060836
2012-11-01,2012,False,True,115.4115201525911,104.85605565788488,0.12050019565622416,0.01801995784354249,0.10066623647513184
2012-12-01,2012,False,True,117.40725769720198,107.33889697663636,0.12891593939617296,0.032104778621503405,0.09379974085961695
2013-01-01,2013,False,True,120.33235547790198,111.23269067515288,0.1460224331228761,0.059358958810979745,0.08180746817789397
2013-02-01,2013,False,True,122.02681998444469,113.28607502559029,0.15119641494759128,0.06873655684519142,0.07715639328911283
2013-03-01,2013,False,True,124.00723908926759,115.78644789435364,0.15894615971278125,0.08211633546124908,0.0709995974867006
2013-04-01,2013,False,True,125.75787380559235,117.94518041837034,0.1644247574591884,0.09208500387379948,0.06624003930901745
2013-05-01,2013,False,True,127.81999645040345,120.59876757275843,0.1726605178936096,0.10641071167668281,0.05987813161762512
2013-06-01,2013,False,True,124.77065338008126,115.24175369193337,0.13427866709164782,0.04765230629030337,0.08268617391592925
2013-07-01,2013,False,True,129.48807874108087,122.12877817119585,0.1665592679376655,0.10025926280356612,0.06025852939893506
2013-08-01,2013,False,True,129.91106599515058,122.20745993690971,0.15992023209955875,0.09113803515097962,0.06303711788312993
2013-09-01,2013,False,True,134.26593676725167,128.6083883799544,0.1881941306836432,0.13812733079605666,0.04399050838412566
2013-10-01,2013,False,True,138.3067717320207,134.5421203220455,0.21321729589491856,0.18019403791267985,0.027981210649601795
2013-11-01,2013,False,True,140.01911034887553,136.70653906769815,0.21755748129456975,0.18875251363215773,0.024231256995958184
2013-12-01,2013,False,True,141.8105968351944,139.00987004545502,0.22250514513098607,0.1983609486677156,0.020147682958221225
2014-01-01,2014,False,True,141.34506783149067,137.57911541482875,0.20807750283325355,0.17588987534041656,0.027372994842326248
2014-02-01,2014,False,True,146.30249247140654,145.19103517661273,0.23985163111361474,0.23043250149671812,0.007655137202113194
2014-03-01,2014,False,True,146.35526591668372,144.59746817653394,0.22987618417381284,0.21510477459272215,0.012156490444243051
2014-04-01,2014,False,True,148.26930771298487,147.14591545899785,0.23557756427487386,0.2262159621583153,0.0076345459572071395
2014-05-01,2014,False,True,150.89056899341412,150.91123236754055,0.24702949581333988,0.24720026750033508,-0.0001369240301218877
2014-06-01,2014,False,True,151.28291157622945,150.86786297381772,0.24002386537892995,0.23662182765424356,0.0027510736496860755
2014-07-01,2014,False,True,150.78419781410406,149.2773473915799,0.225887787106537,0.21363697066325127,0.010094300634720055
2014-08-01,2014,False,True,153.3186597968537,152.947540973788,0.23644080481333618,0.23344791107893537,0.0024264451765805273
2014-09-01,2014,False,True,154.5943995047158,154.4305272033574,0.23675519603772632,0.2354442176268592,0.001061139298855096
2014-10-01,2014,False,True,153.99100454292025,152.60371258204177,0.2221508297057162,0.21114057604795056,0.009090813961244004
2014-11-01,2014,False,True,157.65907782005104,158.33860188465331,0.24141006157520506,0.24676064476104975,-0.004291588131473456
2014-12-01,2014,False,True,157.45653354662397,157.19094612688303,0.2301291683329998,0.2280542666162737,0.0016895847139093423
2015-01-01,2015,False,True,164.71436553372382,169.43852810691763,0.2768555467730529,0.3134769620691289,-0.027881277215845546
2015-02-01,2015,False,True,172.13816027132418,182.0529515627141,0.3241396943948014,0.40040731971318544,-0.0544610301908478
2015-03-01,2015,False,True,174.43772652452742,185.41558606194903,0.33158569866051457,0.415386153144649,-0.05920677851620204
2015-04-01,2015,True,True,175.0522020676253,185.71089515880234,0.32615304596685846,0.4069007209000177,-0.05739401063175498
2015-05-01,2015,False,True,177.85672117741072,188.62528900961465,0.3372685802812836,0.4182352557113884,-0.05708973536234063
2015-06-01,2015,False,True,170.64790242792776,180.87023125020087,0.27349180916364,0.3497778451507527,-0.05651747527282358
2015-07-01,2015,False,True,178.30872174839752,189.013776550588,0.32080534628442603,0.4001020485228741,-0.056636373271582
2015-08-01,2015,False,True,164.45677887978613,174.00075801555627,0.20924102117489807,0.2794173383496785,-0.05485021585317962
2015-09-01,2015,False,True,158.81364126317388,167.7968805043531,0.15922365885528378,0.224794748206957,-0.053536390034057746
2015-10-01,2015,False,True,172.06495642892943,182.16196600656886,0.2468475103545611,0.320014246424412,-0.05542874727908531
2015-11-01,2015,False,True,177.47011673905453,187.99412734826598,0.2767634297773707,0.3524757363184603,-0.05598052852850732
2015-12-01,2015,False,True,169.7924763851548,179.4244417225405,0.21280340275110565,0.28160315516100365,-0.053682571030542414
2016-01-01,2016,False,True,160.38107073186734,168.8784125830829,0.13745440235366901,0.19771923817789294,-0.05031632948962694
2016-02-01,2016,False,True,157.68799717777998,165.75847607879214,0.11047885336464769,0.16731321182247982,-0.04868818229950378
2016-03-01,2016,False,True,160.28906871333342,168.55544795800995,0.12090257841491914,0.17870942627978992,-0.049042492217373
2016-04-01,2016,False,True,163.0316748646499,171.52294472774028,0.13216440878229085,0.19113156060930758,-0.04950515440700165
2016-05-01,2016,False,True,166.6721201448947,175.5216332496409,0.14946289755099795,0.21049402241131654,-0.05041836120656251
2016-06-01,2016,True,True,159.90115977185206,167.6457769439648,0.09521342309487713,0.14825874619153967,-0.0461963153101157
2016-07-01,2016,False,True,166.72271446437404,174.74929152035767,0.13416812560798674,0.188770690614678,-0.04593195764143376
2016-08-01,2016,False,True,168.5176561421062,176.58753204419102,0.13863281177098785,0.1931590002985879,-0.045699012884246715
2016-09-01,2016,False,True,169.22198085498675,177.27397629011338,0.1357179923153473,0.18975823013498916,-0.04542119268509737
2016-10-01,2016,False,True,168.30731029700115,176.23200048550646,0.12204873531334104,0.1748800032367097,-0.044967373500121144
2016-11-01,2016,False,True,170.77117515281722,178.80210610962368,0.1309349347868689,0.18411990801075295,-0.04491519217275153
2016-12-01,2016,False,True,181.18939752769515,189.96067556468455,0.1920355100506259,0.2497412866097668,-0.04617417794980749
2017-01-01,2017,False,True,181.55924585889386,190.27739199614103,0.18666173763982918,0.2436430849420983,-0.04581808719253411
2017-02-01,2017,False,True,187.46466277465575,196.6245160215246,0.21730300503023203,0.27678257156834163,-0.04658550943803019
2017-03-01,2017,False,True,193.7481795672824,203.4132262677655,0.24998825527278967,0.3123433952759065,-0.047514347409054025
2017-04-01,2017,False,True,197.6322857837317,207.5887127692345,0.266873626818793,0.330696876725862,-0.047962275273467414
2017-05-01,2017,False,True,200.03798597930393,210.14392216680395,0.27412729923123513,0.3384963195337831,-0.04809054710360994
2017-06-01,2017,False,True,195.89020645076613,205.42139727333972,0.23981143323269705,0.30013542578063124,-0.04639823771567042
2017-07-01,2017,False,True,196.15342943327778,205.59835309207244,0.23366936750489176,0.2930714030947952,-0.04593871262463356
2017-08-01,2017,False,True,195.22906969613152,204.43816862848806,0.22018168560082207,0.27773855392805036,-0.04504588841769375
2017-09-01,2017,False,True,203.1509453253057,213.2464941883734,0.2618071138217746,0.3245123862631887,-0.04734215632239036
2017-10-01,2017,False,True,207.57310423429027,218.1251002120356,0.28131545823635973,0.34645123587676285,-0.04837589056687153
2017-11-01,2017,False,True,204.43839865203898,214.4173252188777,0.2542233046137361,0.31544371299924956,-0.04653973999839889
2017-12-01,2017,False,True,206.6453597300182,216.79801011506066,0.26003268128059887,0.32193908606744315,-0.046829998022833164
2018-01-01,2018,False,True,210.68943355477796,221.29636888092566,0.27690565790774513,0.34119011442985236,-0.047930905417860825
2018-02-01,2018,False,True,204.01623974305446,213.43803017771924,0.22901349242803892,0.2857712661308387,-0.04414297876915252
2018-03-01,2018,False,True,200.77004203357583,209.5129209801737,0.20221582056033438,0.2545683891028365,-0.041729545393647594
2018-04-01,2018,False,True,208.7743274598554,218.67606252722086,0.24270433011818704,0.3016432293286957,-0.04528037935625839
2018-05-01,2018,False,True,208.67884371646355,218.39346617243544,0.23478605749386716,0.29226903060612686,-0.04448220281600179
2018-06-01,2018,False,True,208.161651393664,217.60896082118296,0.2244803023156705,0.280052710712841,-0.04341415625472411
2018-07-01,2018,False,True,214.8232384778755,225.29880136437157,0.2562762484086285,0.3175368500840443,-0.046496309891831844
2018-08-01,2018,False,True,211.29106945307808,220.91962725979212,0.2284364503085934,0.2844164375569309,-0.04358398538936181
2018-09-01,2018,False,True,212.73700837670737,222.45131322328513,0.22969369003877094,0.28584574117505857,-0.04366935265887617
2018-10-01,2018,False,True,203.2814817113213,210.92906115578668,0.1682843776512719,0.21223598365394647,-0.03625664193715383
2018-11-01,2018,False,True,202.28441614887026,209.52584571031193,0.1559109494221158,0.19729054691606818,-0.034561032491684074
2018-12-01,2018,False,True,193.66746944903923,198.8975704434698,0.10038334914226832,0.13009983206516917,-0.02629544937511963
2019-01-01,2019,False,True,204.85640315742776,212.2797143528864,0.15738080879902694,0.19932042007280448,-0.034969479858628305
2019-02-01,2019,False,True,212.7055581686572,221.64257383310863,0.19497504589133263,0.24518299906240792,-0.040321746449221374
2019-03-01,2019,False,True,216.75448397931726,226.3822029344458,0.21091890491238696,0.2647050443265129,-0.042528603531243436
2019-04-01,2019,False,True,223.6972199782272,234.7035462712565,0.2427623332123734,0.30390859039586937,-0.0468945888031399
2019-05-01,2019,False,True,213.89269055873825,222.3356046069705,0.18172757214772517,0.22837350611585916,-0.03797373822855332
2019-06-01,2019,False,True,222.55619519130113,232.86014096766507,0.22283623731484137,0.27945132399815975,-0.04424950415964379
2019-07-01,2019,False,True,223.99244493576978,234.40466953124297,0.22400243134300424,0.28089983350406,-0.04441986849620072
2019-08-01,2019,False,True,221.94353391774968,231.58270239318747,0.2062148582486396,0.2586016434412364,-0.041623007140974444
2019-09-01,2019,False,True,229.56971946716448,240.9249905041592,0.24091740252521343,0.3022972459684281,-0.047131976692134425
2019-10-01,2019,False,True,232.31473323767898,244.13109873198428,0.249003942138059,0.3125327888816358,-0.0484017216801933
2019-11-01,2019,False,True,238.49159509633867,251.7027895861444,0.2753561235098325,0.34600422238579887,-0.052487278792292646
2019-12-01,2019,False,True,243.56813601834614,257.89833586461174,0.29557519158694756,0.37179965885431776,-0.0555653056008415
2020-01-01,2020,False,True,242.08149324444298,255.71677628903964,0.2808544616108095,0.3529988163441251,-0.05332181659127655
2020-02-01,2020,False,True,226.08702802000784,234.88767609933606,0.1899317264210938,0.23625092683861082,-0.037467474775502274
2020-03-01,2020,True,True,200.14115450669976,201.1281785182556,0.047859447679056366,0.053027112661024,-0.00490743772865343
2020-04-01,2020,False,True,213.6288728416973,214.67748177753606,0.11265037938384004,0.11811188425800023,-0.004884578145580298
2020-05-01,2020,False,True,221.0884599640569,222.19930488752914,0.1455360619899322,0.15129173516854477,-0.004999317725293939
2020-06-01,2020,False,True,228.32919900057954,229.52865640210592,0.1769546340236059,0.18313740413456658,-0.00522574139686105
2020-07-01,2020,False,True,226.82164419773855,227.97436833245695,0.16318791896276186,0.16909932478183043,-0.005056376044158428
2020-08-01,2020,False,True,234.18745564048507,235.4873884109543,0.19483395734941356,0.20146626740282803,-0.005520179994525698
2020-09-01,2020,False,True,231.7981918988643,233.0049601736855,0.17664056801453953,0.1827662952978959,-0.005179152726712988
2020-10-01,2020,False,True,221.08586904901924,221.91881680725925,0.11659529822736991,0.12080210508716793,-0.0037533895062330513
2020-11-01,2020,False,True,251.4760906748655,253.38436429006637,0.26369894811490213,0.27328826276415263,-0.007531141949296938
2020-12-01,2020,False,True,258.5229808401,260.6773330008868,0.29261490420049996,0.3033866650044339,-0.008264439934175138
2021-01-01,2021,False,True,257.5344555313813,259.59991523224556,0.28126594791731985,0.2915418668270924,-0.007956318857101463
2021-02-01,2021,False,True,264.24990572845945,266.5939510261333,0.30816785014088843,0.3197720347828381,-0.008792567455681244
2021-03-01,2021,False,True,280.63913595419643,283.7940584944022,0.38245879780392333,0.3980002881497644,-0.011116943592629824
2021-04-01,2021,False,True,286.5104142010579,289.94014347871376,0.40446281471106826,0.42127521313094984,-0.011829094227883696
2021-05-01,2021,False,True,293.3696957569566,297.1513911928525,0.4310716866193005,0.44951898142854874,-0.01272649413053406
2021-06-01,2021,False,True,298.1716564557025,302.19534416288303,0.4474352255131189,0.46696769011108263,-0.013314856714045864
2021-07-01,2021,False,True,304.7370350320079,309.1346091137396,0.4721595895266082,0.493403908762027,-0.014225434332115539
2021-08-01,2021,False,True,311.45250431245597,316.25384269843386,0.49736780919449997,0.5204511668193936,-0.01518191319039952
2021-09-01,2021,True,True,302.4035452318653,306.46085612908274,0.44690691498500135,0.466319885785085,-0.01323924676210031
2021-10-01,2021,False,True,317.1670005458454,321.4089740176566,0.5103190502183113,0.5305189238936028,-0.013198055482975368
2021-11-01,2021,True,True,309.8224829446348,313.9261063045587,0.4683529997376059,0.48780145168037303,-0.013071940426460427
2021-12-01,2021,False,True,327.44592661965413,331.7697288095287,0.5445562576398779,0.5649515509883429,-0.013032539784113006
2022-01-01,2022,False,True,315.7842794132271,319.9015907278042,0.48255530240951705,0.501885402477954,-0.012870555926933092
2022-02-01,2022,False,True,306.2306534035564,310.14221886012075,0.4309843616988618,0.44926270495383536,-0.012612166995324525
2022-03-01,2022,False,True,309.0710107645021,313.0245236634536,0.4375395849511725,0.45592801703931896,-0.012630042057669821
2022-04-01,2022,False,True,306.41039227444617,310.2684691098207,0.41856663090021384,0.4364280977306516,-0.012434640382387618
2022-05-01,2022,False,True,302.699071711985,306.4186886912695,0.3949265977510832,0.4120676898215183,-0.012139001688086126
2022-06-01,2022,False,True,279.5067417608796,282.43383795604285,0.28214101725174134,0.2955680640185452,-0.010363829689623794
2022-07-01,2022,False,True,301.3128158016848,304.99785250544653,0.3758576064003871,0.3926842580157375,-0.01208217262348077
2022-08-01,2022,False,True,286.8069595235235,289.874271770758,0.30366799783419784,0.31761032623071817,-0.010581526357952287
2022-09-01,2022,True,True,269.55731406380664,271.8319025774765,0.21971635322989425,0.23000860894785746,-0.00836762900933441
2022-10-01,2022,False,True,287.4806662345145,289.89805800542103,0.2949579560113267,0.30584710813252713,-0.008338764969792689
2022-11-01,2022,False,True,307.8295756538561,310.47777812726065,0.38040168454643997,0.39227703196081,-0.008529442877934557
2022-12-01,2022,False,True,298.30026896685445,300.78843999372174,0.3316976293163145,0.3428055356862578,-0.008272163075546457
2023-01-01,2023,False,True,318.9827667423216,321.83673802533366,0.4177011855214292,0.4303855023348162,-0.008867761028535592
2023-02-01,2023,False,True,325.47329427189555,328.44673849752445,0.4401473197871484,0.45330415264391344,-0.009053048415797571
2023-03-01,2023,False,True,324.20063875643245,327.1175388259008,0.4281966465041078,0.4410464265458185,-0.008916978526855357
2023-04-01,2023,False,True,331.31668687342085,334.4049762590526,0.453143363479916,0.4666884923642658,-0.009235177718286525
2023-05-01,2023,False,True,321.97502363673976,324.741622231601,0.4060044700294312,0.41808568660087775,-0.008519384043995881
2023-06-01,2023,False,True,330.04320266006266,333.05217800661353,0.43497044634809856,0.4480529478548414,-0.009034546372163721
2023-07-01,2023,False,True,337.59014987693956,340.8440210103228,0.4614292202464916,0.47551524246892996,-0.009546510816701992
2023-08-01,2023,False,True,329.44389440600037,332.3277199461008,0.4200167862327602,0.43244706873319294,-0.00867765572058854
2023-09-01,2023,False,True,324.9047115045449,327.5470343800017,0.39444082190791785,0.40578126343348386,-0.008067002897639952
2023-10-01,2023,False,True,314.39544660174545,316.49919537917856,0.3435702846228439,0.35256066401358366,-0.006646932466645716
2023-11-01,2023,False,True,334.8207962827526,337.8980023728418,0.4247693458840536,0.4378638398844332,-0.009106908204487563
2023-12-01,2023,False,True,347.92081884597695,351.6421059351819,0.4742407578219363,0.4900089234541607,-0.010582598120063902
2024-01-01,2024,False,True,353.5426125582478,357.5237990651414,0.4917409812584297,0.5085392365617782,-0.011135444737675249
2024-02-01,2024,False,True,360.7559289993201,365.1049192442202,0.5157812142828575,0.5340542825387402,-0.011911617772509486
2024-03-01,2024,False,True,374.30769993469073,379.43621894593247,0.5661410039108399,0.5875992424516003,-0.013516155694068055
2024-04-01,2024,True,True,369.90059070398763,374.6781253591206,0.5412524612666152,0.5611588556630025,-0.012751037041604185
2024-05-01,2024,False,True,380.6299732665651,385.53316996045635,0.5793774824338802,0.599722696931354,-0.012717963267321886
