horizon_years,contribution_interval_days,window_stride_days,window_number,start_date,end_date,final_relative_advantage_theoretical,mean_relative_advantage_theoretical,median_relative_advantage_theoretical,annual_return_btd_theoretical,annual_return_dca,annual_alpha_theoretical,theoretical_win,final_relative_advantage_implementable,mean_relative_advantage_implementable,median_relative_advantage_implementable,annual_return_btd_implementable,annual_alpha_implementable,implementable_win,implementable_minus_theoretical_annual_alpha,implementable_minus_theoretical_annual_return
1,45,1907,1,2009-07-21,2010-07-21,0.007653281218527708,0.019469397141058154,0.0023388176252953086,0.04672170116343466,0.038030959484549376,0.008690741678885283,True,0.0,0.0,0.0,0.038030959484549376,0.0,False,-0.008690741678885283,-0.008690741678885283
1,45,3814,2,2014-10-10,2015-10-10,0.027774444243748864,0.07360058033548933,0.032368405995462424,0.006309908435266465,-0.023390958975072595,0.02970086741033906,True,0.0,0.0,0.0,-0.023390958975072595,0.0,False,-0.02970086741033906,-0.02970086741033906
1,45,5721,3,2019-12-30,2020-12-29,0.007120330795674867,0.06629559804113075,0.006787262073860378,0.15269035949978438,0.14380780386008296,0.008882555639701417,True,-0.023300707737124116,-0.05408517042904394,-0.0396983476275411,0.11478046686416388,-0.029027336995919084,False,-0.0379098926356205,-0.0379098926356205
1,45,7628,4,2025-03-20,2026-03-20,0.15180079702065474,0.09271616776002642,0.013583827139680649,0.014731730331576376,0.006580076682529912,0.008151653649046464,True,0.14195449827719586,0.012904954388835987,0.0,0.005757488004174638,-0.0008225886783552738,False,-0.008974242327401738,-0.008974242327401738
1,60,0,0,2004-05-01,2005-05-01,0.018099603413960663,0.19464829446789275,0.01643160467266469,0.08592534219397607,0.06660683965532099,0.01931850253865508,True,0.0,0.0,0.0,0.06660683965532099,0.0,False,-0.01931850253865508,-0.01931850253865508
1,60,1907,1,2009-07-21,2010-07-21,0.2065080842585314,0.13564005957409753,0.020795798420412126,0.0405560567538954,0.03441953349627935,0.0061365232576160444,True,0.19390575625827444,0.019390575625827446,0.0,0.02867604582056238,-0.005743487675716974,False,-0.011880010933333018,-0.011880010933333018
1,60,3814,2,2014-10-10,2015-10-10,0.2295451809289717,0.23772321553037568,0.05748920322446949,0.012117086078665684,-0.014448818553560061,0.026565904632225745,True,0.20267959011308379,0.02026795901130838,0.0,-0.01204193324564129,0.0024068853079187713,True,-0.024159019324306974,-0.024159019324306974
1,60,5721,3,2019-12-30,2020-12-29,0.20855557622832288,0.14974825629816133,0.014503304662762173,0.14817794092029057,0.13931866710398344,0.008859273816307134,True,0.14471119545688027,-0.05239599789646325,-0.052630762000613895,0.08220641490899028,-0.05711225219499316,False,-0.0659715260113003,-0.0659715260113003
1,60,7628,4,2025-03-20,2026-03-20,0.22518100198965074,0.2430490378991523,0.22518100198965074,0.01663449927231242,-0.0049776110466995815,0.021612110319012,True,0.2009668658248689,0.01826971507498808,0.0,-0.004148067086145568,0.0008295439605540134,True,-0.020782566358457988,-0.020782566358457988
1,90,0,0,2004-05-01,2005-05-01,0.03238890917077364,0.3416105179021593,0.19172185719520685,0.09432800425962928,0.05997275143744929,0.034355252822179994,True,0.0,0.0,0.0,0.05997275143744929,0.0,False,-0.034355252822179994,-0.034355252822179994
1,90,1907,1,2009-07-21,2010-07-21,0.3383832801385416,0.08333154365044772,0.015066645977953597,0.058760428470862935,0.05439254537503868,0.004367883095824254,True,0.3175736406769951,0.03528596007522168,0.0,0.04077138767791588,-0.013621157697122799,False,-0.017989040792947053,-0.017989040792947053
1,90,3814,2,2014-10-10,2015-10-10,0.4189835793419945,0.28328000216758614,0.14500490941525257,0.04365768265084924,-0.02503364482743875,0.06869132747828799,True,0.3411513488473681,0.037905705427485344,0.0,-0.018780333084497114,0.006253311742941636,True,-0.06243801573534635,-0.06243801573534635
1,90,5721,3,2019-12-30,2020-12-29,0.3229773437016479,0.32462221281280884,0.06239455531160942,0.1579854509147336,0.16787191102641463,-0.009886460111681039,False,0.25694043331063243,-0.02638123702927042,-0.04852092073676817,0.09510903204716592,-0.07276287897924871,False,-0.06287641886756767,-0.06287641886756767
1,90,7628,4,2025-03-20,2026-03-20,0.3788655970104411,0.4019354040419061,0.3788655970104411,0.03194408902940449,-0.003294409610882232,0.03523849864028672,True,0.334398088810826,0.0668796177621652,0.0,-0.002470841398228174,0.0008235682126540578,True,-0.03441493042763266,-0.03441493042763266
1,120,0,0,2004-05-01,2005-05-01,0.042751853385611716,0.41469879030492784,0.042751853385611716,0.10015483528671254,0.05501926171271165,0.04513557357400089,True,0.0,0.0,0.0,0.05501926171271165,0.0,False,-0.04513557357400089,-0.04513557357400089
1,120,1907,1,2009-07-21,2010-07-21,0.593099587048457,0.4594904358281667,0.3337707614140679,0.06287406053620681,-0.004861984399893271,0.06773604493610008,True,0.5022333967024823,0.0627791745878103,0.0,-0.0032415482531041873,0.0016204361467890838,True,-0.066115608789311,-0.066115608789311
1,120,3814,2,2014-10-10,2015-10-10,0.6701509600040967,0.40261412954076464,0.15986447679692128,0.05863856226327524,-0.05872357968134845,0.11736214194462369,True,0.5284502693952551,0.06605628367440688,0.0,-0.03918292762795572,0.019540652053392726,True,-0.09782148989123096,-0.09782148989123096
1,120,5721,3,2019-12-30,2020-12-29,0.5740280004910499,0.515235226539303,0.5740280004910496,0.19485260337150168,0.13371524543407265,0.06113735793742903,True,0.41146641699437847,0.004958132089028067,-0.05074633836202147,0.060956374539614666,-0.07275887089445798,False,-0.133896228831887,-0.133896228831887
1,120,7628,4,2025-03-20,2026-03-20,0.5490941660895832,0.48685047656603037,0.5490941660895832,0.03930297362661084,0.005241110550930239,0.0340618630756806,True,0.49748031876261667,0.11055118194724815,0.0,0.0034939716310518065,-0.0017471389198784326,False,-0.03580900199555903,-0.03580900199555903
2,15,0,0,2004-05-01,2006-05-01,0.000787167636809194,0.0026435374988239557,0.001378588634002087,0.07859519396442494,0.07817063627333543,0.000424557691089511,True,0.0,0.0,0.0,0.07817063627333543,0.0,False,-0.000424557691089511,-0.000424557691089511
2,15,1815,1,2009-04-20,2011-04-20,0.0,0.0,0.0,0.06312097815822715,0.06312097815822715,0.0,False,0.0,0.0,0.0,0.06312097815822715,0.0,False,0.0,0.0
2,15,3631,2,2014-04-10,2016-04-09,0.0,0.0,0.0,-0.02703017055447776,-0.02703017055447776,0.0,False,0.0,0.0,0.0,-0.02703017055447776,0.0,False,0.0,0.0
2,15,5447,3,2019-03-31,2021-03-30,0.0,0.0,0.0,0.06928702388999142,0.06928702388999142,0.0,False,0.0,0.0,0.0,0.06928702388999142,0.0,False,0.0,0.0
2,15,7263,4,2024-03-20,2026-03-20,0.0011551580959274776,0.004154776728976943,0.0021297644014727224,0.025555811938883455,0.02495368471313064,0.0006021272257528132,True,0.0,0.0,0.0,0.02495368471313064,0.0,False,-0.0006021272257528132,-0.0006021272257528132
2,30,0,0,2004-05-01,2006-05-01,0.000787167636809194,0.0026435374988239557,0.001378588634002087,0.07859519396442494,0.07817063627333543,0.000424557691089511,True,0.0,0.0,0.0,0.07817063627333543,0.0,False,-0.000424557691089511,-0.000424557691089511
2,30,1815,1,2009-04-20,2011-04-20,0.0,0.0,0.0,0.06312097815822715,0.06312097815822715,0.0,False,0.0,0.0,0.0,0.06312097815822715,0.0,False,0.0,0.0
2,30,3631,2,2014-04-10,2016-04-09,0.0,0.0,0.0,-0.02703017055447776,-0.02703017055447776,0.0,False,0.0,0.0,0.0,-0.02703017055447776,0.0,False,0.0,0.0
2,30,5447,3,2019-03-31,2021-03-30,0.0,0.0,0.0,0.06928702388999142,0.06928702388999142,0.0,False,0.0,0.0,0.0,0.06928702388999142,0.0,False,0.0,0.0
2,30,7263,4,2024-03-20,2026-03-20,0.04253980503710908,0.005879137018192843,0.0023105894445862862,0.025555811938883455,0.026025327804712006,-0.0004695158658285514,False,0.04133689629077075,0.0017223706787821147,0.0,0.02495368471313064,-0.0010716430915813646,False,-0.0006021272257528132,-0.0006021272257528132
2,45,0,0,2004-05-01,2006-05-01,0.0065340844654104835,0.04715369153326441,0.0064259187621218405,0.07987015202357428,0.0763569653900622,0.0035131866335120776,True,0.0,0.0,0.0,0.0763569653900622,0.0,False,-0.0035131866335120776,-0.0035131866335120776
2,45,1815,1,2009-04-20,2011-04-20,0.014386158414194217,0.03919493903832225,0.017922139776253898,0.0688394091949196,0.060902950931560396,0.007936458263359203,True,0.0,0.0,0.0,0.060902950931560396,0.0,False,-0.007936458263359203,-0.007936458263359203
2,45,3631,2,2014-04-10,2016-04-09,0.013055010225019092,0.034035091979820374,0.01252146083840422,-0.023417228690491565,-0.029994900920788714,0.006577672230297149,True,0.0,0.0,0.0,-0.029994900920788714,0.0,False,-0.006577672230297149,-0.006577672230297149
2,45,5447,3,2019-03-31,2021-03-30,0.013452982547289771,0.06299241596952994,0.01673309812574353,0.07806637014421258,0.07057540133746842,0.007490968806744158,True,0.002797257494439709,0.008978870029096002,0.0052603723100854705,0.07213693632144746,0.0015615349839790404,True,-0.005929433822765118,-0.005929433822765118
2,45,7263,4,2024-03-20,2026-03-20,0.06660224022456429,0.01365328557307878,0.003252117214665784,0.028568104898763824,0.028599709771541804,-3.160487277797941e-05,False,0.06307177541386322,0.0027422511049505745,0.0,0.026834772756409553,-0.0017649370151322508,False,-0.0017333321423542714,-0.0017333321423542714
2,60,0,0,2004-05-01,2006-05-01,0.022439725704424207,0.12951311085056086,0.024187878780441263,0.08583009534345543,0.0738403442905029,0.011989751052952524,True,0.0,0.0,0.0,0.0738403442905029,0.0,False,-0.011989751052952524,-0.011989751052952524
2,60,1815,1,2009-04-20,2011-04-20,0.10923393425527617,0.14185335406227415,0.042948420732311754,0.07074605096834707,0.06147941769238319,0.009266633275963887,True,0.08108637616922265,0.0036857443713283022,0.0,0.05648154823319951,-0.004997869459183679,False,-0.014264502735147566,-0.014264502735147566
2,60,3631,2,2014-04-10,2016-04-09,0.11454207574988384,0.13993635982186647,0.02372278911683945,-0.018996352345528655,-0.029890366436997162,0.010894014091468507,True,0.09636098760787681,0.004380044891267128,0.0,-0.0273672733244521,0.0025230931125450606,True,-0.008370920978923446,-0.008370920978923446
2,60,5447,3,2019-03-31,2021-03-30,0.10189890496788823,0.09831096861228752,0.024665608380308734,0.07582666501806923,0.07021460072473595,0.005612064293333274,True,0.08363962656756163,0.015354645805037618,0.007871792026490132,0.06648750447208207,-0.003727096252653883,False,-0.009339160545987157,-0.009339160545987157
2,60,7263,4,2024-03-20,2026-03-20,0.09986512436241535,0.09053822551395606,0.012933507476561967,0.03022542028776698,0.025949341641812618,0.004276078645954362,True,0.08644427661104737,0.0037584468091759722,0.0,0.023811163746821684,-0.0021381778949909336,False,-0.006414256540945296,-0.006414256540945296
2,90,0,0,2004-05-01,2006-05-01,0.03142741384094894,0.2150344072466182,0.035253273901589166,0.09002171989144592,0.07327549697478108,0.016746222916664832,True,0.0,0.0,0.0,0.07327549697478108,0.0,False,-0.016746222916664832,-0.016746222916664832
2,90,1815,1,2009-04-20,2011-04-20,0.16418128283032885,0.17533945102908524,0.14473105485654325,0.07600270683179744,0.06567338827766744,0.010329318554129996,True,0.126462119218419,0.006022005677067571,0.0,0.05766888957905447,-0.008004498698612972,False,-0.018333817252742968,-0.018333817252742968
2,90,3631,2,2014-04-10,2016-04-09,0.19691373519280564,0.186273567718855,0.05048430963769257,-0.0099841272289386,-0.03353888209155398,0.02355475486261538,True,0.1487182507813758,0.015304797653325396,0.0,-0.030959521866866346,0.0025793602246876324,True,-0.020975394637927747,-0.020975394637927747
2,90,5447,3,2019-03-31,2021-03-30,0.15976470055275405,0.25288928665335664,0.15976470055275405,0.08403232537454564,0.07575733342181334,0.008274991952732291,True,0.1402530829625015,0.04987080859472643,0.022956239579188464,0.07447765061529421,-0.0012796828065191335,False,-0.009554674759251425,-0.009554674759251425
2,90,7263,4,2024-03-20,2026-03-20,0.16272737018055028,0.10059204051099867,0.028136096452155646,0.036339351083255256,0.02729187112185838,0.009047479961396876,True,0.13549225071320903,0.012317477337564458,0.0,0.023918817555652616,-0.0033730535662057637,False,-0.01242053352760264,-0.01242053352760264
2,120,0,0,2004-05-01,2006-05-01,0.051175414934243824,0.2834054134383133,0.05993691451334482,0.09483046237333337,0.06782934650529326,0.027001115868040104,True,0.0,0.0,0.0,0.06782934650529326,0.0,False,-0.027001115868040104,-0.027001115868040104
2,120,1815,1,2009-04-20,2011-04-20,0.2560426721073994,0.3473174844201853,0.21702682374670013,0.0848512752094972,0.05931901575034093,0.02553225945915627,True,0.17908792539160245,0.008954396269580122,0.0,0.0496461234463903,-0.009672892303950631,False,-0.0352051517631069,-0.0352051517631069
2,120,3631,2,2014-04-10,2016-04-09,0.24034872109029481,0.2881925419940462,0.048958243155624914,-0.008444391093870407,-0.025383882627663445,0.01693949153379304,True,0.18808519079126507,0.033277582929474685,0.0,-0.030438032920689695,-0.005054150293026249,False,-0.021993641826819288,-0.021993641826819288
2,120,5447,3,2019-03-31,2021-03-30,0.26208001306007733,0.333362799020005,0.2620800130600772,0.09703167895194986,0.06853589844381713,0.02849578050813273,True,0.1920570588864725,0.09174094565675098,0.015917955819252816,0.0648395708772147,-0.003696327566602431,False,-0.03219210807473516,-0.03219210807473516
2,120,7263,4,2024-03-20,2026-03-20,0.21143497912005493,0.20407288618383893,0.03992943524258252,0.036870182945718755,0.03187977538665532,0.004990407559063437,True,0.18803479687308888,0.01790807589267513,0.0,0.026632891625264943,-0.005246883761390375,False,-0.010237291320453812,-0.010237291320453812
3,15,0,0,2004-05-01,2007-05-02,0.0005682115338079274,0.0019799862063506046,0.0009758065216532996,0.10156898822717575,0.10136028298833866,0.00020870523883709247,True,0.0,0.0,0.0,0.10136028298833866,0.0,False,-0.00020870523883709247,-0.00020870523883709247
3,15,1724,1,2009-01-19,2012-01-20,0.0008138845124767702,0.002812181677348764,0.0015001506841907375,0.01254269834373356,0.012259958240942614,0.00028274010279094597,True,0.0,0.0,0.0,0.012259958240942614,0.0,False,-0.00028274010279094597,-0.00028274010279094597
3,15,3448,2,2013-10-09,2016-10-09,0.00029196419260268947,0.001154028713010602,0.0005662804251527209,-0.012603997380023935,-0.012702847327206945,9.884994718301066e-05,True,0.0,0.0,0.0,-0.012702847327206945,0.0,False,-9.884994718301066e-05,-9.884994718301066e-05
3,15,5172,3,2018-06-29,2021-06-29,0.0,0.0,0.0,0.06158973558316605,0.06158973558316605,0.0,False,0.0,0.0,0.0,0.06158973558316605,0.0,False,0.0,0.0
3,15,6897,4,2023-03-20,2026-03-20,0.0,0.0,0.0,0.03435543061946733,0.03435543061946733,0.0,False,0.0,0.0,0.0,0.03435543061946733,0.0,False,0.0,0.0
3,30,0,0,2004-05-01,2007-05-02,0.0005682115338079274,0.0019799862063506046,0.0009758065216532996,0.10156898822717575,0.10136028298833866,0.00020870523883709247,True,0.0,0.0,0.0,0.10136028298833866,0.0,False,-0.00020870523883709247,-0.00020870523883709247
3,30,1724,1,2009-01-19,2012-01-20,0.005762563557347944,0.020772237338947383,0.010725198112775614,0.010234600446958453,0.008243881353436233,0.0019907190935222197,True,0.0,0.0,0.0,0.008243881353436233,0.0,False,-0.0019907190935222197,-0.0019907190935222197
3,30,3448,2,2013-10-09,2016-10-09,0.00029196419260268947,0.001154028713010602,0.0005662804251527209,-0.012603997380023935,-0.012702847327206945,9.884994718301066e-05,True,0.0,0.0,0.0,-0.012702847327206945,0.0,False,-9.884994718301066e-05,-9.884994718301066e-05
3,30,5172,3,2018-06-29,2021-06-29,0.0,0.0,0.0,0.06158973558316605,0.06158973558316605,0.0,False,0.0,0.0,0.0,0.06158973558316605,0.0,False,0.0,0.0
3,30,6897,4,2023-03-20,2026-03-20,0.0,0.0,0.0,0.03435543061946733,0.03435543061946733,0.0,False,0.0,0.0,0.0,0.03435543061946733,0.0,False,0.0,0.0
3,45,0,0,2004-05-01,2007-05-02,0.007375303734173055,0.03720190623925319,0.006952819898827345,0.10281586771754148,0.10011607602748684,0.0026997916900546315,True,0.0,0.0,0.0,0.10011607602748684,0.0,False,-0.0026997916900546315,-0.0026997916900546315
3,45,1724,1,2009-01-19,2012-01-20,0.022780250576991845,0.0650290878561235,0.034305314679165644,0.016715245743125662,0.00888404920321939,0.007831196539906271,True,0.0,0.0,0.0,0.00888404920321939,0.0,False,-0.007831196539906271,-0.007831196539906271
3,45,3448,2,2013-10-09,2016-10-09,0.05584566434449778,0.03408030071480925,0.009561099927421934,-0.010704494899244632,-0.014694041834973248,0.003989546935728616,True,0.04539600087265572,0.00133517649625458,0.0,-0.014073378598656539,0.0006206632363167097,True,-0.0033688836994119065,-0.0033688836994119065
3,45,5172,3,2018-06-29,2021-06-29,0.04326519163385556,0.029430395220641968,0.008456721430610603,0.06372329247110864,0.06379772427916275,-7.443180805410954e-05,False,0.03629799963093627,0.0010675882244393022,0.0,0.06128390652682292,-0.002513817752339831,False,-0.0024393859442857213,-0.0024393859442857213
3,45,6897,4,2023-03-20,2026-03-20,0.005996329151249036,0.023537365932086902,0.008054794589119174,0.03563235136508158,0.03354826448033643,0.002084086884745151,True,0.0,0.0,0.0,0.03354826448033643,0.0,False,-0.002084086884745151,-0.002084086884745151
3,60,0,0,2004-05-01,2007-05-02,0.02112531436767906,0.1005311074330591,0.02352099343351588,0.10605430165606289,0.0983683973130891,0.007685904342973782,True,0.0,0.0,0.0,0.0983683973130891,0.0,False,-0.007685904342973782,-0.007685904342973782
3,60,1724,1,2009-01-19,2012-01-20,0.0873843017002045,0.08399421756089552,0.050245909769148445,0.019062688032617237,0.009793947071466302,0.009268740961150934,True,0.057176916387446486,0.0016816740113954848,0.0,0.009254596397106463,-0.0005393506743598397,False,-0.009808091635510774,-0.009808091635510774
3,60,3448,2,2013-10-09,2016-10-09,0.07720510782571899,0.06514351670586317,0.01694570876955781,-0.008345537601279207,-0.014181819907417736,0.005836282306138529,True,0.061325114949110526,0.0018036798514444272,0.0,-0.01338365535328312,0.0007981645541346172,True,-0.005038117752003912,-0.005038117752003912
3,60,5172,3,2018-06-29,2021-06-29,0.07201673116031682,0.06690868032919939,0.020642197036867538,0.06681801261487674,0.062301146726944756,0.004516865887931987,True,0.04931125170757067,0.001450330932575608,0.0,0.05902148920673311,-0.003279657520211643,False,-0.00779652340814363,-0.00779652340814363
3,60,6897,4,2023-03-20,2026-03-20,0.011833151349004867,0.04265721917921509,0.011833151349004867,0.03803427537096438,0.03392792814432877,0.004106347226635609,True,0.0,0.0,0.0,0.03392792814432877,0.0,False,-0.004106347226635609,-0.004106347226635609
3,90,0,0,2004-05-01,2007-05-02,0.031937652692840324,0.16626027790014825,0.035253273901589166,0.10917858783565904,0.09760785630942492,0.011570731526234113,True,0.0,0.0,0.0,0.09760785630942492,0.0,False,-0.011570731526234113,-0.011570731526234113
3,90,1724,1,2009-01-19,2012-01-20,0.14154169553481055,0.21527306152237033,0.14154169553481055,0.02679742270366714,0.010929913893615195,0.015867508810051945,True,0.0880753863842414,0.0026689511025527694,0.0,0.010027706366154021,-0.000902207527461174,False,-0.01676971633751312,-0.01676971633751312
3,90,3448,2,2013-10-09,2016-10-09,0.1361854941116054,0.1746789154611706,0.04805903673568257,-0.003376857615444373,-0.017179739301946828,0.013802881686502455,True,0.09325256232013479,0.006191466172136798,0.0,-0.016456170921738233,0.0007235683802085946,True,-0.01307931330629386,-0.01307931330629386
3,90,5172,3,2018-06-29,2021-06-29,0.11144133760542174,0.172564994349917,0.11144133760542174,0.07112863408597003,0.06430712147630357,0.006821512609666458,True,0.08804459083730043,0.05617993398317159,0.01621990828111275,0.0633487465007152,-0.0009583749755883719,False,-0.00777988758525483,-0.00777988758525483
3,90,6897,4,2023-03-20,2026-03-20,0.024509761473185065,0.10210590250221613,0.028402008846773796,0.04201266737367049,0.03354558298218402,0.008467084391486468,True,0.0,0.0024039924052157943,0.0,0.03354558298218402,0.0,False,-0.008467084391486468,-0.008467084391486468
3,120,0,0,2004-05-01,2007-05-02,0.05631950372875827,0.2290720662100524,0.1546893059637009,0.11280008201874403,0.0926471821488728,0.020152899869871232,True,0.0,0.0,0.0,0.0926471821488728,0.0,False,-0.020152899869871232,-0.020152899869871232
3,120,1724,1,2009-01-19,2012-01-20,0.19486107367502936,0.27251455246477474,0.1585039000454337,0.030118725800656332,0.00903306166037865,0.021085664140277682,True,0.12415257200999386,0.02252058232817655,0.0,0.008772078956467588,-0.00026098270391106126,False,-0.021346646844188744,-0.021346646844188744
3,120,3448,2,2013-10-09,2016-10-09,0.18196432040198052,0.1241162687745383,0.05251510128176684,-0.0014412165670747434,-0.018214621604179193,0.01677340503710445,True,0.13481302563123965,0.02017559404895829,0.0,-0.015285972967122974,0.0029286486370562193,True,-0.01384475640004823,-0.01384475640004823
3,120,5172,3,2018-06-29,2021-06-29,0.16865249998008114,0.2535730947016539,0.16865249998008114,0.0803367443177816,0.06633678391635356,0.013999960401428035,True,0.10249377612466826,0.041453496676167004,-0.0012791476827508363,0.058978854163503236,-0.007357929752850323,False,-0.02135789015427836,-0.02135789015427836
3,120,6897,4,2023-03-20,2026-03-20,0.03008324797994333,0.2039659162575644,0.052442582765738655,0.043056343540160524,0.03269121867911906,0.010365124861041464,True,0.0,0.003404230222115583,0.0,0.03269121867911906,0.0,False,-0.010365124861041464,-0.010365124861041464
4,15,0,0,2004-05-01,2008-05-01,0.0004431551758778962,0.0016095340272846148,0.0007736207489446034,0.01066083237561144,0.010548893483100619,0.00011193889251082112,True,0.0,0.0,0.0,0.010548893483100619,0.0,False,-0.00011193889251082112,-0.00011193889251082112
4,15,1633,1,2008-10-20,2012-10-20,0.0,0.0,0.0,0.027359590345682472,0.027359590345682472,0.0,False,0.0,0.0,0.0,0.027359590345682472,0.0,False,0.0,0.0
4,15,3266,2,2013-04-10,2017-04-10,0.0,0.0,0.0,0.028325116714024823,0.028325116714024823,0.0,False,0.0,0.0,0.0,0.028325116714024823,0.0,False,0.0,0.0
4,15,4899,3,2017-09-29,2021-09-29,0.0,0.0,0.0,0.043091410950478526,0.043091410950478526,0.0,False,0.0,0.0,0.0,0.043091410950478526,0.0,False,0.0,0.0
4,15,6532,4,2022-03-20,2026-03-20,0.0,0.0,0.0,0.03819489465991932,0.03819489465991932,0.0,False,0.0,0.0,0.0,0.03819489465991932,0.0,False,0.0,0.0
4,30,0,0,2004-05-01,2008-05-01,0.0004431551758778962,0.0016095340272846148,0.0007736207489446034,0.01066083237561144,0.010548893483100619,0.00011193889251082112,True,0.0,0.0,0.0,0.010548893483100619,0.0,False,-0.00011193889251082112,-0.00011193889251082112
4,30,1633,1,2008-10-20,2012-10-20,0.0,0.0,0.0,0.027359590345682472,0.027359590345682472,0.0,False,0.0,0.0,0.0,0.027359590345682472,0.0,False,0.0,0.0
4,30,3266,2,2013-04-10,2017-04-10,0.0,0.0,0.0,0.028325116714024823,0.028325116714024823,0.0,False,0.0,0.0,0.0,0.028325116714024823,0.0,False,0.0,0.0
4,30,4899,3,2017-09-29,2021-09-29,0.0,0.0,0.0,0.043091410950478526,0.043091410950478526,0.0,False,0.0,0.0,0.0,0.043091410950478526,0.0,False,0.0,0.0
4,30,6532,4,2022-03-20,2026-03-20,0.0,0.0,0.0,0.03819489465991932,0.03819489465991932,0.0,False,0.0,0.0,0.0,0.03819489465991932,0.0,False,0.0,0.0
4,45,0,0,2004-05-01,2008-05-01,0.005748025991998418,0.02935411902110058,0.006720463703473012,0.011319653500524218,0.009871579090614757,0.0014480744099094611,True,0.0,0.0,0.0,0.009871579090614757,0.0,False,-0.0014480744099094611,-0.0014480744099094611
4,45,1633,1,2008-10-20,2012-10-20,0.04268687753280842,0.04364615405368473,0.02076943823139965,0.029987756778657504,0.0273466206131201,0.0026411361655374055,True,0.02902450223948949,0.0006309674399889019,0.0,0.026523674812538367,-0.0008229458005817314,False,-0.003464081966119137,-0.003464081966119137
4,45,3266,2,2013-04-10,2017-04-10,0.04027258830058367,0.036570155570056585,0.013129469122029502,0.02884458514852084,0.02681559145687129,0.00202899369164955,True,0.031000748691016433,0.007302226834757351,0.0037420615476545516,0.026496219911759766,-0.0003193715451115242,False,-0.002348365236761074,-0.002348365236761074
4,45,4899,3,2017-09-29,2021-09-29,0.033246300093220826,0.01805525025628426,0.006008818533007387,0.04417454143271882,0.04391954444341861,0.00025499698930020465,True,0.027258591916216934,0.0005925780851351507,0.0,0.042626723760013085,-0.0012928206834055267,False,-0.0015478176727057313,-0.0015478176727057313
4,45,6532,4,2022-03-20,2026-03-20,0.006585493105227158,0.01287250759434662,0.005301921716614588,0.03969263099770015,0.03797381353890383,0.0017188174587963179,True,0.0,0.0,0.0,0.03797381353890383,0.0,False,-0.0017188174587963179,-0.0017188174587963179
