horizon_years,contribution_interval_days,window_stride_days,window_number,start_date,end_date,final_relative_advantage,mean_relative_advantage,median_relative_advantage,std_relative_advantage,percent_time_btd_better,annual_return_btd,annual_return_dca,annual_alpha
2,15,0,0,1950-01-03,1952-01-03,0.034723724559089675,0.061139480101740175,0.035288645067811375,0.1104471401150167,0.9787985865724381,0.09200534718148812,0.0846458844797604,0.007359462701727715
2,15,6776,1,1968-07-23,1970-07-23,0.04063901972161199,0.06940106874349403,0.016601808378253535,0.14574212276822615,0.9835051546391752,-0.04974118474935063,-0.05883359329271154,0.009092408543360908
2,15,13552,2,1987-02-10,1989-02-09,0.03994717934969083,0.08643688288761024,0.04244715665963339,0.15813208679395477,0.9822485207100592,0.03790466518130553,0.028315745253745916,0.009588919927559614
2,15,20328,3,2005-08-30,2007-08-30,0.03783894419351719,0.06608844409286473,0.03910026035257963,0.11952748620911051,0.9821428571428571,0.05987607080844781,0.05115090730793703,0.00872516350051078
2,15,27105,4,2024-03-20,2026-03-20,0.04806862328056449,0.06780573666477002,0.03204723080115568,0.08484023029696974,0.9820717131474104,0.06951355255917391,0.05551628393690988,0.013997268622264025
2,30,0,0,1950-01-03,1952-01-03,0.06466199505074699,0.132983941261976,0.08005756722546598,0.1771113703311776,0.9558303886925795,0.09589593915436811,0.08398825789421172,0.0119076812601564
2,30,6776,1,1968-07-23,1970-07-23,0.07556474787171852,0.13403143073524768,0.08181536163649006,0.19967722061308313,0.9649484536082474,-0.04322552242270472,-0.05843366437064368,0.015208141947938958
2,30,13552,2,1987-02-10,1989-02-09,0.07702605737047774,0.13027483525341024,0.08047692869649525,0.16759371346195429,0.960552268244576,0.0437309770818175,0.026443116081286133,0.017287861000531368
2,30,20328,3,2005-08-30,2007-08-30,0.06889900497327184,0.12276149479926396,0.07564318982862694,0.17986737512841086,0.9603174603174603,0.06279947264511443,0.049164383608543805,0.013635089036570625
2,30,27105,4,2024-03-20,2026-03-20,0.09100736311444013,0.15944517935079575,0.10042384071725985,0.20797927701721355,0.9581673306772909,0.0772588861896184,0.05260091864208838,0.024657967547530024
2,45,0,0,1950-01-03,1952-01-03,0.09706890700835635,0.17369077372795552,0.12083469764048771,0.21129426254615544,0.9346289752650176,0.09834267787429907,0.08088779574589577,0.017454882128403293
2,45,6776,1,1968-07-23,1970-07-23,0.11434180028978824,0.16426282972415251,0.05224076999525207,0.2299999830057975,0.9484536082474226,-0.037124076272158746,-0.059803780514271154,0.02267970424211241
2,45,13552,2,1987-02-10,1989-02-09,0.11464859704241759,0.18044307965513937,0.1223782439899408,0.19816239422314522,0.9388560157790927,0.04979665618588647,0.024928432938364553,0.024868223247521914
2,45,20328,3,2005-08-30,2007-08-30,0.10083532509871973,0.1733792767010472,0.11461179214970652,0.2273165381738396,0.9384920634920635,0.06574832616791815,0.0470144565509687,0.01873386961694945
2,45,27105,4,2024-03-20,2026-03-20,0.12473963345556882,0.20888930637549094,0.14410623269631495,0.22866739156224639,0.9382470119521913,0.08104998050873258,0.050692848666015644,0.030357131842716933
2,60,0,0,1950-01-03,1952-01-03,0.12624819033370027,0.23266436719000738,0.1579209465482312,0.27267754893091634,0.9134275618374559,0.10107729419749578,0.07988132047837193,0.02119597371912385
2,60,6776,1,1968-07-23,1970-07-23,0.14118060692898604,0.20493393613951152,0.15638284523049806,0.26155559341290424,0.9298969072164949,-0.03251413227170574,-0.05737109139052732,0.024856959118821575
2,60,13552,2,1987-02-10,1989-02-09,0.1304929301734985,0.22467000467225784,0.16903937386297296,0.21939685909799989,0.9171597633136095,0.049990973473984734,0.027841989957664737,0.022148983516319998
2,60,20328,3,2005-08-30,2007-08-30,0.1237337098100526,0.2546242908615339,0.16336889056348225,0.26564903195399614,0.9166666666666666,0.06812289925112491,0.04873347064774336,0.019389428603381553
2,60,27105,4,2024-03-20,2026-03-20,0.15615630590170437,0.2759190718404626,0.18360153572432414,0.26579906861579844,0.9163346613545816,0.08277252252588352,0.04809422249222095,0.03467830003366257
2,90,0,0,1950-01-03,1952-01-03,0.1729418785800534,0.20240498007879779,0.19358195451384463,0.17069084170874013,0.8674911660777385,0.10229970995778492,0.07952200951274624,0.022777700445038684
2,90,6776,1,1968-07-23,1970-07-23,0.20267893867185705,0.1961993999281247,0.10611854684512467,0.18410156237381162,0.8948453608247423,-0.02719060995477829,-0.05915250741607825,0.03196189746129996
2,90,13552,2,1987-02-10,1989-02-09,0.21310312399459863,0.36829903456114216,0.27520028756275394,0.3132471941047913,0.8777120315581854,0.06984407812997073,0.030235886319389227,0.039608191810581506
2,90,20328,3,2005-08-30,2007-08-30,0.18614602367676292,0.25647624470836133,0.18614602367676292,0.2885016369697665,0.876984126984127,0.07065133182989847,0.042671186679871465,0.027980145150027003
2,90,27105,4,2024-03-20,2026-03-20,0.23239562129877767,0.35091182576337066,0.2822249636780949,0.28884873314562287,0.8784860557768924,0.09136485037885822,0.042695716528219574,0.048669133850638646
2,120,0,0,1950-01-03,1952-01-03,0.23812621445523563,0.3615399479079402,0.33341207071773815,0.28954041442662715,0.8250883392226148,0.10137517009356234,0.06909764989360379,0.032277520199958554
2,120,6776,1,1968-07-23,1970-07-23,0.2599545182347329,0.22884472653517796,0.12583652007648194,0.2390376547892498,0.8597938144329897,-0.01792637214476378,-0.055007050223914056,0.037080678079150275
2,120,13552,2,1987-02-10,1989-02-09,0.24889481396564572,0.5019755607687518,0.4853259785715083,0.35338498854847594,0.8382642998027613,0.05263300116266367,0.017366224436131672,0.035266776726532
2,120,20328,3,2005-08-30,2007-08-30,0.22868178978305198,0.39107671216313933,0.3244673031581231,0.38038802491166085,0.8373015873015873,0.0730322072412739,0.04558354197626513,0.027448665265008776
2,120,27105,4,2024-03-20,2026-03-20,0.3045943310300525,0.4822094144918955,0.3488257803414738,0.3821380609191805,0.8386454183266933,0.09883037833117903,0.03908168352709551,0.05974869480408351
3,15,0,0,1950-01-03,1953-01-03,0.015217761140920105,0.04859415919017263,0.02749424801170175,0.09240494392873032,0.9856459330143541,0.051951222617528936,0.046665002424776114,0.005286220192752822
3,15,6684,1,1968-04-22,1971-04-23,0.028606781612176668,0.04193754500810277,0.029630858338605792,0.07155905217831415,0.9863574351978172,0.08026757856512567,0.07502438674775402,0.005243191817371651
3,15,13369,2,1986-08-11,1989-08-11,0.03147659652345336,0.05323987110079935,0.03394110672623607,0.06764376719195778,0.9868593955321945,0.06592630062054106,0.05976827040880761,0.006158030211733445
3,15,20054,3,2004-11-29,2007-11-30,0.030317286841560653,0.04866978130859914,0.029835582620800993,0.09549460916366925,0.9868073878627969,0.058179919607568076,0.0524609976013557,0.005718922006212379
3,15,26739,4,2023-03-20,2026-03-20,0.04045875470862659,0.06909090451919976,0.043757351115000676,0.10057704231683237,0.986737400530504,0.09036391810475308,0.0809368658088232,0.009427052295929883
3,30,0,0,1950-01-03,1953-01-03,0.05005924181763266,0.10307610274592832,0.06059041848004809,0.15095646647592692,0.9700956937799043,0.054828148805811994,0.047308732387094876,0.0075194164187171175
3,30,6684,1,1968-04-22,1971-04-23,0.05631905401465742,0.10480268219291569,0.06551979741811231,0.16687453416505876,0.9713506139154161,0.08415402682593687,0.0743025211244388,0.009851505701498064
3,30,13369,2,1986-08-11,1989-08-11,0.05768296895039371,0.11188654570814309,0.06347210073861764,0.17083466138596964,0.9671484888304862,0.07024726903786238,0.060066180662402546,0.010181088375459835
3,30,20054,3,2004-11-29,2007-11-30,0.054288291245186526,0.06771154569941946,0.053826160265074474,0.09305898385459475,0.9736147757255936,0.06220643347882482,0.05322958154668633,0.008976851932138485
3,30,26739,4,2023-03-20,2026-03-20,0.0707730374849933,0.12762416891002534,0.07496311015741353,0.1728578391924833,0.9734748010610079,0.09542374883178484,0.0805646877686037,0.014859061063181134
3,45,0,0,1950-01-03,1953-01-03,0.07483577514964224,0.13774467832197554,0.08821043614414847,0.17964919876352867,0.9557416267942583,0.05625602652059425,0.04526957566963197,0.010986450850962282
3,45,6684,1,1968-04-22,1971-04-23,0.07415457002630754,0.1165209607217424,0.07696674719612306,0.1571251353663593,0.9577080491132333,0.08646137389475861,0.07539818813729982,0.011063185757458793
3,45,13369,2,1986-08-11,1989-08-11,0.08776033895252788,0.15206254440523748,0.09320383958879619,0.20169706753669722,0.9592641261498029,0.07447193435488342,0.05907899547019313,0.015392938884690288
3,45,20054,3,2004-11-29,2007-11-30,0.0755816947509127,0.1164072063448623,0.03889844346894611,0.19321564747348247,0.9591029023746702,0.06278730592810611,0.05149982483739102,0.01128748109071509
3,45,26739,4,2023-03-20,2026-03-20,0.09669896595163441,0.17570943585106014,0.10565031730576879,0.21148533176657028,0.9588859416445623,0.0997366703091136,0.08102943081137104,0.018707239497742556
3,60,0,0,1950-01-03,1953-01-03,0.09423138230533556,0.17862545660893078,0.10698079054596299,0.23384226209240708,0.9413875598086124,0.05854002800903224,0.04591010862438205,0.01262991938465019
3,60,6684,1,1968-04-22,1971-04-23,0.1017522680152827,0.1488787983567517,0.1069121802397146,0.16983366672891154,0.9454297407912687,0.08844478356993246,0.07301764658781518,0.015427136982117284
3,60,13369,2,1986-08-11,1989-08-11,0.10347944823227562,0.17227175021861346,0.12120684644790969,0.16284382007051315,0.9448094612352168,0.07528020956576897,0.05948643627243588,0.01579377329333309
3,60,20054,3,2004-11-29,2007-11-30,0.09296931502352179,0.10867484425952031,0.09296931502352179,0.12237963111651935,0.945910290237467,0.06454708679679322,0.05226163087919966,0.012285455917593557
3,60,26739,4,2023-03-20,2026-03-20,0.1255680164237154,0.21943599663869778,0.15223339910818035,0.22828511288504807,0.9442970822281167,0.09995136517352576,0.07666035338092714,0.023291011792598626
3,90,0,0,1950-01-03,1953-01-03,0.1308089608452725,0.16532969364521258,0.07360285323588611,0.1486229645941375,0.9102870813397129,0.05961165712843952,0.04456009278067974,0.015051564347759783
3,90,6684,1,1968-04-22,1971-04-23,0.14212683223840772,0.20916895863123328,0.15313029908576392,0.25097596139049105,0.922237380627558,0.09021463944415098,0.07118137246699763,0.01903326697715335
3,90,13369,2,1986-08-11,1989-08-11,0.15856589430600732,0.27060339995858285,0.2075938613119539,0.2178050593034985,0.9159001314060446,0.08328463488003046,0.05931532645941484,0.02396930842061562
3,90,20054,3,2004-11-29,2007-11-30,0.13402673232285012,0.1829110836048999,0.14032804565171975,0.21219575401512905,0.9182058047493403,0.06680831584389413,0.050672843219908614,0.016135472623985514
3,90,26739,4,2023-03-20,2026-03-20,0.17717336834401465,0.25193124997604527,0.19702246197713547,0.20887218692209258,0.916445623342175,0.10309094834341259,0.07297093233424379,0.030120016009168804
3,120,0,0,1950-01-03,1953-01-03,0.17696879943785593,0.2802432237814917,0.19658989095614565,0.25665590572813163,0.881578947368421,0.0599666074178431,0.039802014219775916,0.020164593198067182
3,120,6684,1,1968-04-22,1971-04-23,0.18095382055520792,0.29860390548880184,0.2266054341520578,0.28982158274727476,0.9004092769440655,0.09274502173821864,0.07076879942836878,0.021976222309849858
3,120,13369,2,1986-08-11,1989-08-11,0.19447050763607,0.3517514100923225,0.24504911312491462,0.2920183235987525,0.8909329829172142,0.09005114425113736,0.06408572512635868,0.025965419124778677
3,120,20054,3,2004-11-29,2007-11-30,0.17779284143277896,0.26117380303901333,0.19110068919670042,0.28138951272664253,0.8931398416886543,0.0695212247042658,0.04894856262654934,0.020572662077716464
3,120,26739,4,2023-03-20,2026-03-20,0.2474813670071112,0.34483524390992876,0.2865752566892341,0.21303058974026712,0.8925729442970822,0.10680471125024593,0.06491749732499641,0.04188721392524952
4,15,0,0,1950-01-03,1954-01-03,0.023806170703144724,0.04178012963295774,0.018395549467262073,0.08191533262386072,0.988950276243094,0.014547703162381076,0.011180432548940189,0.003367270613440887
4,15,6593,1,1968-01-22,1972-01-22,0.026421487739942684,0.04206447014515722,0.026843143555355553,0.08481234392270359,0.9847560975609756,0.068824948351353,0.06460268564613791,0.004222262705215085
4,15,13187,2,1986-02-10,1990-02-10,0.029214713342927245,0.05203024508818674,0.03147179051154669,0.10747097218651552,0.9911154985192497,0.0257863296426748,0.02103967306912402,0.004746656573550778
4,15,19780,3,2004-02-29,2008-02-29,0.029188378550637717,0.0457699460280138,0.02833377744455612,0.08996325912568955,0.9841269841269841,0.010640699525620079,0.0059705663291571565,0.004670133196462922
4,15,26374,4,2022-03-20,2026-03-20,0.037165217686896845,0.051506993039021794,0.03727357894186856,0.06500539968875112,0.9900398406374502,0.0978341462387764,0.09065245950361911,0.007181686735157289
4,30,0,0,1950-01-03,1954-01-03,0.04350217619439811,0.08731689867378375,0.04845198386178695,0.13509092737945042,0.9769797421731123,0.017091301495099964,0.011510520978161187,0.005580780516938777
4,30,6593,1,1968-01-22,1972-01-22,0.05075547831309457,0.0908330610246163,0.055051804461058396,0.13978722866684473,0.9796747967479674,0.07183163534336723,0.06411292354762921,0.00771871179573802
4,30,13187,2,1986-02-10,1990-02-10,0.05117768166787062,0.08420105212971365,0.05818064136343981,0.10066989252320183,0.9802566633761106,0.028837685817927783,0.021325942210048243,0.00751174360787954
4,30,19780,3,2004-02-29,2008-02-29,0.051083230634340726,0.07118426395287246,0.05114622169216165,0.0783642963313478,0.9791666666666666,0.01329664275637854,0.0059209797089239125,0.007375663047454628
4,30,26374,4,2022-03-20,2026-03-20,0.06105899053219477,0.08104158136588464,0.0622813668780533,0.10624674927203845,0.9800796812749004,0.10197967611371861,0.09137635153475987,0.01060332457895874
4,45,0,0,1950-01-03,1954-01-03,0.0648062745564637,0.1171860225205641,0.07118820127763481,0.16123823954533595,0.9659300184162063,0.018467634646399222,0.010330395236624268,0.008137239409774955
4,45,6593,1,1968-01-22,1972-01-22,0.06685352161179048,0.12562724964202673,0.0731637559827566,0.17949304789242598,0.9695121951219512,0.07347985638898757,0.06440318864181238,0.009076667747175193
4,45,13187,2,1986-02-10,1990-02-10,0.07783854324925565,0.13326093797061048,0.08534503509793834,0.17791373373731506,0.9693978282329714,0.03199965090944157,0.020654670905418948,0.01134498000402262
4,45,19780,3,2004-02-29,2008-02-29,0.07014264597818087,0.09634761544740422,0.06470186139446876,0.12829956557671535,0.9692460317460317,0.014320633962826568,0.004969958905995497,0.00935067505683107
4,45,26374,4,2022-03-20,2026-03-20,0.08400440224393457,0.11487513567530998,0.08816918700689413,0.10576243240333745,0.9691235059760956,0.10507224936313886,0.09136542704473305,0.013706822318405809
4,60,0,0,1950-01-03,1954-01-03,0.07987952440172696,0.15031727029862085,0.08296166336210642,0.2100576821916739,0.9548802946593001,0.020164980242703745,0.010999003788530581,0.009165976454173164
4,60,6593,1,1968-01-22,1972-01-22,0.08981746625968623,0.16165065380146,0.10456506712516389,0.20402162586342046,0.9583333333333334,0.07543277445513774,0.06334368942963509,0.012089085025502655
4,60,13187,2,1986-02-10,1990-02-10,0.09130917733834454,0.15788121945389255,0.10376110521928816,0.2065698316411554,0.9595261599210266,0.03317935541625383,0.021215733991425623,0.011963621424828208
4,60,19780,3,2004-02-29,2008-02-29,0.09263876749972644,0.1527143787701866,0.09763160874244692,0.18949752544660928,0.9583333333333334,0.017305855416637872,0.0052197941967671024,0.01208606121987077
4,60,26374,4,2022-03-20,2026-03-20,0.10062442049292186,0.13840175761247553,0.11084968028797915,0.15458529097518253,0.9581673306772909,0.10613537252476868,0.09100462575782031,0.015130746766948366
4,90,0,0,1950-01-03,1954-01-03,0.10979353473332876,0.14217905359486915,0.06706162217069633,0.1359167303703092,0.930939226519337,0.02194771031109788,0.010859118423323322,0.011088591887774557
4,90,6593,1,1968-01-22,1972-01-22,0.1263212897903927,0.20544946200429082,0.13496894702467466,0.2500296925227147,0.9380081300813008,0.07593103296681969,0.06034393705539798,0.015587095911421711
4,90,13187,2,1986-02-10,1990-02-10,0.13817482936845016,0.1895916007384551,0.15565855838297815,0.1278811651913401,0.9378084896347483,0.03889413521891716,0.02116558183385875,0.01772855338505841
4,90,19780,3,2004-02-29,2008-02-29,0.12041052538178554,0.16451544636118848,0.08772235168288378,0.17852585651682282,0.9365079365079365,0.01856769601702357,0.005133832419229156,0.013433863597794415
4,90,26374,4,2022-03-20,2026-03-20,0.13620616861181656,0.22952983481959308,0.15299078908933894,0.23584615617433993,0.9372509960159362,0.10843441986668823,0.08999113201302755,0.018443287853660673
4,120,0,0,1950-01-03,1954-01-03,0.1511106290641937,0.23814209824666127,0.16396542254754976,0.23443323013449696,0.9088397790055248,0.022493942479653306,0.007067190659342915,0.015426751820310391
4,120,6593,1,1968-01-22,1972-01-22,0.16296284656040094,0.27215814998162474,0.1904025976424477,0.2817243503292031,0.9176829268292683,0.077695349988121,0.05874116883641567,0.01895418115170533
4,120,13187,2,1986-02-10,1990-02-10,0.16749390933407926,0.24218498753966264,0.2001539256038325,0.1855890375711537,0.9190523198420533,0.035808886851566246,0.01660195292882749,0.019206933922738756
4,120,19780,3,2004-02-29,2008-02-29,0.15496120737704855,0.24465471914895393,0.16335919835981882,0.28425876590554483,0.9186507936507936,0.021554855099792825,0.005322976050436745,0.01623187904935608
4,120,26374,4,2022-03-20,2026-03-20,0.1897101556646017,0.2520396440228777,0.2064892846036248,0.19883760086711283,0.9193227091633466,0.11097282203944925,0.08524227619577318,0.025730545843676067
5,15,0,0,1950-01-03,1955-01-03,0.020684989780266116,0.03749677371021529,0.020986376135702534,0.07423230033788801,0.9910380881254668,0.08755269518475362,0.08489250746191312,0.00266018772284049
5,15,6502,1,1967-10-23,1972-10-22,0.023467346486399254,0.04024541343108465,0.023467346486399032,0.0969678011080808,0.9910931174089069,0.0661900216257496,0.06299960715936415,0.0031904144663854606
5,15,13004,2,1985-08-11,1990-08-11,0.0267442639229869,0.0392019075722946,0.027063093071570954,0.04885727442551566,0.9920886075949367,0.013923298826640673,0.010242399597426788,0.0036808992292138853
5,15,19506,3,2003-05-31,2008-05-30,0.03087722363550416,0.05054956169152399,0.032590676429543164,0.08235534410983589,0.9920571882446386,0.03522741259955664,0.030639754337743463,0.004587658261813177
5,15,26009,4,2021-03-20,2026-03-20,0.03279086899608297,0.04982512357609437,0.02865844284166763,0.09554364895158285,0.9928343949044586,0.08032834144628409,0.07514145742259659,0.005186884023687499
5,30,0,0,1950-01-03,1955-01-03,0.03719959484256896,0.07722744821420549,0.04200826877623687,0.1231697658983114,0.9813293502613891,0.08970527810924378,0.0853556363164758,0.004349641792767978
5,30,6502,1,1967-10-23,1972-10-22,0.045754074093390384,0.07573705013293978,0.04833707386951058,0.1309045754791598,0.9838056680161943,0.06863536038285223,0.06261592940225369,0.006019430980598539
5,30,13004,2,1985-08-11,1990-08-11,0.048628895505097525,0.07961017576063377,0.053173140653188566,0.08927342382699892,0.9691455696202531,0.01663692247157167,0.010354813031522303,0.006282109440049366
5,30,19506,3,2003-05-31,2008-05-30,0.04917162659891594,0.08570548186637372,0.05046751662149185,0.13709134962932665,0.9833200953137411,0.0374222769579613,0.030904907383750402,0.006517369574210896
5,30,26009,4,2021-03-20,2026-03-20,0.053666338221026066,0.0843802840639277,0.05578006370549948,0.11156428859185466,0.9840764331210191,0.08335803863696878,0.075630914986345,0.0077271236506237795
5,45,0,0,1950-01-03,1955-01-03,0.0550828447688545,0.10481995618953857,0.06188801611317252,0.14696169219110092,0.9723674383868559,0.09056948964053135,0.08427753610480893,0.006291953535722428
5,45,6502,1,1967-10-23,1972-10-22,0.059858858121459635,0.0979512550127976,0.06361766781677525,0.14735094664922138,0.9757085020242915,0.06992148959380318,0.06278029491757597,0.007141194676227203
5,45,13004,2,1985-08-11,1990-08-11,0.07118848759834195,0.12119785899224841,0.07493351561032657,0.15618762120039975,0.9754746835443038,0.01895985463020633,0.010005979844546431,0.008953874785659899
5,45,19506,3,2003-05-31,2008-05-30,0.07016940568840346,0.11381857526904475,0.075318158255967,0.14643997528415115,0.9753772835583797,0.038201709104409565,0.029274908609844053,0.008926800494565512
5,45,26009,4,2021-03-20,2026-03-20,0.07682445651158254,0.12401884414348378,0.07780493221421558,0.17152031879983462,0.9753184713375797,0.08620409048634703,0.0755285422172216,0.010675548269125423
5,60,0,0,1950-01-03,1955-01-03,0.06809563083432368,0.1342727218389954,0.07475141215028436,0.19117795894438608,0.9634055265123226,0.09157854277037147,0.08437789710841836,0.007200645661953109
5,60,6502,1,1967-10-23,1972-10-22,0.08239326618603937,0.11589729435163998,0.08657991680592259,0.11765809099753674,0.9668016194331984,0.07133926247366928,0.06143431264538779,0.009904949828281495
5,60,13004,2,1985-08-11,1990-08-11,0.08637440913030114,0.15535024802857914,0.09703752988718595,0.18596291358747472,0.9675632911392406,0.020272242676783847,0.010096556814134905,0.010175685862648942
5,60,19506,3,2003-05-31,2008-05-30,0.0853431793560886,0.1490729830882205,0.08761172188179667,0.20537377303019155,0.9666401906274821,0.04031294960430798,0.03013327204051408,0.010179677563793899
5,60,26009,4,2021-03-20,2026-03-20,0.0911800159827576,0.15068591205974055,0.09819784769516637,0.19156960836650727,0.9665605095541401,0.08711224229435932,0.07531909386325464,0.011793148431104683
5,90,0,0,1950-01-03,1955-01-03,0.09223694849897779,0.13334043866416073,0.09499211297514232,0.12295822311206715,0.9439880507841673,0.09261971502288069,0.08403436655183105,0.008585348471049636
5,90,6502,1,1967-10-23,1972-10-22,0.11308174242173608,0.17258958801890104,0.12156159889274809,0.19559223102927545,0.9506072874493927,0.07246732292792557,0.06001073963228731,0.012456583295638257
5,90,13004,2,1985-08-11,1990-08-11,0.12986142823916969,0.21854361194187627,0.14524242534681986,0.2259583534146498,0.9501582278481012,0.024245911895293126,0.00932076510140556,0.014925146793887567
5,90,19506,3,2003-05-31,2008-05-30,0.11359547912997692,0.18422582501373766,0.11760964319103961,0.22705965834950842,0.949166004765687,0.041340999389227084,0.02915084531266965,0.012190154076557436
5,90,26009,4,2021-03-20,2026-03-20,0.1256565902912834,0.20900905800367986,0.13679824921392836,0.23260292210097094,0.9498407643312102,0.08921430317097645,0.0741441241796561,0.015070178991320349
