horizon_years,contribution_interval_days,window_stride_days,window_number,start_date,end_date,final_relative_advantage,mean_relative_advantage,median_relative_advantage,std_relative_advantage,percent_time_btd_better,annual_return_btd,annual_return_dca,annual_alpha
1,60,6867,1,1968-10-22,1969-10-22,0.20000455003133322,0.27740854826996564,0.03182612070638435,0.3601187726760513,0.8600823045267489,0.012717428960261623,-0.015436343983390777,0.0281537729436524
1,60,13735,2,1987-08-12,1988-08-11,0.21855461100684237,0.2515732433914868,0.05304892673425332,0.26931726259872885,0.6850393700787402,0.034757195146212005,-0.009333897161288074,0.04409109230750008
1,60,20602,3,2006-05-31,2007-05-31,0.1990974575749247,0.4140998072290816,0.3655330322930648,0.3225499934149129,0.8333333333333334,0.13088127016083284,0.1002747912083859,0.030606478952446947
1,60,27470,4,2025-03-20,2026-03-20,0.2441068925210066,0.45192673141522627,0.33975121815586906,0.3957774633413477,0.8373015873015873,0.06278418546051645,-0.0034133623841414718,0.06619754784465792
1,90,0,0,1950-01-03,1951-01-03,0.30232435088856824,0.23067399914463507,0.07389273140724717,0.23515926590007635,0.734982332155477,0.1545274758637598,0.10811013426846494,0.04641734159529487
1,90,6867,1,1968-10-22,1969-10-22,0.28636228696100363,0.3407730196843077,0.3840076868889577,0.3869159712487733,0.7818930041152263,0.024057578050604933,-0.004909546195606351,0.028967124246211284
1,90,13735,2,1987-08-12,1988-08-11,0.31683332781086104,0.5821868811965937,0.5856368636049385,0.36186760080903524,0.7559055118110236,0.08738338980396199,0.03215852618436643,0.055224863619595554
1,90,20602,3,2006-05-31,2007-05-31,0.3012756899916269,0.6151652224367907,0.5492219628308892,0.31927892243034744,0.753968253968254,0.1320092743243344,0.08737344558250926,0.044635828741825145
1,90,27470,4,2025-03-20,2026-03-20,0.3441080481259944,0.5106302274507961,0.15689942362285403,0.4844812369476783,0.7579365079365079,0.07448516317554432,-0.000794852736250018,0.07528001591179434
1,120,0,0,1950-01-03,1951-01-03,0.4084092539156756,0.5286447642277319,0.5921167423309275,0.37074568007716574,0.6501766784452296,0.15511517755530724,0.09350018876212185,0.06161498879318539
1,120,6867,1,1968-10-22,1969-10-22,0.3703502921227626,0.19907156573557797,0.009557945041816174,0.26029725043896623,0.6995884773662552,0.020975944456881335,-0.006622077399055737,0.02759802185593707
1,120,13735,2,1987-08-12,1988-08-11,0.42309674438330713,0.7254990151770191,0.6031412411773167,0.3895641458728116,0.6732283464566929,0.08733939501127952,0.01870879106492085,0.06863060394635867
1,120,20602,3,2006-05-31,2007-05-31,0.40022880775368397,0.7277912898782548,0.58298658717774,0.38277472943295165,0.6706349206349206,0.13075909753009052,0.07670134834958775,0.05405774918050277
1,120,27470,4,2025-03-20,2026-03-20,0.4622905360118592,0.8805362160662517,0.6724459378481864,0.37086923929436033,0.6785714285714286,0.08603555496635384,-0.009802903269234942,0.09583845823558879
2,15,0,0,1950-01-03,1952-01-03,0.03472268370525122,0.06078678569016129,0.035274882552467135,0.11024628989178414,0.9787985865724381,0.09685491587137873,0.0894633183124578,0.007391597558920937
2,15,6776,1,1968-07-23,1970-07-23,0.04076307766611187,0.06547004076896168,0.014421260176939343,0.13970738963762377,0.9835051546391752,-0.07980420334148919,-0.08866331569843422,0.008859112356945031
2,15,13552,2,1987-02-10,1989-02-09,0.0454845074507606,0.09368239800798658,0.04950072588068877,0.1534650978839755,0.9822485207100592,0.04964076401016304,0.037183884819872004,0.012456879190291037
2,15,20328,3,2005-08-30,2007-08-30,0.0349302726712204,0.05856371522019843,0.03552880359028432,0.11514064907390387,0.9821428571428571,0.04904481809521011,0.04187083022440552,0.007173987870804588
2,15,27105,4,2024-03-20,2026-03-20,0.04060182795043921,0.06477590186989775,0.04102187222958631,0.0881254192711925,0.9820717131474104,0.05255592848705248,0.042503347529111,0.010052580957941482
2,30,0,0,1950-01-03,1952-01-03,0.06468238073348842,0.13301440763607045,0.08000895746487835,0.1770881767630869,0.9558303886925795,0.10072489545217955,0.08875431359517871,0.01197058185700084
2,30,6776,1,1968-07-23,1970-07-23,0.07496052218580163,0.13097274542713574,0.0810607917073296,0.199808331466948,0.9649484536082474,-0.07300259511212537,-0.08748089700022021,0.014478301888094847
2,30,13552,2,1987-02-10,1989-02-09,0.08121591980739562,0.1655566573936856,0.09368329568623368,0.21475262111699872,0.960552268244576,0.05431635894141018,0.034840865390096454,0.019475493551313727
2,30,20328,3,2005-08-30,2007-08-30,0.06390747350129078,0.12250974229641466,0.07245019873885239,0.18053287616580038,0.9603174603174603,0.050843955718059775,0.03979456270635362,0.011049393011706155
2,30,27105,4,2024-03-20,2026-03-20,0.07777842045695005,0.14607409616500244,0.08335724363970054,0.20992549547496187,0.9581673306772909,0.058750663650683155,0.04085029206111224,0.017900371589570918
2,45,0,0,1950-01-03,1952-01-03,0.09713949327329452,0.17372102328540634,0.1207898598414534,0.21116420612640074,0.9346289752650176,0.10312659162581062,0.0855607371834286,0.017565854442382012
2,45,6776,1,1968-07-23,1970-07-23,0.11405027765851439,0.15560929230918435,0.043885091577890334,0.23158891826894765,0.9484536082474226,-0.06622998001379998,-0.08810475020328778,0.021874770189487802
2,45,13552,2,1987-02-10,1989-02-09,0.12321238038747806,0.2121227794902565,0.1409249194289639,0.23410414561385431,0.9388560157790927,0.05992342120877692,0.030860153024254933,0.029063268184521984
2,45,20328,3,2005-08-30,2007-08-30,0.09322640556473694,0.16395715040697892,0.11198328584830475,0.22217968534854524,0.9285714285714286,0.05393785770237258,0.03901107663143488,0.0149267810709377
2,45,27105,4,2024-03-20,2026-03-20,0.1077319412635489,0.1946362597945762,0.128210113556658,0.23599443404912285,0.9382470119521913,0.06138081348618796,0.03947048427091859,0.021910329215269364
2,60,0,0,1950-01-03,1952-01-03,0.12638808353891218,0.23293139530042978,0.15802470824284454,0.2725873668277562,0.9134275618374559,0.10583958802747406,0.0844845422558369,0.02135504577163716
2,60,6776,1,1968-07-23,1970-07-23,0.13967572334370182,0.19907237241789053,0.15570331044978847,0.26144911429056783,0.9298969072164949,-0.0613827827531247,-0.08489404825867675,0.023511265505552048
2,60,13552,2,1987-02-10,1989-02-09,0.13233483290551273,0.1997094306018556,0.14385658248663646,0.21795390958340716,0.9171597633136095,0.057579818552646156,0.034427825966671266,0.02315199258597489
2,60,20328,3,2005-08-30,2007-08-30,0.11638651751258533,0.24168426582984626,0.15146677466001957,0.2700025946682229,0.9166666666666666,0.05484552648321417,0.03910194335787209,0.015743583125342075
2,60,27105,4,2024-03-20,2026-03-20,0.13857783227036302,0.23754888974700814,0.15630993682586203,0.27436407709965877,0.9163346613545816,0.06283303754462377,0.036710123378348225,0.026122914166275546
2,90,0,0,1950-01-03,1952-01-03,0.17313127441116083,0.20269760259466446,0.1935617461021859,0.1704649386691289,0.8674911660777385,0.10694788488148976,0.08398656299695761,0.02296132188453215
2,90,6776,1,1968-07-23,1970-07-23,0.20169067705699018,0.18936452284080668,0.08651557487322781,0.18910180743475985,0.8948453608247423,-0.05458385216445949,-0.0852695783787708,0.030685726214311315
2,90,13552,2,1987-02-10,1989-02-09,0.21693986504753493,0.39375016798461915,0.27703082001763746,0.3146097279213214,0.8777120315581854,0.07618818474384081,0.03470902727962355,0.041479157464217264
2,90,20328,3,2005-08-30,2007-08-30,0.17607088313248664,0.2596738022134973,0.2149667219526299,0.27801614584644874,0.876984126984127,0.05694080274651925,0.0337215572422398,0.02321924550427945
2,90,27105,4,2024-03-20,2026-03-20,0.20003094430091428,0.3058172144869613,0.21964387132083885,0.2811284708255297,0.8784860557768924,0.06775794270327395,0.03381599377036637,0.033941948932907584
2,120,0,0,1950-01-03,1952-01-03,0.2385850678941499,0.3621082609316272,0.333640677757864,0.28906230863358723,0.8250883392226148,0.10598615135253109,0.07337448336889496,0.03261166798363613
2,120,6776,1,1968-07-23,1970-07-23,0.2579169856628105,0.2175641655084547,0.09841664079478396,0.24594233181117395,0.8597938144329897,-0.044302479210193146,-0.07964227252502809,0.035339793314834944
2,120,13552,2,1987-02-10,1989-02-09,0.24611338503703362,0.4656203771483095,0.3619715602445468,0.3665109749311869,0.8382642998027613,0.059462303834654895,0.0251096575740406,0.034352646260614295
2,120,20328,3,2005-08-30,2007-08-30,0.21959645874694167,0.3952234645072728,0.3044643148004882,0.371176108886013,0.8373015873015873,0.058245957833467754,0.03501188466142913,0.023234073172038627
2,120,27105,4,2024-03-20,2026-03-20,0.271597876452202,0.43920411232090895,0.31184671521923013,0.3691147917493169,0.8386454183266933,0.07487587039425048,0.029541843354192077,0.0453340270400584
3,15,0,0,1950-01-03,1953-01-03,0.01589418667507414,0.048713518424472815,0.027836482511220617,0.09210906842415814,0.9856459330143541,0.07947816466263569,0.07381501751949449,0.005663147143141201
3,15,6684,1,1968-04-22,1971-04-23,0.028376377762097116,0.04068631373153632,0.029182894547373772,0.0715977589697901,0.9863574351978172,0.04357304425915265,0.03858548765517211,0.004987556603980536
3,15,13369,2,1986-08-11,1989-08-11,0.03623729238335294,0.060741308113675785,0.03918148273796174,0.07331426123894699,0.9868593955321945,0.084916886397719,0.07699513709912353,0.00792174929859546
3,15,20054,3,2004-11-29,2007-11-30,0.027757835176350998,0.047458741278477636,0.02779532914118621,0.10065437697924974,0.9868073878627969,0.04511456392008628,0.04032821127428399,0.004786352645802294
3,15,26739,4,2023-03-20,2026-03-20,0.03323388895728163,0.06591264514605821,0.036491976866833475,0.12322885238484121,0.986737400530504,0.07164152397317203,0.06484624256948512,0.006795281403686904
3,30,0,0,1950-01-03,1953-01-03,0.049691890407574046,0.10318116100085545,0.06013534092142958,0.15088786253816133,0.9700956937799043,0.08216401355447656,0.07457514129661513,0.007588872257861423
3,30,6684,1,1968-04-22,1971-04-23,0.05531923836415187,0.09361915196116026,0.06149120479422865,0.15767427231065892,0.9713506139154161,0.04715638300619296,0.037968578920150486,0.009187804086042473
3,30,13369,2,1986-08-11,1989-08-11,0.06529817702162255,0.11419753884943105,0.07143197333749618,0.14047634071995463,0.973718791064389,0.08899383737980471,0.07605867381309173,0.012935163566712982
3,30,20054,3,2004-11-29,2007-11-30,0.049407574710445434,0.07399448634187832,0.04982167878629373,0.1118620893961045,0.9736147757255936,0.047880622411551554,0.04063279097535211,0.007247831436199448
3,30,26739,4,2023-03-20,2026-03-20,0.05976712674497109,0.11590427948980066,0.06596302309121693,0.17189603774616444,0.9734748010610079,0.07541612518747165,0.06448729594450953,0.010928829242962124
3,45,0,0,1950-01-03,1953-01-03,0.07446215182388172,0.13800277870680874,0.08769417499428567,0.17941526721427944,0.9557416267942583,0.08341424081376969,0.0722696521161903,0.011144588697579394
3,45,6684,1,1968-04-22,1971-04-23,0.07239631625411058,0.0945178641171735,0.0723963162541108,0.10399452057115957,0.9577080491132333,0.049776538768459444,0.03965434703440529,0.010122191734054153
3,45,13369,2,1986-08-11,1989-08-11,0.09813064759156864,0.18292268283839633,0.10924850542059206,0.21006706637119285,0.9592641261498029,0.09224841544247209,0.0732018631456266,0.019046552296845487
3,45,20054,3,2004-11-29,2007-11-30,0.07007102913931917,0.11509428484743395,0.07058859743866464,0.1925007368126502,0.9591029023746702,0.04887186768941021,0.03951009779457926,0.009361769894830951
3,45,26739,4,2023-03-20,2026-03-20,0.08329047391972799,0.161822952005302,0.09230623534289584,0.21565759702842097,0.9588859416445623,0.07832618201663166,0.06433756747057462,0.013988614546057043
3,60,0,0,1950-01-03,1953-01-03,0.0938884278542973,0.18267503609939537,0.11281551282363789,0.23216401523863536,0.9413875598086124,0.08553364202653535,0.07269380615387644,0.012839835872658911
3,60,6684,1,1968-04-22,1971-04-23,0.100277678986193,0.13914221915691863,0.10590833333448901,0.1707115720841017,0.9454297407912687,0.05223429532259116,0.03778348192513703,0.014450813397454132
3,60,13369,2,1986-08-11,1989-08-11,0.10425900591835568,0.20618232490219277,0.1224900192364724,0.22670564842147445,0.9448094612352168,0.09140118310251055,0.07511756765236233,0.016283615450148226
3,60,20054,3,2004-11-29,2007-11-30,0.08486962309755874,0.16012947245798712,0.09336934256428098,0.23296611976420198,0.945910290237467,0.04928626369509104,0.03975114596141127,0.009535117733679765
3,60,26739,4,2023-03-20,2026-03-20,0.1075685650617717,0.19606127871682436,0.12521325596942323,0.22851396521496636,0.9442970822281167,0.07850536334102887,0.061355127553863964,0.017150235787164902
3,90,0,0,1950-01-03,1953-01-03,0.12903257776061938,0.16565944691401385,0.07389273140724728,0.14820903299988872,0.9102870813397129,0.0857742414424103,0.07091248506044856,0.014861756381961744
3,90,6684,1,1968-04-22,1971-04-23,0.13848644805979116,0.20077084992778882,0.15035935952459512,0.24986398479277033,0.922237380627558,0.05421467519876266,0.036912502252465895,0.017302172946296768
3,90,13369,2,1986-08-11,1989-08-11,0.16976495827390048,0.3289426962315595,0.2379570837154299,0.2689275981965699,0.9159001314060446,0.09943206947747174,0.07166431239606585,0.027767757081405886
3,90,20054,3,2004-11-29,2007-11-30,0.12380716337837927,0.18845013906091596,0.14808151531122582,0.2251915531223317,0.9182058047493403,0.05112829184113932,0.03835782527371556,0.012770466567423755
3,90,26739,4,2023-03-20,2026-03-20,0.1543801406957137,0.2817925064238651,0.1881548999322573,0.28496308728940095,0.916445623342175,0.08047727235459257,0.057845281814866256,0.02263199053972631
3,120,0,0,1950-01-03,1953-01-03,0.17674340686761192,0.2905410941473561,0.21302580000668403,0.2515056068845045,0.881578947368421,0.08617408197030096,0.06557899431806669,0.02059508765223428
3,120,6684,1,1968-04-22,1971-04-23,0.17557118137337113,0.2581641148633318,0.19602240636716428,0.2941718916350312,0.9004092769440655,0.05734054346598172,0.03765488307703069,0.019685660388951032
3,120,13369,2,1986-08-11,1989-08-11,0.19202947088463374,0.3769248666318328,0.2822523333628555,0.29053756951302667,0.8909329829172142,0.10314707520074529,0.07760410828188746,0.025542966918857823
3,120,20054,3,2004-11-29,2007-11-30,0.15955888855347466,0.26050444376457355,0.1796771624975435,0.2900278141230599,0.8931398416886543,0.05185370277572021,0.03699893373665164,0.014854769039068572
3,120,26739,4,2023-03-20,2026-03-20,0.2136506019340798,0.29828608474203405,0.25037824066414927,0.20347212961396047,0.8925729442970822,0.08425051525488536,0.05281926604629694,0.03143124920858842
4,15,0,0,1950-01-03,1954-01-03,0.023788699723198636,0.04194763256396157,0.018792911375649646,0.08163978681824309,0.988950276243094,0.03234974480285602,0.028927788100025387,0.003421956702830631
4,15,6593,1,1968-01-22,1972-01-22,0.02621905767382149,0.04079538678323877,0.017754279226314562,0.08526099076784897,0.9847560975609756,0.029210849275750794,0.025195662680530972,0.004015186595219822
4,15,13187,2,1986-02-10,1990-02-10,0.03387057500190416,0.06175648268321042,0.03499639248126285,0.11674272210497465,0.9911154985192497,0.053435970646348974,0.04737805683203744,0.006057913814311533
4,15,19780,3,2004-02-29,2008-02-29,0.024624559388309875,0.03878375188199898,0.023844952415514653,0.08399093392813088,0.9831349206349206,0.013912053898288868,0.010349509392681755,0.0035625445056071126
4,15,26374,4,2022-03-20,2026-03-20,0.030189326701287378,0.043335986711295515,0.02952620219829294,0.05753644227079697,0.9900398406374502,0.07601432703316702,0.07078167131006863,0.0052326557230983894
4,30,0,0,1950-01-03,1954-01-03,0.04348364073242994,0.08752297642136685,0.04813851615826836,0.13497897072343604,0.9769797421731123,0.034964282564200255,0.02929001317961699,0.005674269384583264
4,30,6593,1,1968-01-22,1972-01-22,0.04967641635808073,0.08168549738846408,0.05311625747021098,0.13567783676220507,0.9796747967479674,0.031993717122076104,0.024825284930192204,0.0071684321918839
4,30,13187,2,1986-02-10,1990-02-10,0.05650358273207101,0.08880929533084919,0.0646913142665555,0.0901278178562737,0.9802566633761106,0.056012058145464616,0.04697735931235658,0.009034698833108035
4,30,19780,3,2004-02-29,2008-02-29,0.04288991824549537,0.058452574463728986,0.041940259690025794,0.07465541207558454,0.9791666666666666,0.015754757162888655,0.010337258051616782,0.005417499111271873
4,30,26374,4,2022-03-20,2026-03-20,0.050554247849766254,0.06746036248055833,0.05367502143755831,0.0629423328131587,0.9800796812749004,0.0790141354565379,0.07129502926330256,0.007719106193235348
4,45,0,0,1950-01-03,1954-01-03,0.06493136308071379,0.11765300451617128,0.07327077594285636,0.16092485134177553,0.9659300184162063,0.03623851378715193,0.027929040709022246,0.008309473078129681
4,45,6593,1,1968-01-22,1972-01-22,0.06575943101797899,0.10470518411268946,0.06575943101797899,0.1698572099289253,0.9695121951219512,0.033992916471919266,0.025513330401113032,0.008479586070806233
4,45,13187,2,1986-02-10,1990-02-10,0.08476123555900239,0.14745207805099037,0.08948620161506926,0.18861523866645089,0.9693978282329714,0.058526661628578,0.04521465504512645,0.013312006583451552
4,45,19780,3,2004-02-29,2008-02-29,0.06031653984098262,0.08784099522080917,0.061047413573356746,0.12458572638519678,0.9692460317460317,0.0166381150109165,0.009593224349050411,0.007044890661866088
4,45,26374,4,2022-03-20,2026-03-20,0.07222196036100681,0.1069144294106745,0.078761444507631,0.1096938485591059,0.9691235059760956,0.08159321894544314,0.07110210875427336,0.010491110191169772
4,60,0,0,1950-01-03,1954-01-03,0.08018323147765027,0.15380797435978502,0.08691923544944014,0.20884366399543983,0.9548802946593001,0.037861829587410245,0.028464397609022196,0.009397431978388049
4,60,6593,1,1968-01-22,1972-01-22,0.08710800914184169,0.15643402082171629,0.10203471598141767,0.20484245217903707,0.9583333333333334,0.03581548194347883,0.024809730926317553,0.01100575101716128
4,60,13187,2,1986-02-10,1990-02-10,0.08964205762222455,0.13728617523083828,0.09616650434730811,0.1521910156534795,0.9595261599210266,0.05846661254790919,0.04661039141715251,0.011856221130756683
4,60,19780,3,2004-02-29,2008-02-29,0.07854455211799216,0.12057637809532264,0.08085969387278502,0.17950565837075708,0.9583333333333334,0.01834343741823985,0.009518660612431784,0.008824776805808066
4,60,26374,4,2022-03-20,2026-03-20,0.08476136947472157,0.11783296195616079,0.09274882281362729,0.15426240533051971,0.9392430278884463,0.08193424093145651,0.07101730975965026,0.010916931171806254
4,90,0,0,1950-01-03,1954-01-03,0.10911793160902317,0.14293675221502228,0.06785011620940584,0.13524318292559787,0.930939226519337,0.03913083110403881,0.02801260678059414,0.01111822432344467
4,90,6593,1,1968-01-22,1972-01-22,0.1233191082621814,0.17765685901213726,0.13065851590216493,0.21582553399879084,0.9380081300813008,0.037055216463062646,0.022713971558613988,0.014341244904448658
4,90,13187,2,1986-02-10,1990-02-10,0.14100401793308115,0.25307891751247796,0.18633044971820945,0.24724336586037782,0.9378084896347483,0.06355073899645425,0.04475234321359811,0.018798395782856137
4,90,19780,3,2004-02-29,2008-02-29,0.10284284841542246,0.1293770552265012,0.11010299833869608,0.14755240557443913,0.9365079365079365,0.018805456674551024,0.009351232970373102,0.009454223704177922
4,90,26374,4,2022-03-20,2026-03-20,0.11861843711467657,0.23024926620725455,0.14828266698754278,0.24115646532590812,0.9372509960159362,0.08392588485456809,0.0700584514632352,0.013867433391332895
4,120,0,0,1950-01-03,1954-01-03,0.15184717140130433,0.24673531187078276,0.17109885801355174,0.23099728564168132,0.9088397790055248,0.03975675005450996,0.023905462660604115,0.015851287393905844
4,120,6593,1,1968-01-22,1972-01-22,0.15876918477715019,0.17642981722651593,0.09952120383036855,0.18872992443943398,0.9176829268292683,0.0391543374700114,0.021801041341863447,0.017353296128147955
4,120,13187,2,1986-02-10,1990-02-10,0.16115223012713287,0.24145272360648865,0.1963182540849231,0.15971440822160726,0.9190523198420533,0.05988626524145868,0.04165125625144506,0.018235008990013624
4,120,19780,3,2004-02-29,2008-02-29,0.1363127731925311,0.21986150476346425,0.15119421863765448,0.26140246703391995,0.9186507936507936,0.021627940220701358,0.009497541450722125,0.012130398769979234
4,120,26374,4,2022-03-20,2026-03-20,0.1607039188488648,0.2229049103835277,0.1760545908374893,0.19931395245459516,0.9193227091633466,0.08581166717259636,0.0672337178277056,0.018577949344890765
5,15,0,0,1950-01-03,1955-01-03,0.020854815165191942,0.03767995961134533,0.021369976739767038,0.07398040458033696,0.9910380881254668,0.09831665865065742,0.09559368157863268,0.002722977072024735
5,15,6502,1,1967-10-23,1972-10-22,0.02310148026361314,0.03908676480290054,0.016798324848867674,0.09723028560076481,0.9910931174089069,0.029853008499002298,0.026844842910239697,0.0030081655887626013
5,15,13004,2,1985-08-11,1990-08-11,0.028888721354578317,0.03915399524780086,0.029038852048466124,0.04240287537828343,0.9920886075949367,0.047321809108568536,0.043083771099005075,0.004238038009563461
5,15,19506,3,2003-05-31,2008-05-30,0.02392423646100661,0.03713218249490399,0.02342352547832638,0.06457705064428515,0.9920571882446386,0.02752869018211368,0.02436240959343894,0.0031662805886747414
5,15,26009,4,2021-03-20,2026-03-20,0.026943888224631785,0.047357495702724184,0.022687869860150922,0.10648035274087927,0.9928343949044586,0.06581460115974047,0.061903978433986095,0.003910622725754376
5,30,0,0,1950-01-03,1955-01-03,0.037562446042995745,0.07748925404459168,0.04208871926819446,0.12304680017429004,0.9813293502613891,0.10050860468119649,0.09603915372090399,0.004469450960292498
5,30,6502,1,1967-10-23,1972-10-22,0.0426408197059116,0.07240552266821251,0.04670259892501316,0.13140460246492694,0.9838056680161943,0.03191243753030615,0.026712657659147654,0.005199779871158494
5,30,13004,2,1985-08-11,1990-08-11,0.04955718327286407,0.08386278857743414,0.05329247670078163,0.1158638865223443,0.9841772151898734,0.04986185612211047,0.04318958274952167,0.0066722733725887995
5,30,19506,3,2003-05-31,2008-05-30,0.03850571987211682,0.06127066259131954,0.029553155723911817,0.1072012735711533,0.9833200953137411,0.029087076470981854,0.02471663240103128,0.004370444069950574
5,30,26009,4,2021-03-20,2026-03-20,0.04531823226470855,0.07700977950190944,0.04845717991551157,0.1092200653409635,0.9840764331210191,0.06805756410618202,0.06213004511295872,0.005927518993223302
5,45,0,0,1950-01-03,1955-01-03,0.05575891005432254,0.10535041331368666,0.06221094378339065,0.14665451433988752,0.9723674383868559,0.10134064926062303,0.09484626022564124,0.0064943890349817845
5,45,6502,1,1967-10-23,1972-10-22,0.05631881541586181,0.07175109352261758,0.04937458854509513,0.06614511187002044,0.9757085020242915,0.03342986143324955,0.027220201431647162,0.006209660001602391
5,45,13004,2,1985-08-11,1990-08-11,0.07357559528675206,0.12404283182398954,0.07616584816042038,0.16396115672065611,0.9746835443037974,0.051534222612298786,0.041829612544509676,0.00970461006778911
5,45,19506,3,2003-05-31,2008-05-30,0.05599267846051115,0.09595229179311211,0.058675925406493246,0.1438756677678731,0.9753772835583797,0.029661972032912765,0.023538241454971853,0.006123730577940911
5,45,26009,4,2021-03-20,2026-03-20,0.0658224661024378,0.11353459214266227,0.06894166865900497,0.17380163890358222,0.9753184713375797,0.07006262686110443,0.06172687514749242,0.008335751713612005
5,60,0,0,1950-01-03,1955-01-03,0.06900017075483444,0.13725931456338994,0.07788175061503888,0.1902752212901709,0.9634055265123226,0.10233449789607163,0.09487749336501206,0.0074570045310595745
5,60,6502,1,1967-10-23,1972-10-22,0.07711253011013897,0.107831023659697,0.07711253011013897,0.11984375095410826,0.9668016194331984,0.034805128774883176,0.02624250622021229,0.008562622554670885
5,60,13004,2,1985-08-11,1990-08-11,0.07848839898776672,0.13464249217941568,0.08419625418325505,0.1780966952593156,0.9675632911392406,0.05170560591416007,0.042736554181824093,0.008969051732335975
5,60,19506,3,2003-05-31,2008-05-30,0.06544723436983246,0.12576090018503663,0.07085286664561363,0.19491887020393084,0.9666401906274821,0.030641872470108078,0.0243448827329642,0.0062969897371438766
5,60,26009,4,2021-03-20,2026-03-20,0.07786089252188,0.14447696162060286,0.08442740997733678,0.19870263574771554,0.9665605095541401,0.07055877564060875,0.06155265385703923,0.00900612178356952
5,90,0,0,1950-01-03,1955-01-03,0.09259558865259998,0.1339557905350057,0.09523230504719815,0.12238917579718234,0.9439880507841673,0.10307426850915147,0.09433490632554942,0.00873936218360205
5,90,6502,1,1967-10-23,1972-10-22,0.10439521524551099,0.16476378067025768,0.11839035624781724,0.1963004949100597,0.9506072874493927,0.03587605458017018,0.025452005714847292,0.010424048865322888
5,90,13004,2,1985-08-11,1990-08-11,0.12605056213212507,0.2292910516799918,0.15324256669157976,0.2283479531513043,0.9501582278481012,0.05512634575505948,0.04045489178634054,0.01467145396871894
5,90,19506,3,2003-05-31,2008-05-30,0.09316068466789051,0.15267634487646245,0.09749588393500863,0.20786462632871586,0.949166004765687,0.03147989126888007,0.023192878358796687,0.00828701291008338
5,90,26009,4,2021-03-20,2026-03-20,0.11049136324839193,0.2006834580645231,0.12710084967462842,0.23078208170603073,0.9498407643312102,0.07246497339598168,0.06050309031405221,0.01196188308192947
