horizon_years,contribution_interval_days,window_stride_days,window_number,start_date,end_date,final_relative_advantage_theoretical,mean_relative_advantage_theoretical,median_relative_advantage_theoretical,annual_return_btd_theoretical,annual_return_dca,annual_alpha_theoretical,theoretical_win,final_relative_advantage_implementable,mean_relative_advantage_implementable,median_relative_advantage_implementable,annual_return_btd_implementable,annual_alpha_implementable,implementable_win,implementable_minus_theoretical_annual_alpha,implementable_minus_theoretical_annual_return
2,30,20269,3,2005-07-02,2007-07-02,0.08834937249746799,0.1600187061429722,0.1004543851816071,0.18405739159263135,0.15829792834144607,0.025759463251185277,True,0.03487307322416244,0.027420997296020454,0.009603856351850126,0.15450165642790936,-0.0037962719135367085,False,-0.029555735164721986,-0.029555735164721986
2,30,27026,4,2024-01-01,2025-12-31,0.07718593304035082,0.1362440375663518,0.06194500582998197,0.02005231618715908,0.0030821593241692202,0.01697015686298986,True,0.04504957390934061,0.020864750742090182,0.006521280980150035,0.004710754937509165,0.0016285956133399448,True,-0.015341561249649915,-0.015341561249649915
2,45,0,0,1950-01-03,1952-01-03,0.09807877800357812,0.12525669600377176,0.1024797426848949,0.1348780032527772,0.11632846744908676,0.018549535803690453,True,0.04638153827678004,0.042407778962978204,-0.003027149783085603,0.10782277983260524,-0.008505687616481516,False,-0.02705522342017197,-0.02705522342017197
2,45,6756,1,1968-07-03,1970-07-03,0.103456323671131,0.1583790084192427,0.07448489153872595,0.02658316378151593,0.007338441236343529,0.0192447225451724,True,0.06397362910058102,0.039371382872090174,0.0023803182801656053,0.00803723917967436,0.0006987979433308311,True,-0.018545924601841568,-0.018545924601841568
2,45,13513,2,1987-01-02,1989-01-01,0.0965535914669442,0.0945241799774111,0.02958758030086517,-0.01726364149089965,-0.03269587980939204,0.015432238318492386,True,0.06522084243939918,0.05619912308206559,0.007091754268493844,-0.031453885737035336,0.0012419940723567002,True,-0.014190244246135686,-0.014190244246135686
2,45,20269,3,2005-07-02,2007-07-02,0.12329028516451168,0.2554338754100413,0.17148564999900318,0.18802360987286626,0.1553193592454385,0.03270425062742777,True,0.05142381462936263,0.05194184417430612,0.013636745316213839,0.1492610064375708,-0.006058352807867706,False,-0.03876260343529547,-0.03876260343529547
2,45,27026,4,2024-01-01,2025-12-31,0.10765745509857805,0.2081288932372468,0.11583643083437467,0.024476094197565912,0.0033613553332989543,0.021114738864266958,True,0.06671031949583228,0.05759250821602466,0.006804591353167133,0.005348738199840497,0.0019873828665415427,True,-0.019127355997725415,-0.019127355997725415
2,60,0,0,1950-01-03,1952-01-03,0.12921955915409367,0.17386023339468462,0.1375192388169424,0.13659777968330955,0.1132494533007189,0.023348326382590656,True,0.07047030809057953,0.13692359583222974,0.003456143796916944,0.10661607268837758,-0.006633380612341311,False,-0.029981706994931967,-0.029981706994931967
2,60,6756,1,1968-07-03,1970-07-03,0.12253661414552908,0.1934665359994471,0.08499091970190376,0.029223281972689863,0.01107904619314537,0.018144235779544493,True,0.07214086792231833,0.046877801197708055,-0.005421768352587675,0.005838923476412239,-0.005240122716733131,False,-0.023384358496277624,-0.023384358496277624
2,60,13513,2,1987-01-02,1989-01-01,0.13246583037953386,0.16268659381453066,0.1455570123058183,-0.013702451479013389,-0.03540861662354666,0.021706165144533274,True,0.07657206329383581,0.06384782743349326,-0.0071173889772104815,-0.0384337552702152,-0.003025138646668535,False,-0.02473130379120181,-0.02473130379120181
2,60,20269,3,2005-07-02,2007-07-02,0.16301381121544223,0.3088579307239223,0.19185207360707923,0.18570806114085592,0.14423035746604485,0.04147770367481107,True,0.09225201581826048,0.15025863077472357,0.05988240981382309,0.1489468903557689,0.004716532889724068,True,-0.036761170785087005,-0.036761170785087005
2,60,27026,4,2024-01-01,2025-12-31,0.14416098931132648,0.21010178404857574,0.12888043139393934,0.02717382430298687,-0.0005218514107379058,0.027695675713724777,True,0.09526476438930787,0.10037216972671467,0.01816213444839354,0.004970787288480771,0.005492638699218677,True,-0.0222030370145061,-0.0222030370145061
2,90,0,0,1950-01-03,1952-01-03,0.17663870011943317,0.23640906694339126,0.19498895157942675,0.13858952315360362,0.1133076811416327,0.025281842011970923,True,0.09287008263024266,0.17999633501355716,0.007067492192979641,0.0972836378996822,-0.016024043241950503,False,-0.041305885253921426,-0.041305885253921426
2,90,6756,1,1968-07-03,1970-07-03,0.18130977761696299,0.30636761056571554,0.2296611331782361,0.031739236758550504,0.00683208004096425,0.024907156717586254,True,0.13610550496812301,0.17918300755565858,0.1591445503261666,0.011792781410060904,0.004960701369096654,True,-0.0199464553484896,-0.0199464553484896
2,90,13513,2,1987-01-02,1989-01-01,0.18495708772764163,0.2540143125642206,0.12166626774349854,-0.004213619189190387,-0.029819787440445777,0.02560616825125539,True,0.1214883770912949,0.2050389223698935,0.14019485965684697,-0.031340351591989224,-0.0015205641515434465,False,-0.027126732402798837,-0.027126732402798837
2,90,20269,3,2005-07-02,2007-07-02,0.2420874141849736,0.466362423867866,0.3155541321360462,0.19657700279591395,0.13858904431100982,0.05798795848490412,True,0.11077207864515914,0.11108140763497268,0.04453966922833663,0.13134151913846015,-0.007247525172549674,False,-0.0652354836574538,-0.0652354836574538
2,90,27026,4,2024-01-01,2025-12-31,0.1887371161476865,0.28197687551131173,0.09926867950057461,0.03405355074003413,0.005930980391325225,0.02812257034870891,True,0.1408532550159567,0.22482397072432844,0.03819162545323418,0.01299871998580282,0.007067739594477596,True,-0.021054830754231313,-0.021054830754231313
2,120,0,0,1950-01-03,1952-01-03,0.24406650844231614,0.24988982681405641,0.28067304829863526,0.14326062468619227,0.10710111441286774,0.036159510273324535,True,0.15258196513746958,0.30217834837117946,0.17997354908923047,0.10039344965384678,-0.006707664759020959,False,-0.042867175032345495,-0.042867175032345495
2,120,6756,1,1968-07-03,1970-07-03,0.23836185882106364,0.216009568443449,0.1550083723833,0.032806787333972354,0.0024433157252761184,0.030363471608696235,True,0.17364006917912223,0.31723455857897626,0.2550713464108407,0.005436807435393209,0.002993491710117091,True,-0.027369979898579144,-0.027369979898579144
2,120,13513,2,1987-01-02,1989-01-01,0.25021958230638863,0.3548553041516093,0.30476668304741894,0.00016215166244903934,-0.033951160025062155,0.034113311687511194,True,0.14797889097107952,0.12579060443997464,-0.016146905789530153,-0.04174609366325133,-0.007794933638189172,False,-0.041908245325700366,-0.041908245325700366
2,120,20269,3,2005-07-02,2007-07-02,0.3149611275754238,0.5867243036834185,0.5080614933209757,0.18862930634538655,0.11937123855144716,0.06925806779393939,True,0.2089067394950752,0.2519838014426492,0.1550898084017993,0.13952450694171437,0.02015326839026721,True,-0.049104799403672184,-0.049104799403672184
2,120,27026,4,2024-01-01,2025-12-31,0.24989484329010203,0.4342770082567699,0.3432284748770622,0.03524910940785886,0.0001641264681468968,0.03508498293971196,True,0.19214401820767257,0.2085513922620033,0.23300122847151306,0.011033284921479813,0.010869158453332917,True,-0.024215824486379045,-0.024215824486379045
3,15,0,0,1950-01-03,1953-01-03,0.030444465219888084,0.05524028295309301,0.03152217247309852,0.1952939375867644,0.1887791565732453,0.0065147810135191,True,0.008193176123088453,0.0005743374393944188,5.20261728510496e-05,0.18662166459952934,-0.0021574919737159526,False,-0.008672272987235052,-0.008672272987235052
3,15,6665,1,1968-04-03,1971-04-04,0.02019046298559868,0.051674009869168994,0.01957042839543477,0.06746192674987506,0.060361649142032014,0.007100277607843042,True,-8.236299806707592e-05,0.003394138273360415,-0.0005561290325014623,0.06033249025284326,-2.9158889188751758e-05,False,-0.007129436497031794,-0.007129436497031794
3,15,13330,2,1986-07-03,1989-07-03,0.018832545813730173,0.05807647315689091,0.0315839522324417,0.004352825315338871,-0.0018725830383695685,0.006225408353708439,True,-0.00016355384801425288,-0.0003507230190588652,-0.0005296022421308333,-0.0019269894525157927,-5.440641414622416e-05,False,-0.006279814767854663,-0.006279814767854663
3,15,19995,3,2004-10-01,2007-10-02,0.03399585517402559,0.054510641618912246,0.035696362864144904,0.16960435111495342,0.16190240458765026,0.007701946527303161,True,0.008817778585887837,0.00020258321406303276,7.627975624568961e-05,0.16003501696432898,-0.0018673876233212816,False,-0.009569334150624442,-0.009569334150624442
3,15,26660,4,2022-12-31,2025-12-31,0.020404053473081163,0.05891825866682103,0.03383652944291593,0.0399648319408894,0.03297525333260687,0.006989578608282532,True,-4.031703143081433e-05,0.00023397975933869012,-5.2095946236452306e-05,0.03296134877425061,-1.3904558356259145e-05,False,-0.007003483166638791,-0.007003483166638791
3,30,0,0,1950-01-03,1953-01-03,0.05604656304030775,0.09841879928893033,0.0619399052176397,0.20039044685584662,0.18957517405925883,0.010815272796587783,True,0.017864875641608657,0.0091748096733647,0.0013730770765250089,0.1857357097617116,-0.0038394642975472237,False,-0.014654737094135006,-0.014654737094135006
3,30,6665,1,1968-04-03,1971-04-04,0.05346701318670388,0.08985809498747174,0.04115801809074138,0.07046902339860872,0.06168206657694153,0.008786956821667191,True,0.021853897229162644,0.01557768089042679,-0.005785935675762355,0.059635103293038005,-0.0020469632839035246,False,-0.010833920105570716,-0.010833920105570716
3,30,13330,2,1986-07-03,1989-07-03,0.05892430767226298,0.09499730700001789,0.06137567743677108,0.007863608194107474,-0.0021141790350275302,0.009977787229135004,True,0.027147302987141853,0.016084078503519582,0.0037755346044929805,-0.00231822023085293,-0.0002040411958253996,False,-0.010181828424960404,-0.010181828424960404
3,30,19995,3,2004-10-01,2007-10-02,0.06334130803889804,0.10883785808780294,0.07058220859787889,0.1744255678694191,0.1611869153578347,0.013238652511584403,True,0.0178053331138468,0.003103019261519116,0.001507323114391168,0.15741992639438696,-0.003766988963447737,False,-0.01700564147503214,-0.01700564147503214
3,30,26660,4,2022-12-31,2025-12-31,0.05573853352404656,0.08316287879242286,0.033354530171423535,0.04287606697071178,0.03357207855989941,0.00930398841081237,True,0.02503443707663111,0.00303305508125353,0.0,0.03265018518750895,-0.0009218933723904588,False,-0.010225881783202828,-0.010225881783202828
3,45,0,0,1950-01-03,1953-01-03,0.07728210124612955,0.10890980550732604,0.08403097577023577,0.2023849999630427,0.18897664472069953,0.013408355242343184,True,0.02288054650307325,0.02740482701185992,-0.003027149783085714,0.18178072772386478,-0.00719591699683475,False,-0.020604272239177934,-0.020604272239177934
3,45,6665,1,1968-04-03,1971-04-04,0.07948016974846639,0.12736659572028333,0.07948016974846639,0.07269645128784674,0.06000184061762015,0.012694610670226592,True,0.03703957891439025,0.05191976573984251,0.002472714617342664,0.05842748754799798,-0.0015743530696221697,False,-0.014268963739848761,-0.014268963739848761
3,45,13330,2,1986-07-03,1989-07-03,0.07884812006685649,0.13569388695136567,0.04003639318612762,0.009898150123616167,-0.0018368006948302762,0.011734950818446443,True,0.048100014734907326,0.04452630735799046,0.015520288941139881,0.0002134051867201947,0.002050205881550471,True,-0.009684744936895973,-0.009684744936895973
3,45,19995,3,2004-10-01,2007-10-02,0.09190370766075495,0.17458178207567612,0.10954566554738787,0.1764145651359761,0.15809296542085427,0.018321599715121817,True,0.026748461419446867,0.006402199905056882,0.002667589659885339,0.1525390913094613,-0.005553874111392965,False,-0.02387547382651478,-0.02387547382651478
3,45,26660,4,2022-12-31,2025-12-31,0.07740451524867376,0.12684855593798539,0.08207498073829034,0.046105624390429645,0.034390168512315133,0.011715455878114511,True,0.04367116417507688,0.026476257345448208,0.006806934804257425,0.03505430279301147,0.000664134280696338,True,-0.011051321597418173,-0.011051321597418173
3,60,0,0,1950-01-03,1953-01-03,0.1021708650851254,0.15004124257923918,0.11601824201770361,0.20312188391684227,0.18590362850900566,0.017218255407836613,True,0.03644859918418808,0.09152984714325868,0.0032446562783330357,0.1786996221146031,-0.007204006394402551,False,-0.024422261802239165,-0.024422261802239165
3,60,6665,1,1968-04-03,1971-04-04,0.09245745699078678,0.15828233829119373,0.09900866960814714,0.07402609577231711,0.061774759434387594,0.01225133633792952,True,0.04123670309362537,0.00886644412544841,-0.006042750516547457,0.05694411528255605,-0.004830644151831542,False,-0.01708198048976106,-0.01708198048976106
3,60,13330,2,1986-07-03,1989-07-03,0.10701962951688038,0.15082790015176684,0.11430026950053507,0.01291092468516486,-0.0030315416519322014,0.01594246633709706,True,0.056169329813081204,0.08631515849344516,0.021496913511929394,-0.0028383873008486216,0.0001931543510835798,True,-0.01574931198601348,-0.01574931198601348
3,60,19995,3,2004-10-01,2007-10-02,0.12126788488962847,0.22976205462360905,0.1447270085040393,0.17974897302819737,0.15624226307222266,0.023506709955974703,True,0.03692323210906534,0.018731195312323354,0.007340456915599258,0.1494001887923957,-0.006842074279826971,False,-0.030348784235801674,-0.030348784235801674
3,60,26660,4,2022-12-31,2025-12-31,0.09906169178343838,0.12097488868743995,0.11256789331800143,0.0473813636692233,0.033352507077422544,0.014028856591800754,True,0.05390493912952232,0.030701623329485197,0.003896645164213286,0.032812732037354575,-0.0005397750400679691,False,-0.014568631631868723,-0.014568631631868723
3,90,0,0,1950-01-03,1953-01-03,0.1364409893594376,0.2052732274823509,0.1622610330892782,0.2040509312080221,0.1849822674405064,0.019068663767515703,True,0.05069001077644697,0.11808256339187528,0.0005903761394920881,0.17295040650940985,-0.012031860931096539,False,-0.031100524698612242,-0.031100524698612242
3,90,6665,1,1968-04-03,1971-04-04,0.13229479514093567,0.24844011086275472,0.15486973250486225,0.07554829618683745,0.059791776933935115,0.015756519252902335,True,0.07107862350584315,0.07366554134595135,0.005011131847420969,0.05577407333514506,-0.004017703598790057,False,-0.01977422285169239,-0.01977422285169239
3,90,13330,2,1986-07-03,1989-07-03,0.145945716075222,0.1634879038967652,0.08488747872600211,0.018566302298371085,-0.0003288016560322182,0.018895103954403303,True,0.0879499544823843,0.19030472259032222,0.11179436942291687,0.001088894022789333,0.0014176956788215511,True,-0.01747740827558175,-0.01747740827558175
3,90,19995,3,2004-10-01,2007-10-02,0.17928658563249056,0.3191512414039831,0.23155373694871684,0.18006476162155383,0.14715708991465282,0.03290767170690101,True,0.06353449888907359,0.04459184846551951,0.022870804059708538,0.14012725561246842,-0.007029834302184401,False,-0.03993750600908541,-0.03993750600908541
3,90,26660,4,2022-12-31,2025-12-31,0.13109209357965756,0.14272278923600978,0.13864171389862445,0.050052548281745324,0.03503671694193855,0.015015831339806773,True,0.096294327639455,0.16102077143864366,0.02974760455211123,0.03915467850249077,0.004117961560552219,True,-0.010897869779254554,-0.010897869779254554
3,120,0,0,1950-01-03,1953-01-03,0.18341499318045273,0.22710149497027224,0.19831880005976665,0.20716633731060163,0.18204589665531445,0.02512044065528718,True,0.08109101663939189,0.1990144697866502,0.01658329462035457,0.17129569369111586,-0.010750202964198596,False,-0.035870643619485776,-0.035870643619485776
3,120,6665,1,1968-04-03,1971-04-04,0.1700814268375428,0.27210415246880293,0.19065096529285142,0.07553888544380016,0.05712889339538818,0.018409992048411983,True,0.10950388632913044,0.13355179031922268,0.021973849931961054,0.056618118753076985,-0.0005107746423111958,False,-0.01892076669072318,-0.01892076669072318
3,120,13330,2,1986-07-03,1989-07-03,0.1838615453196515,0.2168947415427465,0.1614511671372938,0.021501092975758196,0.00013767825469201966,0.021363414721066176,True,0.11272084103892,0.2873026884674393,0.20144049479405202,0.0006203205217292229,0.00048264226703720325,True,-0.020880772454028973,-0.020880772454028973
3,120,19995,3,2004-10-01,2007-10-02,0.21018349914528556,0.41420539477079477,0.2945938650560711,0.1864024087189815,0.15310873317748164,0.03329367554149987,True,0.09707306483675548,0.10449889988080847,0.05667893398468893,0.14823302879297962,-0.004875704384502022,False,-0.03816937992600189,-0.03816937992600189
3,120,26660,4,2022-12-31,2025-12-31,0.16864420285600978,0.28028222864933094,0.21439571650809608,0.049689963277535165,0.032145875086063036,0.01754408819147213,True,0.12335438173930613,0.16945224611374027,0.13657259816451317,0.035929140843325325,0.0037832657572622885,True,-0.01376082243420984,-0.01376082243420984
4,15,0,0,1950-01-03,1954-01-03,0.02812096207274406,0.047818642094108604,0.02859758292760839,0.15975433788388615,0.15469141374058482,0.0050629241433013394,True,0.005624671886844013,0.0004583318209018239,4.32769406388811e-05,0.15334872348555373,-0.001342690255031087,False,-0.0064056143983324265,-0.0064056143983324265
